# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 120.0 d   T_phot: 3885.792271265048 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 9.8657e+40 erg/s   peak F = 1511.744 @ Δv = +28.7 km/s   EW = -24357.41 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   1.06e+05       2.5710e+42       9.8657e+40  -4507296.00  -172955.05     9542.362        +0.0
  HI      Hbeta            4861.33   1.72e+04       4.3743e+38       3.2600e+40   -1232.71   -91868.17     6048.859        +0.0
  HI      Hgamma           4340.47   5.74e+03       1.2558e+38       1.5457e+40    -488.79   -60159.19     3929.379       +40.0
  HI      Palpha          18751.01   1.57e+05       2.5981e+37       4.0070e+39    -185.63   -28628.82     1348.367       +20.0
  HI      Pbeta           12818.08   1.92e+04       3.1874e+37       2.9921e+39     -79.00    -7416.37      533.198       +20.0
# --- He I ---
  HeI     He_I_5876        5875.62   2.45e+04       5.3320e+39       2.0460e+38  -10429.82     -400.22       21.501       +60.0
  HeI     He_I_6678        6678.15   1.25e+02       6.5408e+39       2.5098e+38  -11334.94     -434.95        7.981       -20.0
  HeI     He_I_7065        7065.19   3.33e+03       1.9970e+39       7.6628e+37   -3367.74     -129.23        5.816        +0.0
  HeI     He_I_10830      10830.34   3.57e+05       1.4557e+41       5.5858e+39  -325453.26   -12488.37      467.864       +20.0
# --- He II ---
  HeII    He_II_1640       1640.42   3.98e-30       3.8081e+07       3.8081e+07      -2.49       -2.49        1.843      +280.0
  HeII    He_II_3203       3203.10   1.51e-30       5.0620e+05       5.0620e+05      +3.93       +3.93        1.496     +4220.1
  HeII    He_II_4686       4685.71   1.40e-29       1.1952e+06       1.1952e+06      -2.76       -2.76        1.452      +240.0
  HeII    He_II_10124     10123.60   3.53e-29       9.9791e+04       9.9791e+04      -9.10       -9.10        1.371     +2320.1
