name,epoch_d,format,n_zones,n_zones_full,R_phot,T_phot,L_phot,T_color_thermalization,photoionized,photoeq_T_source,photoeq_converged,photoeq_iterations,photoeq_final_residual,X_HII_mean,tau_es_stella,tau_es_photoeq,tau_es_ratio,Gamma_BB_at_Rphot,Gamma_brems_at_Rphot,shock_R_s,shock_v_s_kms,shock_rho_csm,shock_T_shock,shock_L_shock,shock_eta_rad,shock_L_X_brems,shock_sanity_flag,shock_sanity_ratio_LXoverLphot,L_line,L_cont_band,red_peak_F,red_peak_dv,trough_F,trough_dv,global_peak_F,global_peak_dv,sigma_res2_vs_ref,he1_n_HeI_med,he1_n_HeII_med,he1_2_3S_frac,he1_NLTE_LTE_ratio,he1_tau_10830_med,he1_tau_5876_med,he1_tau_7065_med,he1_tau_6678_med,he1_iters,he2_X_HeIII_med,he2_X_HeII_med,he2_n_HeII_med,he2_n_HeIII_med,he2_tau_4686_med,he2_tau_1640_med,he2_tau_3203_med,he2_tau_10124_med,he2_iters,n_iter_used,runtime_min
day002,2.0,stella,15,400,4245278810018084.0,8515.556374756587,1.8289350986495e+43,14778.12218559402,True,8515.556374756587,True,14,0.0008702706824712224,0.9983949760527492,0.640207171938301,0.6863473337731898,1.0720706731466223,0.38973936909778395,0.0,1061375686185727.0,3532.78274898521,4.873015848901778e-14,170193801.99782974,1.5207812681422303e+43,0.994515204710028,1.5110384127773781e+43,False,0.7916970446100533,1.0617191205215744e+41,1.1661619673486113e+42,4.650655719666641,28.665236385025892,1.8298534243374258,-399.6002474549983,6.189656858570008,-85.5388926390449,,0.0,102229118.82147063,1.521565694337131e+34,3.9546009099026563e+46,42518602.352018476,16806435.007190112,2223284.8532895446,0.0,13,5.953626924486433e-24,1.0,102229109.76130314,6.086339803411732e-16,2.094355725421368e-25,8.729737616381314e-16,1.5640292965952598e-26,1e-30,38,2,0.6950140039126078
day003,3.0,stella,15,400,4247142296044132.0,8434.701867706983,1.7673778438585e+43,14525.76170698584,True,8434.701867706983,True,14,0.0008701777262668591,0.9977105938174454,0.6394977092004909,0.6854400386230768,1.0718412728640165,0.3243394198205592,0.0,1091920253725845.0,3523.03052959485,4.216941894420176e-14,169255461.58668393,1.3813653200396773e+43,0.993877073592676,1.3716279043305624e+43,False,0.7358775020248103,1.0620774828621154e+41,1.139916290231825e+42,4.625873729593264,28.665236385025892,1.8727940397423537,-342.49818294297955,6.507875789683562,-114.08992489500436,,0.0,102152031.58701403,1.5272628872486416e+34,5.212966879632702e+46,45317530.61848759,16637432.988658763,2201946.0601960723,0.0,13,2.777874823527481e-24,1.0,102152022.53367849,2.837655315687174e-16,9.86214054027587e-26,4.852321446524738e-16,7.371487278150992e-27,1e-30,37,2,0.6976570804913839
day004,4.0,stella,15,400,4249012401902322.0,8347.61834803877,1.7023778438585e+43,14276.41792721197,True,8347.61834803877,True,14,0.0008700529379819912,0.996726352896502,0.6387424359021107,0.684483444992801,1.0716110383774475,0.2650398098231255,0.0,1122423566412136.0,3485.393649816083,4.319731049676203e-14,165658433.1658235,1.447790212655328e+43,0.9943063275127061,1.4381763348631106e+43,False,0.7950403173319002,1.0740867441288158e+41,1.1115277729947903e+42,4.824595783985316,28.665236385025892,2.0079853513011465,-399.6002474549983,6.596509862273693,-114.08992489500436,,0.0,102034471.36263108,1.5333064245360783e+34,7.15361081242204e+46,44749822.87307914,16442153.824789796,2177282.907600631,0.0,13,1.1591368972679617e-24,1.0,102034462.31971444,1.1827191006767854e-16,4.153171903285615e-26,2.4860586829324733e-16,3.106139556012714e-27,1e-30,37,2,0.6987821698188782
day005,5.0,stella,15,400,4250894184411792.0,8249.433365468363,1.6373778438585e+43,14063.78001673487,True,8249.433365468363,True,14,0.0008698766809670301,0.9950196939966254,0.6370193586481234,0.6823980099941959,1.0712359063033416,0.2108412596163146,0.0,1152629588129156.0,3482.854252100317,3.766900234217194e-14,165417129.34673703,1.3284628574495846e+43,0.9936552495787901,1.318775416809523e+43,False,0.7547168012027945,1.082973432201238e+41,1.0838041689216506e+42,4.84852747110253,28.665236385025892,1.7484300723557582,-399.6002474549983,6.643250678431735,-114.08992489500436,,0.0,101917088.4339675,1.5404747227199292e+34,1.0304221668179573e+47,45847979.24099169,16190313.992622722,2145334.4535091002,0.0,13,4.245955051859132e-25,1.0,101917079.40145405,4.327353381553321e-17,1.533085169531314e-26,1.1564661069615171e-16,1.1474607547644995e-27,1e-30,37,2,0.7011353611946106
day010,10.0,stella,15,400,4260417577408505.0,7649.257006663718,1.310656471254e+43,13962.81760781445,True,7649.257006663718,True,14,0.0008668168986887556,0.9600405379469419,0.6168170971310959,0.65700861417571,1.0651595379433394,0.04713886730966786,0.0,1301800099691322.0,3399.04511375434,3.098319728489689e-14,157551932.9523056,1.2955837376039032e+43,0.9934958362250865,1.285868483204253e+43,False,0.893625073438749,1.0042282687831095e+41,9.393605888841606e+41,5.2464558079017936,28.665236385025892,1.9971616429627366,-399.6002474549983,6.985061149871978,-114.08992489500436,,3600.518598666631,101562065.03236349,4.4381295963194045,3.075937363578432e+17,47368125.15847923,14386749.868559131,1914450.732764063,33.204371056505174,13,2.973082086174171e-28,1.0,101565656.54959394,3.019630340581161e-20,1.9235966550107242e-27,5.052312321842713e-19,1.9030856736508278e-28,7.133875543978231e-28,37,2,0.6942443966865539
day020,20.0,stella,23,400,3769564694482026.0,6640.90000895453,8.360496082315001e+42,10119.33819935528,True,6640.90000895453,True,13,0.0008301194698442976,0.5074141936825843,0.6270679971367201,0.6614455795783865,1.0548227346932695,0.0025743810829392585,0.0,1591259724273860.0,3269.8385117530547,2.257531888565242e-14,145801666.30220833,1.2556679723635769e+43,0.9932435975395668,1.245835058151449e+43,False,1.2599416108730002,8.913124599300569e+40,6.683355702954691e+41,7.015660826311367,28.665236385025892,2.3381562138283907,-399.6002474549983,9.151090883368836,-256.8450861750013,,55605208.45968914,56789772.67452675,0.00017827371214295648,40103717938621.61,20126364.025004756,3798788.9662326886,511797.1340990717,65763.4194529882,13,1.8271968250811859e-37,1.0,112394971.17308775,2.0536773448255734e-29,1.3213240242148179e-27,2.9072423286962685e-26,1.423262034643672e-28,3.327196716390305e-27,23,4,1.0890461007754009
day030,30.0,stella,37,400,2899545219180138.0,6395.394061808753,5.4968052959485e+42,8505.2679917828,True,6395.394061808753,True,13,0.00069161941216293,0.19408834299577404,0.6182421498345958,0.6678840252138268,1.0802951972661718,0.0012882467264312958,0.0,1871433379941422.0,3163.427750873315,1.739928167738287e-14,136466394.79930773,1.2120867136867696e+43,0.9930248690253455,1.2022412305906415e+43,False,1.8820926017575772,6.784599694159567e+40,4.480243750655001e+41,7.454431723850974,28.665236385025892,2.599774541258191,-399.6002474549983,11.491727269731815,-285.39611843096077,,111542419.82600516,9920529.292559834,1.6598171920500818e-05,1537012477240676.2,2229025.5748197325,262572.5177011348,35705.57393498446,152.4922414049384,13,5.602762865777996e-44,1.0,137324137.5835191,7.693945786279293e-36,8.93488800958063e-28,3.8265821352212706e-28,9.624200161916977e-29,2.2498743312176363e-27,17,6,1.477279750506083
day040,40.0,stella,43,400,2543559235330203.0,6412.66787912765,3.987870197299e+42,7462.207296213029,True,6412.66787912765,True,13,0.0006253685731561153,0.1109644955459041,0.5361353420327873,0.597447625736082,1.1143597127375071,0.0012874032686746083,0.0,2144578557605236.0,3073.114183187143,1.367397964618153e-14,128785590.07635958,1.1468188092434026e+43,0.9926933599235317,1.1370453205731635e+43,False,2.6289555086691605,5.955973764567837e+40,3.2463246244675843e+41,9.006044601026108,28.665236385025892,2.8799410505094714,-199.74302166294927,15.49838258069129,-285.39611843096077,,135114239.51524788,1920826.2563891208,2.7771501301858136e-06,3.215657673953858e+16,444682.02948768897,11474.909851961336,1560.66619782316,0.1398074468328768,13,4.3404191891048246e-49,1.0,149536385.95575497,6.49050599071744e-41,7.850438992631484e-28,2.7624026766403107e-28,8.456087658064503e-29,1.9768016296760083e-27,17,6,1.4763476808865865
day050,50.0,stella,44,400,2512573277242986.0,7656.910394124161,3.1895915699035e+42,6942.390426055208,True,7656.910394124161,True,13,0.0007292627017717929,0.11940514465993753,0.6253048584894322,0.7082852003087032,1.1327038174942845,0.033568047645743504,0.0,2411960122585434.0,2985.809586047595,1.086559628768128e-14,121572149.15444879,1.0572069358314121e+43,0.9922852976111622,1.0476900910167776e+43,False,3.087097205241281,8.323723862050995e+40,2.283813503061407e+41,2.5094820963869298,28.665236385025892,0.7986354172892128,-399.6002474549983,4.235863837465475,-285.39611843096077,,132464822.8884733,1026725.9086011176,1.5355136760081497e-06,1.0855096221986104e+17,241680.36154072447,2101.290714392704,285.79048867427923,0.011714402165625585,13,6.895040706727577e-51,1.0,150592481.98414502,1.0488342576372798e-42,7.402372188653803e-28,2.7402907861159527e-28,7.973453225179875e-29,1.8639749216233546e-27,29,6,1.5362882018089294
day060,60.0,stella,42,400,2708957597140184.0,7237.489278501635,1.8612327480385e+42,7072.743909220415,True,7237.489278501635,True,14,0.0007889447097519477,0.12825109881014968,0.628164885079231,0.750802024316941,1.1952308098569402,0.006058255599517003,0.0,2674353309733375.0,2903.7443398945434,8.689841485164495e-15,114981145.42618264,9.561024136339236e+42,0.991776024381009,9.46938952946407e+42,False,3.038093493833855,1.2887582483655702e+41,1.4012859369968638e+41,4.058694544060872,28.665236385025892,1.0596907918050742,-199.74302166294927,4.514940309696201,-285.39611843096077,,127390037.9631905,1020242.6336677272,1.5861137976108924e-06,1.0993764359984734e+17,146383.514151741,2037.8391360394985,277.1606233262817,0.003955759062831,13,8.16985620233162e-51,1.0,144478522.31714058,1.1939903145992132e-42,7.581767133059632e-28,2.832995499408122e-28,8.166688199266439e-29,1.909147964658265e-27,37,6,1.47119460105896
day070,70.0,stella,39,400,2953052420335561.0,6523.736209117556,1.435083923344e+42,7278.562004939347,True,6523.736209117556,True,13,0.0008624810182700743,0.13116667475462135,0.548299530605886,0.6756762349489793,1.232312262245307,0.0004960178151492599,0.0,2932404226404222.0,2819.651631974288,7.024798859186282e-15,108417849.14942205,8.508398045183707e+42,0.9912561805944047,8.421735298002971e+42,False,2.8642160409030346,1.6874971629479973e+41,1.1583985360398262e+41,5.845515292689158,28.665236385025892,1.2207967859399274,-171.19198940698982,5.845515292689158,28.665236385025892,,120634607.979734,1004166.3662577589,1.6475627116723378e-06,1.0321874636954195e+17,134223.62206948127,2039.7529368737205,277.4209309694692,0.01056904868083872,13,7.660186843419731e-51,1.0,136693190.48376167,1.0470953793287783e-42,7.934540036814084e-28,2.7809639148511357e-28,8.546676961721322e-29,1.997978927067105e-27,38,6,1.2919073661168416
day080,80.0,stella,132,400,2787744118723434.0,4525.80262256572,9.654699738820999e+41,7505.494715667974,True,4525.80262256572,True,27,0.000996455541215302,0.07116736236060432,0.6644397415756971,2.0100722961062942,3.0252138310382723,2.613562764281248e-08,29.004555831524254,3184574451054247.0,2813.60285345681,7.164687973735146e-15,107953187.39056335,1.0168768259361698e+43,0.992132645210318,1.0074030211095488e+43,False,3.783653441610239,2.3918354411139923e+41,7.425514516915162e+40,35.27220436688567,28.665236385025892,6.236333407978958,-199.74302166294927,35.27220436688567,28.665236385025892,,53317587414.20549,435380725.0115223,1.5170541824827337e-06,90115809166828.78,1631066.7915046408,200314.1956077663,27178.35628216873,14519.366503910333,13,4.349406491836145e-45,1.0,53752566022.538086,2.3529077566118215e-34,1.5704473473525244e-29,9.871169463536126e-30,1.6916048190492827e-30,3.9545086312761474e-29,28,6,2.411780587832133
day090,90.0,stella,199,400,1502304524875799.0,5058.621624589326,7.437870197299001e+41,7666.109854300586,True,5058.621624589326,True,25,0.0007100199615285296,0.037374225354371814,0.6599828015416528,4.007603349915067,6.072284520981021,1.9478007540199237e-06,89.48622437711602,3434854880341998.0,2737.06835142723,5.678271065721407e-15,102160065.83110352,8.631170672843802e+42,0.9912977216155092,8.542853756614724e+42,False,3.568784910923776,1.6789360450114505e+41,6.137278952984504e+40,68.61082551051655,28.665236385025892,8.006285126550866,-171.19198940698982,68.61082551051655,28.665236385025892,,11695724384.288784,125933553.20247564,2.0367965509653665e-06,1189652748909877.5,521749.63695427746,47972.41841509186,6521.701529605164,882.473274762411,13,4.642677189699349e-47,1.0,12161993034.169989,6.354408850522269e-37,1.3115176135348815e-29,4.684567503502547e-30,1.4126990752435651e-30,3.30250341187034e-29,23,6,3.8040594379107158
day100,100.0,stella,223,400,1222388911779555.0,5296.049706480558,5.117597910568e+41,7652.90991989586,True,5296.049706480558,True,27,0.0006569252115573576,0.03191328970759975,0.6409481572462141,3.5200609361501343,5.491958899256085,7.132894324555733e-06,125.34651435800866,3679860811941132.0,2733.364061959275,4.600284243105674e-15,101883730.47697571,7.993183063801975e+42,0.9900137548779453,7.901113999472006e+42,False,3.7618472510385157,1.3304427087886667e+41,4.2808801130146624e+40,75.90541421903201,28.665236385025892,8.22931703532609,-171.19198940698982,75.90541421903201,28.665236385025892,,13537588753.891603,74563840.9753945,1.0587227346739526e-06,2665754486819055.5,378315.34348722466,31788.179890039908,4322.592426753155,358.1919740037419,13,1.2157227854739463e-48,1.0,14059995727.06093,1.8180108587433938e-38,1.2636335129696458e-29,3.6857245201633476e-30,1.3611207938013088e-30,3.1819275203542414e-29,23,6,3.4742842515309653
day110,110.0,stella,253,400,865128332989549.0,5136.579591702209,1.910440133419e+41,7408.359341591967,True,5136.579591702209,True,29,0.0009992710493632595,0.02991314843769629,0.6627154942751569,3.7110808662190196,5.59981002146027,2.3124775786613782e-06,273.68900795470927,3923710761204796.0,2663.83120110783,4.53732712560586e-15,96766109.62787354,8.296483148903525e+42,0.9909726540032203,8.208191326025594e+42,False,4.648013835943181,2.1393591495890192e+41,1.585081473974076e+40,298.3381117006072,28.665236385025892,33.54787489095579,-142.64095715099708,298.3381117006072,28.665236385025892,,15236778858.999418,50022886.96896915,6.418400764435143e-07,9039693346049854.0,303527.73870930006,24112.897998817425,3279.270737535125,143.63356806418588,13,1.0723457845245525e-50,1.0,15798169717.103395,3.8100207673168774e-41,1.333178066499554e-29,3.802943137346211e-30,1.4360305971055366e-30,3.3570461180301804e-29,24,6,3.6395754059155783
day120,120.0,stella,319,400,535496102096230.2,3885.792271265048,6.798470719657e+39,3866.018609611348,True,3885.792271265048,True,39,0.0008100811202970126,0.04964200615114351,0.6660385728494319,2.7549126381751496,4.136265901821784,2.53565605805274e-11,645.2788327258068,4162738397991599.0,2660.18399855263,3.652035191543801e-15,96501315.07414663,7.48528069099494e+42,0.9894732230983294,7.394383287166582e+42,False,5.150624485107168,9.865663095659778e+40,4.313944579855743e+38,1511.7438773462277,28.665236385025892,149.5524972444671,-142.64095715099708,1511.7438773462277,28.665236385025892,,22962469792.47332,52882312.23784323,4.647654047832197e-07,1.0428892721959983e+19,357490.83958106325,24488.74702970522,3330.631631517308,125.24293892395629,13,8.240202553227299e-61,1.0,25724083395.016056,2.545668995941861e-50,1.4011925773163922e-29,3.977023561470187e-30,1.509292317377153e-30,3.5283119490882134e-29,24,6,3.6558919827143352
day130,130.0,stella,397,400,325503104762270.6,3599.080566202371,9.767045879357e+37,3615.693167291008,True,3599.080566202371,False,60,0.0033177535196067254,0.08066812988101199,0.6659732230382249,3.0373963996089866,4.560838626141954,4.8916092315793224e-14,1881.6162962580304,4401214500607273.0,2589.129280185215,3.613713259508986e-15,91414976.18343657,7.63378345504736e+42,0.9904588705983228,7.547907856221194e+42,False,5.594891968008662,7.052733193055339e+40,5.365708312678331e+36,4803.533069101458,28.665236385025892,483.66330616048907,-114.08992489500436,4803.533069101458,28.665236385025892,,22816630135.127125,70169110.43140489,6.688533851254164e-07,4.183061083416596e+20,584079.2710876188,33638.69275647333,4573.785369294206,293.4886245499083,13,1.234794064258985e-64,1.0,23806932577.647354,3.131783046484165e-54,1.4869427561160413e-29,4.2205406548392496e-30,1.6016579837182502e-30,3.744237572298916e-29,25,6,4.038090455532074
day140,140.0,stella,399,400,271108247593700.3,3325.921768231717,1.909582239828001e+36,3325.921768231717,True,3325.921768231717,False,60,0.008036956102502879,0.08660903521672193,0.42503012893061737,2.9259860854623922,6.884185111357212,4.7762335699589014e-17,3039.588799812909,4635400394981978.0,2577.73860505381,3.664515926059528e-15,90612399.19980387,8.473983536256294e+42,0.99113884215068,8.384280113815922e+42,False,6.804396255150087,6.075545365039364e+40,8.714905296877416e+34,10251.862004822895,28.665236385025892,1023.3868971411921,-114.08992489500436,10251.862004822895,28.665236385025892,,19959977463.44532,66039018.94846893,7.333972942042741e-07,6.234690424282645e+22,554094.9455048661,25130.16150446194,3417.661750189357,218.22900709303698,13,1.8901620927899228e-70,1.0,20712464279.032772,4.5487698515672004e-60,1.5832899049658475e-29,4.485281697943599e-30,1.7054381592018448e-30,3.986847190741529e-29,25,6,3.927754584948222
day150,150.0,stella,399,400,270269774163118.9,3093.797799066176,1.712213935936682e+36,3093.797799066176,True,3093.797799066176,False,60,0.013255040865383982,0.14349875011824276,0.15263032718841232,6.223306483395444,40.77372169760976,1.5248736758633532e-18,15612.195041446817,5668863091126794.0,3501.446851824574,9.157057201532656e-15,167187943.36761254,7.937255276497142e+43,0.9946310754878052,7.887192769114117e+43,True,578.8531797971945,9.398169141684477e+40,6.361282873321068e+34,0.9929099303317981,399.8286557130313,0.10754800268776875,-399.6002474549983,1.0016071125257584,713.8900105289847,,4067345679.4214134,153625965.15338197,9.317550517925336e-06,3.6495869066623596e+30,859354.0370976186,13286.094098121084,1806.4684814865623,744.2085449983646,13,2.4646821084964756e-88,1.0,5462177284.489034,1.5348049954330235e-78,1.5239486502799797e-29,4.317174617401534e-30,1.6415188227374486e-30,3.8374212935654004e-29,1,6,8.018354451656341
