# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 0.7 d   T_phot: 8605.243847505855 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 1.0550e+41 erg/s   peak F = 4.581 @ Δv = +28.7 km/s   EW = -66.60 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   2.02e+06       1.0163e+41       1.0550e+41     -64.12      -66.57        7.951      -260.0
  HI      Hbeta            4861.33   7.95e+05       3.7460e+40       3.6219e+40     -12.23      -11.82        3.524      -260.0
  HI      Hgamma           4340.47   2.90e+05       3.2440e+40       1.7057e+40      -5.68       -2.99        1.854        +0.0
  HI      Palpha          18751.01   3.07e+07       3.1462e+38       4.2898e+39     -15.18     -206.97       20.259      -260.0
  HI      Pbeta           12818.08   4.29e+06       7.4761e+38       3.2213e+39     -13.60      -58.59        4.890      -260.0
# --- He I ---
  HeI     He_I_5876        5875.62   1.70e+07       3.7225e+39       3.8644e+39      +8.98       +9.32        1.614      -260.0
  HeI     He_I_6678        6678.15   0.00e+00       6.0636e+38       6.0636e+38      -1.97       -1.97        1.699       -40.0
  HeI     He_I_7065        7065.19   2.24e+06       1.6182e+39       1.6799e+39      -4.00       -4.16        1.918      -240.0
  HeI     He_I_10830      10830.34   4.37e+07       2.1347e+39       2.2160e+39      +1.23       +1.28        1.877      -260.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.55e-15       2.1758e+20       2.1758e+20      +3.22       +3.22        2.226      +220.0
  HeII    He_II_3203       3203.10   3.26e-26       1.3968e+19       1.3968e+19     -10.69      -10.69        2.151      +540.0
  HeII    He_II_4686       4685.71   4.37e-25       3.2223e+19       3.2223e+19      -1.10       -1.10        1.649     -2380.1
  HeII    He_II_10124     10123.60   1.00e-30       2.7536e+18       2.7536e+18      -6.69       -6.69        1.471      +600.0
