# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 2.0 d   T_phot: 8515.556374756587 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 1.0617e+41 erg/s   peak F = 4.651 @ Δv = +28.7 km/s   EW = -68.41 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   2.09e+06       1.1365e+41       1.0617e+41     -74.95      -70.02        8.544      -260.0
  HI      Hbeta            4861.33   9.01e+05       3.9836e+40       3.6429e+40      -8.36       -7.65        3.190      -260.0
  HI      Hgamma           4340.47   3.32e+05       3.4201e+40       1.7158e+40     -13.53       -6.79        1.896      -260.0
  HI      Palpha          18751.01   3.76e+07       3.2954e+38       4.3171e+39     -10.46     -137.04       10.882      -260.0
  HI      Pbeta           12818.08   5.29e+06       7.7806e+38       3.2415e+39      +7.71      +32.13        5.458      -260.0
# --- He I ---
  HeI     He_I_5876        5875.62   1.68e+07       3.7614e+39       3.5140e+39     -10.83      -10.12        2.076      -260.0
  HeI     He_I_6678        6678.15   0.00e+00       6.1008e+38       6.1008e+38     -10.51      -10.51        1.602      +440.0
  HeI     He_I_7065        7065.19   2.22e+06       1.6300e+39       1.5228e+39      -2.91       -2.72        1.633      -260.0
  HeI     He_I_10830      10830.34   4.25e+07       2.2551e+39       2.1068e+39      -0.21       -0.20        1.946      -260.0
# --- He II ---
  HeII    He_II_1640       1640.42   8.73e-16       1.0251e+20       1.0251e+20      +1.56       +1.56        2.097     -1660.0
  HeII    He_II_3203       3203.10   1.56e-26       6.5811e+18       6.5811e+18      -0.94       -0.94        1.887      -580.0
  HeII    He_II_4686       4685.71   2.09e-25       1.5182e+19       1.5182e+19      -7.56       -7.56        2.002     +1000.0
  HeII    He_II_10124     10123.60   1.00e-30       1.2974e+18       1.2974e+18      +3.07       +3.07        1.604      +140.0
