# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 0.2 d   T_phot: 8634.100643121114 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 1.0530e+41 erg/s   peak F = 4.382 @ Δv = +28.7 km/s   EW = -59.94 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   1.99e+06       9.7815e+40       1.0530e+41     -58.65      -63.14        7.858      -260.0
  HI      Hbeta            4861.33   7.38e+05       3.6495e+40       3.6158e+40      -8.65       -8.57        3.340      -260.0
  HI      Hgamma           4340.47   2.69e+05       3.1679e+40       1.7028e+40      -8.28       -4.45        1.896      -240.0
  HI      Palpha          18751.01   2.81e+07       3.0710e+38       4.2818e+39     -11.31     -157.67        8.004     +2360.1
  HI      Pbeta           12818.08   3.93e+06       7.3112e+38       3.2154e+39     -14.56      -64.04        3.282     +3700.1
# --- He I ---
  HeI     He_I_5876        5875.62   1.70e+07       3.6869e+39       3.9691e+39      -6.29       -6.77        2.538      -240.0
  HeI     He_I_6678        6678.15   0.00e+00       6.0533e+38       6.0533e+38      +8.99       +8.99        1.426      +340.0
  HeI     He_I_7065        7065.19   2.25e+06       1.6056e+39       1.7285e+39     -13.88      -14.94        2.002      -240.0
  HeI     He_I_10830      10830.34   4.40e+07       2.0792e+39       2.2383e+39     -13.55      -14.59        1.989      -260.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.83e-15       2.7358e+20       2.7358e+20      -2.54       -2.54        2.284     -1000.0
  HeII    He_II_3203       3203.10   4.03e-26       1.7563e+19       1.7563e+19      -8.76       -8.76        1.865      -320.0
  HeII    He_II_4686       4685.71   5.40e-25       4.0515e+19       4.0515e+19      -0.30       -0.30        1.794      -880.0
  HeII    He_II_10124     10123.60   1.00e-30       3.4623e+18       3.4623e+18      +1.73       +1.73        1.617      -980.0
