# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 0.4 d   T_phot: 8625.94095660184 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 1.0535e+41 erg/s   peak F = 4.448 @ Δv = +28.7 km/s   EW = -61.60 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   1.99e+06       9.8676e+40       1.0535e+41     -69.19      -73.87        7.963      -260.0
  HI      Hbeta            4861.33   7.40e+05       3.6893e+40       3.6171e+40     -11.40      -11.18        3.527      -260.0
  HI      Hgamma           4340.47   2.69e+05       3.2025e+40       1.7034e+40      -5.10       -2.71        1.779       -20.0
  HI      Palpha          18751.01   2.82e+07       3.1147e+38       4.2836e+39      -7.05      -96.96        9.152      -260.0
  HI      Pbeta           12818.08   3.95e+06       7.4142e+38       3.2167e+39      -3.67      -15.93        3.615      -260.0
# --- He I ---
  HeI     He_I_5876        5875.62   1.70e+07       3.7111e+39       3.9620e+39     -10.18      -10.86        1.811       +40.0
  HeI     He_I_6678        6678.15   0.00e+00       6.0539e+38       6.0539e+38      -2.53       -2.53        1.666      -960.0
  HeI     He_I_7065        7065.19   2.25e+06       1.6144e+39       1.7236e+39     +16.15      +17.24        2.048      -260.0
  HeI     He_I_10830      10830.34   4.42e+07       2.1063e+39       2.2487e+39     -14.51      -15.49        2.016      -260.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.77e-15       2.5841e+20       2.5841e+20      +7.24       +7.24        2.344     -2340.1
  HeII    He_II_3203       3203.10   3.85e-26       1.6589e+19       1.6589e+19      +2.59       +2.59        1.635     -3860.1
  HeII    He_II_4686       4685.71   5.16e-25       3.8269e+19       3.8269e+19      +1.54       +1.54        1.637     -2720.1
  HeII    He_II_10124     10123.60   1.00e-30       3.2703e+18       3.2703e+18      +6.18       +6.18        1.696      +140.0
