# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 1.0 d   T_phot: 8584.54673840987 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 1.0565e+41 erg/s   peak F = 4.475 @ Δv = +28.7 km/s   EW = -63.09 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   2.04e+06       1.0474e+41       1.0565e+41     -58.18      -58.69        8.100      -260.0
  HI      Hbeta            4861.33   8.45e+05       3.8042e+40       3.6267e+40     -13.07      -12.46        2.686      -260.0
  HI      Hgamma           4340.47   3.10e+05       3.2869e+40       1.7080e+40      -2.80       -1.45        2.253      -240.0
  HI      Palpha          18751.01   3.31e+07       3.1788e+38       4.2961e+39     -13.37     -180.73       14.685      -260.0
  HI      Pbeta           12818.08   4.63e+06       7.5415e+38       3.2260e+39      -9.64      -41.24        2.950      -260.0
# --- He I ---
  HeI     He_I_5876        5875.62   1.69e+07       3.7332e+39       3.7659e+39      -5.71       -5.76        1.662      -260.0
  HeI     He_I_6678        6678.15   0.00e+00       6.0728e+38       6.0728e+38      +2.47       +2.47        1.825       -80.0
  HeI     He_I_7065        7065.19   2.24e+06       1.6217e+39       1.6359e+39      +1.34       +1.35        1.694      +280.0
  HeI     He_I_10830      10830.34   4.33e+07       2.1629e+39       2.1818e+39      -7.57       -7.63        2.482      -260.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.36e-15       1.8309e+20       1.8309e+20      -0.31       -0.31        2.217     -2020.1
  HeII    He_II_3203       3203.10   2.76e-26       1.1754e+19       1.1754e+19      -6.88       -6.88        2.224      +820.0
  HeII    He_II_4686       4685.71   3.69e-25       2.7114e+19       2.7114e+19      +3.88       +3.88        1.561     -3840.1
  HeII    He_II_10124     10123.60   1.00e-30       2.3171e+18       2.3171e+18      -2.05       -2.05        1.564     -1260.0
