# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 3.0 d   T_phot: 8434.701867706983 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 1.0621e+41 erg/s   peak F = 4.626 @ Δv = +28.7 km/s   EW = -70.37 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   2.44e+06       1.0754e+41       1.0621e+41     -67.11      -66.28        7.816      -260.0
  HI      Hbeta            4861.33   1.08e+06       3.0353e+40       3.6419e+40      -5.52       -6.63        2.685      -240.0
  HI      Hgamma           4340.47   3.97e+05       2.5749e+40       1.7155e+40      -6.41       -4.27        2.308      -240.0
  HI      Palpha          18751.01   4.55e+07       2.2699e+38       4.3184e+39     +14.69     +279.53        9.365      -240.0
  HI      Pbeta           12818.08   6.37e+06       5.3055e+38       3.2423e+39      -5.95      -36.38        5.038      -260.0
# --- He I ---
  HeI     He_I_5876        5875.62   1.66e+07       3.7448e+39       3.6984e+39     -11.59      -11.45        2.041      +480.0
  HeI     He_I_6678        6678.15   0.00e+00       6.1560e+38       6.1560e+38     -11.58      -11.58        1.662      +700.0
  HeI     He_I_7065        7065.19   2.20e+06       1.6213e+39       1.6012e+39     -10.42      -10.29        2.029      -260.0
  HeI     He_I_10830      10830.34   4.53e+07       2.3260e+39       2.2971e+39      -3.21       -3.17        1.684      -260.0
# --- He II ---
  HeII    He_II_1640       1640.42   4.85e-16       4.8976e+19       4.8976e+19      -3.56       -3.56        2.311      +580.0
  HeII    He_II_3203       3203.10   7.37e-27       3.1438e+18       3.1438e+18      +0.98       +0.98        2.117     +1360.0
  HeII    He_II_4686       4685.71   9.86e-26       7.2525e+18       7.2525e+18      -9.80       -9.80        1.740     -1700.0
  HeII    He_II_10124     10123.60   1.00e-30       6.1977e+17       6.1977e+17      -0.33       -0.33        1.464      -640.0
