 days post max Lbol   log_Lbol (erg/s)   log_Lnuc (erg/s)
      5.619827E+01       4.250900E+01       4.146300E+01
      5.725902E+01       4.250500E+01       4.145879E+01
      5.834327E+01       4.250200E+01       4.145439E+01
      5.942132E+01       4.249900E+01       4.145025E+01
      6.043880E+01       4.249600E+01       4.144592E+01
      6.148724E+01       4.249300E+01       4.144185E+01
      6.257274E+01       4.249000E+01       4.143743E+01
      6.360810E+01       4.248700E+01       4.143377E+01
      6.464545E+01       4.248400E+01       4.142959E+01
      6.484625E+01       4.248300E+01       4.142878E+01
      6.591083E+01       4.247700E+01       4.142472E+01
      6.706929E+01       4.247500E+01       4.142012E+01
      6.832774E+01       4.247900E+01       4.141514E+01
      6.952064E+01       4.247300E+01       4.141010E+01
      7.057768E+01       4.247000E+01       4.140620E+01
      7.158510E+01       4.246600E+01       4.140209E+01
      7.266096E+01       4.246200E+01       4.139811E+01
      7.376512E+01       4.245600E+01       4.139340E+01
      7.485213E+01       4.245200E+01       4.138934E+01
      7.598652E+01       4.244800E+01       4.138507E+01
      7.707271E+01       4.244400E+01       4.138021E+01
      7.820878E+01       4.243700E+01       4.137621E+01
      7.926362E+01       4.243200E+01       4.137181E+01
      8.038387E+01       4.242700E+01       4.136754E+01
      8.143812E+01       4.242100E+01       4.136342E+01
      8.256943E+01       4.241700E+01       4.135908E+01
      8.364857E+01       4.241300E+01       4.135468E+01
      8.486200E+01       4.240800E+01       4.135005E+01
      8.593639E+01       4.240400E+01       4.134596E+01
      8.697534E+01       4.239800E+01       4.134143E+01
      8.806473E+01       4.239100E+01       4.133746E+01
      8.918554E+01       4.238600E+01       4.133284E+01
      9.019813E+01       4.238200E+01       4.132879E+01
      9.128449E+01       4.237600E+01       4.132469E+01
      9.245659E+01       4.236800E+01       4.132015E+01
      9.355031E+01       4.236000E+01       4.131555E+01
      9.463132E+01       4.235000E+01       4.131154E+01
      9.564001E+01       4.235600E+01       4.130750E+01
      9.666067E+01       4.234800E+01       4.130363E+01
      9.775926E+01       4.233900E+01       4.129907E+01
      9.879000E+01       4.233200E+01       4.129513E+01
      9.982507E+01       4.232700E+01       4.129092E+01
      1.008631E+02       4.232100E+01       4.128713E+01
      1.018724E+02       4.231400E+01       4.128285E+01
      1.028848E+02       4.230600E+01       4.127875E+01
      1.039249E+02       4.229900E+01       4.127462E+01
      1.049720E+02       4.229300E+01       4.126998E+01
      1.060082E+02       4.228200E+01       4.126670E+01
      1.070490E+02       4.227000E+01       4.126245E+01
      1.080996E+02       4.226700E+01       4.125840E+01
      1.091744E+02       4.225800E+01       4.125406E+01
      1.102187E+02       4.224800E+01       4.124993E+01
      1.112503E+02       4.224500E+01       4.124601E+01
      1.122997E+02       4.222800E+01       4.124155E+01
      1.133441E+02       4.221900E+01       4.123754E+01
      1.143531E+02       4.220500E+01       4.123350E+01
      1.154885E+02       4.218900E+01       4.122891E+01
      1.166030E+02       4.218300E+01       4.122479E+01
      1.176267E+02       4.217100E+01       4.122037E+01
      1.186351E+02       4.216100E+01       4.121643E+01
      1.197916E+02       4.216000E+01       4.121192E+01
      1.209481E+02       4.215900E+01       4.120763E+01
      1.221047E+02       4.215600E+01       4.120276E+01
      1.232612E+02       4.215300E+01       4.119838E+01
      1.244177E+02       4.215000E+01       4.119396E+01
      1.255743E+02       4.214800E+01       4.118893E+01
      1.267308E+02       4.214500E+01       4.118441E+01
      1.278873E+02       4.214300E+01       4.118013E+01
      1.293330E+02       4.213700E+01       4.117435E+01
      1.304895E+02       4.213000E+01       4.116997E+01
      1.316460E+02       4.212300E+01       4.116495E+01
      1.328026E+02       4.211700E+01       4.116077E+01
      1.339591E+02       4.211000E+01       4.115564E+01
      1.351156E+02       4.210400E+01       4.115045E+01
      1.362722E+02       4.209900E+01       4.114644E+01
      1.374287E+02       4.209500E+01       4.114208E+01
      1.385852E+02       4.209300E+01       4.113767E+01
      1.397418E+02       4.209300E+01       4.113258E+01
      1.408983E+02       4.209300E+01       4.112840E+01
      1.420548E+02       4.209400E+01       4.112385E+01
      1.432113E+02       4.209500E+01       4.111926E+01
      1.443679E+02       4.209500E+01       4.111428E+01
