model,epoch_d,L_metal_total,metal_frac_of_all,dominant_metal,dominant_metal_L,L_C,L_O,L_Ne,overall_rank_of_dominant_metal
A9,0.6,1.7651607558431043e+38,0.003773868219419609,C_III_1909,1.4973110904719886e+38,1.5080711334469818e+38,2.2263559376651054e+37,3.4454028629612283e+36,9
A9,0.7,1.8039798449734573e+38,0.0038552565784562226,C_III_1909,1.5205320712691667e+38,1.5316102095151139e+38,2.3292272159704394e+37,3.944691386129891e+36,9
A9,0.8,1.903449665895773e+38,0.004065645795407467,C_III_1909,1.5951819076615228e+38,1.6069701797555064e+38,2.4909726271477055e+37,4.738222342549604e+36,9
A9,0.9,2.0897735523020132e+38,0.004460431844914315,C_III_1909,1.7432127093932606e+38,1.756288251123381e+38,2.7383191912904343e+37,5.965338204958872e+36,9
A9,1.0,2.4058146770468915e+38,0.005129944639793617,C_III_1909,2.0005719425099406e+38,2.0158199121382852e+38,3.1140712456388e+37,7.858764034472665e+36,9
A9,2.0,8.07865776377134e+38,0.01639425736459233,C_III_1909,6.7075298026708545e+38,6.768387306409906e+38,8.944332349363575e+37,4.158372224250768e+37,9
A9,3.0,9.029354287857042e+38,0.01824989941470428,C_III_1909,7.336053341997034e+38,7.419888643000124e+38,1.0691367324615054e+38,5.403289123954114e+37,8
A9,4.0,9.528840087304767e+38,0.01916287806180669,C_III_1909,7.253971856041302e+38,7.379054532109606e+38,1.3660950507957927e+38,7.836905043993686e+37,9
A9,5.0,8.00210137808233e+38,0.01604940286610391,C_III_1909,5.821972300027981e+38,5.951689118921644e+38,1.3068261093060607e+38,7.435861498546261e+37,9
A9,10.0,2.1659417930554864e+38,0.00432857170377517,O_III_5007,1.033762072980352e+38,5.58422697508232e+37,1.0359268150735283e+38,5.715922804737261e+37,10
A9,20.0,1.039393778120492e+38,0.0022808535884356507,O_III_5007,5.180811636557062e+37,2.8458397963297765e+37,5.183741079884654e+37,2.364356904990489e+37,10
A9,30.0,9.948963203314796e+37,0.001915875802196823,O_III_5007,3.7399688157655198e+37,4.539796713134499e+37,3.7413447634579154e+37,1.6678217267223833e+37,10
A9,40.0,2.388042514821836e+38,0.0006462772191339413,O_III_5007,5.767312724993173e+37,1.4855509273180297e+38,5.855669586240497e+37,3.1692462887975643e+37,10
A9,50.0,2.1085602562340515e+39,0.004685038877652865,C_IV_5801,8.524611305417743e+38,1.9019879000077012e+39,1.5503993926868356e+38,5.153241695766681e+37,10
A9,60.0,1.9738350648906759e+40,0.06149088845761373,C_III_4647,5.2677055779994273e+39,1.8926923639371191e+40,7.098314148496324e+38,1.0159559468593338e+38,6
A9,70.0,4.932061899720774e+40,0.1787177297995455,C_III_4647,1.5211587517458242e+40,4.823566872068327e+40,9.254944113209849e+38,1.5945586520347901e+38,4
A9,80.0,8.512753123047712e+40,0.3268197372286929,C_III_4647,2.686184891995772e+40,8.38491681364383e+40,1.1048191358960441e+39,1.7354395814277516e+38,3
A9,90.0,1.0887884150635654e+41,0.4370321224670823,C_III_4647,3.711690854608264e+40,1.0746551202344253e+41,1.2299300574593902e+39,1.8339942545462143e+38,3
A9,100.0,1.243578851435071e+41,0.5263594314463678,C_III_4647,4.570661150614669e+40,1.2244712733914854e+41,1.6971364664061835e+39,2.1362133795236595e+38,2
A9,110.0,4.35927891358121e+40,0.18497130770460046,C_III_5696,1.029647273064101e+40,4.067803347126753e+40,2.799985467435561e+39,1.1477019710901622e+38,5
A9,120.0,4.882942936767103e+36,9.395077521726281e-05,C_II_4267,1.050194810231333e+36,2.3081120957403716e+36,2.5230813700781297e+36,5.174947094860164e+34,10
A9,130.0,6.890628975691995e+36,4.167908113419907e-05,O_I_7774,1.6930135377263372e+36,3.463694228956067e+36,3.4242487929572147e+36,2.685953778710162e+33,10
A9,140.0,2.763580618240371e+36,2.3548833744269647e-05,O_I_7774,6.874474614461334e+35,1.3819613352577896e+36,1.3811887556252177e+36,4.305273573640098e+32,10
A9,150.0,7.634326700499323e+34,5.989029106559124e-07,O_I_7774,2.79984053929934e+34,2.0339095490822434e+34,5.600372148229006e+34,4.5003188073194124e+29,10
B1,10.0,1.3909508986250476e+37,0.0003485102920158651,O_I_7774,1.3886237707577232e+37,5.822796575003911e+33,1.390368618967547e+37,2.6467488782905015e+21,10
B1,20.0,1.6509174470170142e+37,0.0002462394148734612,O_I_7774,1.3444831190274938e+37,1.6836861224816427e+29,1.650917430180153e+37,445056742199.0155,10
B1,30.0,3.2654028770342377e+38,0.006544337082020181,C_II_4267,1.1003343893494375e+38,2.358106475986751e+38,8.2535108571120965e+37,8.194531533627682e+36,10
B1,40.0,8.777838526605052e+38,0.010505930945347226,C_II_4267,3.106122618684495e+38,5.550321973120112e+38,3.0632708134424912e+38,1.6424574004244668e+37,10
B1,50.0,1.2709887274884264e+39,0.014411002226680663,O_I_7774,4.537147959614483e+38,7.229955115427566e+38,5.257297668673085e+38,2.2263449078361427e+37,10
B1,60.0,1.6187798041849976e+39,0.014205143490692638,O_I_7774,6.262758072288365e+38,8.751954606641374e+38,7.17594075767176e+38,2.5990267753684833e+37,9
B1,70.0,1.78216057336261e+39,0.003470708325452337,O_I_7774,6.680493457297438e+38,9.822153333472584e+38,7.718932455421277e+38,2.8051994473224414e+37,8
B1,80.0,2.0003541611112275e+39,0.005408205147522113,C_II_4267,7.798947638705199e+38,1.1646363565359365e+39,8.05990409663249e+38,2.97273949120425e+37,7
B1,90.0,2.326814204324477e+39,0.009514006841772395,C_II_4267,9.745998713150634e+38,1.437796218887417e+39,8.569190251545551e+38,3.209896028250496e+37,7
B1,100.0,2.8096199297401834e+39,0.01568126757861672,C_II_4267,1.2110926915294334e+39,1.763295302370368e+39,1.011569944345272e+39,3.475468302454369e+37,7
B1,110.0,3.3305397406467916e+39,0.02206182016098966,C_II_4267,1.447577788313914e+39,2.0848649842636843e+39,1.2068307131720137e+39,3.884404321109372e+37,6
B1,120.0,4.2054854263487497e+39,0.04276902827630137,C_II_4267,1.8081312620167944e+39,2.5722721295477493e+39,1.5915990439343472e+39,4.161425286665343e+37,5
B1,130.0,5.78815666093344e+39,0.08771789992687082,C_II_4267,2.447852504742774e+39,3.41335611333748e+39,2.329406650353821e+39,4.539389724214077e+37,4
B1,140.0,8.637578951704348e+39,0.22654103529573988,C_II_4267,3.979967628919605e+39,5.2745728957816896e+39,3.3208087497822814e+39,4.2197306140376274e+37,3
B1,150.0,2.5951904460094887e+39,0.233132665304317,C_II_4267,6.135436999577e+38,1.752214247026662e+39,8.198314778198425e+38,2.314472116298457e+37,4
B1,160.0,1.2884536222910006e+39,0.11288955493371597,C_III_4647,2.5083188945810002e+38,8.675473821796296e+38,4.058913387348107e+38,1.501490137656034e+37,5
B10,0.1,3.8333875800819463e+37,0.0004541242773394726,O_I_7774,3.1860956490066803e+37,6.443639029713775e+36,3.189023383190673e+37,2.939198957756667e+30,10
B10,0.2,3.8034682021588e+37,0.0004502126199696605,O_I_7774,3.1869476784622827e+37,6.135275178555753e+36,3.189940290155683e+37,3.94147541451075e+30,10
B10,0.3,3.774962016690034e+37,0.00044647691866364116,O_I_7774,3.1878003989223457e+37,5.841014946834043e+36,3.1908599357764128e+37,5.862302167928313e+30,10
B10,0.4,3.7478127667369717e+37,0.00044290994718836237,O_I_7774,3.18865371701351e+37,5.560290245016603e+36,3.1917827751663475e+37,9.670689637451848e+30,10
B10,0.5,3.7220738962434964e+37,0.0004395174637939739,O_I_7774,3.1895056577130613e+37,5.293505515365268e+36,3.192719334797052e+37,4.009909917798086e+31,10
B10,0.6,3.697614829134908e+37,0.0004362835176641752,O_I_7774,3.1903574743271966e+37,5.039441323251664e+36,3.193662755338029e+37,7.941471712054536e+31,10
B10,0.7,3.6746031406559443e+37,0.00043322735572113143,O_I_7774,3.1912051943861157e+37,4.799516288603419e+36,3.194634063941724e+37,1.7447853878071514e+32,10
B10,0.8,3.653477855752666e+37,0.0004304001399567212,O_I_7774,3.1920398870550333e+37,4.5775508050434675e+36,3.195680247736021e+37,4.252751229876847e+32,10
B10,0.9,3.6357749870252482e+37,0.0004279819599517714,O_I_7774,3.19283253332005e+37,4.387063400111632e+36,3.1969536392317136e+37,1.1500778237123445e+33,10
B10,1.0,3.627024663607104e+37,0.0004266219617511849,O_I_7774,3.1934804045162074e+37,4.276874844962726e+36,3.1989919793375585e+37,3.451997732725743e+33,10
B10,2.0,3.444214499347635e+37,0.00040136208739028066,O_I_7774,3.2145805373284696e+37,2.247174624793517e+36,3.219457520923685e+37,3.9515944598406106e+32,10
B10,3.0,3.648055472131645e+37,0.0004214611412178675,O_I_7774,3.2292562876321143e+37,3.712062882678265e+36,3.2731834153500675e+37,3.6657685137500574e+34,10
B10,4.0,3.3741557922513546e+37,0.00038645053203428185,O_I_7774,3.2599300173563864e+37,9.843994450401844e+35,3.275302300714141e+37,4.135470331949166e+33,10
B10,5.0,5.024013054397661e+37,0.0005712216670494451,O_I_7774,3.2325670499382876e+37,1.4932245652614557e+37,3.5070175978037547e+37,2.3770891332449885e+35,10
B10,10.0,1.155909961694276e+38,0.0013082402431106896,C_III_1909,5.756617121348306e+37,6.28586275155112e+37,4.728396692005275e+37,5.44840173386364e+36,10
B10,20.0,1.260528810935779e+38,0.0018447634748628501,O_III_5007,5.083426544442558e+37,5.390602065491155e+37,5.182748484376507e+37,2.0319375594901266e+37,10
B10,30.0,1.1507383670206921e+38,0.001851433503409696,O_III_5007,3.74509393274296e+37,6.262674868887216e+37,3.750560974432496e+37,1.4941478268872086e+37,10
B10,40.0,1.3958782216440907e+38,0.0013651127308383657,C_IV_5801,5.63779009458869e+37,8.870305741984833e+37,3.577418253569066e+37,1.5110582208870073e+37,10
B10,50.0,3.1646018627989004e+38,0.001098318250135978,C_IV_5801,1.4140990231254703e+38,2.4724995262767753e+38,4.769506138300166e+37,2.1515172269210823e+37,10
B10,60.0,2.843427871648245e+39,0.008216506099609487,C_III_4647,1.0792298908477088e+39,2.5576994071457364e+39,2.184764973353106e+38,6.725196716719738e+37,10
B10,70.0,1.152658029143492e+40,0.04270735851924407,C_III_4647,4.2410014912521775e+39,1.1014462506672786e+40,3.9545546017878204e+38,1.1666232458335114e+38,6
B10,80.0,2.20824701419278e+40,0.09532083199645468,C_III_4647,8.380465567035879e+39,2.142349583336775e+40,5.031339052582839e+38,1.5584040330175912e+38,5
B10,90.0,3.976296858485962e+40,0.19202096033229116,C_III_4647,1.4068226230484164e+40,3.890087327011587e+40,6.88416096450644e+38,1.736792182931045e+38,4
B10,100.0,5.454568260294698e+40,0.11759698303253645,C_III_4647,1.9487915746153796e+40,5.332449181358253e+40,1.0275865733088695e+39,1.93604216055576e+38,5
B10,110.0,2.4246759454240176e+40,0.10158303967566985,C_III_5696,4.9702564001360046e+39,2.2402849140668617e+40,1.7189861283505743e+39,1.249241852209885e+38,5
B10,120.0,3.552680348534511e+39,0.03205671957947865,C_II_6580,5.8532743501680015e+38,2.4482459752336255e+39,1.0344667319465899e+39,6.996764135429506e+37,9
B10,130.0,9.382284490305708e+38,0.001441477408204175,C_III_5696,1.4452445316319999e+38,6.0057490070809124e+38,2.9781658372663467e+38,3.9836964595844854e+37,10
B10,140.0,2.948787198349488e+36,5.19217254591564e-05,C_II_4267,5.5566977930160016e+35,1.3143878993520067e+36,1.5464409783782472e+36,8.795832061923392e+34,10
B11,0.1,6.751615370432044e+37,0.0004016622290268271,O_I_7774,6.6925039746316375e+37,4.340111654804464e+35,6.708214253881371e+37,2.6279907303890974e+25,10
B11,0.2,6.751729702673386e+37,0.00040145685079638144,O_I_7774,6.69385959831791e+37,4.19353961356793e+35,6.709794306535949e+37,1.7573479445061136e+25,10
B11,0.3,6.7518940933571745e+37,0.0004012567893494949,O_I_7774,6.6952143006008685e+37,4.051709274505191e+35,6.711377000610796e+37,1.3275522028870198e+25,10
B11,0.4,6.7521070870738435e+37,0.00040106086884264037,O_I_7774,6.696568028679934e+37,3.914474190113901e+35,6.712962345171573e+37,1.1313427000307018e+25,10
B11,0.5,6.752367271433234e+37,0.00040086742951091854,O_I_7774,6.697920728575964e+37,3.781692216233756e+35,6.7145503492698085e+37,1.0868287066151682e+25,10
B11,0.6,6.752673275850958e+37,0.00040067805825628956,O_I_7774,6.699272345105452e+37,3.6532253911180496e+35,6.7161410219386e+37,1.1772954710589918e+25,10
B11,0.7,6.75302377038022e+37,0.00040049635760328056,O_I_7774,6.700622821853566e+37,3.528939818956022e+35,6.717734372189221e+37,1.4397500367094362e+25,10
B11,0.8,6.753417464586568e+37,0.00040031535592527465,O_I_7774,6.701972101146032e+37,3.4087055576086604e+35,6.71933040900849e+37,1.990717330070085e+25,10
B11,0.9,6.753853106476344e+37,0.0004001365532173752,O_I_7774,6.703320124019579e+37,3.2923965115274516e+35,6.720929141357955e+37,3.115597496329234e+25,10
B11,1.0,6.754329481517731e+37,0.0003999608091025094,O_I_7774,6.704666830188875e+37,3.17989033348127e+35,6.722530578177396e+37,5.521807984107191e+25,10
B11,2.0,6.764408495743608e+37,0.00039831432114719584,O_I_7774,6.722100868720236e+37,2.1405653976569477e+35,6.743002841324608e+37,4.424307755503302e+27,10
B11,3.0,6.784062116035356e+37,0.0003996823927998847,O_I_7774,6.745740752136574e+37,1.3315948602237218e+35,6.770746167168958e+37,2.6416123004389926e+27,10
B11,4.0,6.800641915883698e+37,0.00039776795524882664,O_I_7774,6.7622269760065e+37,7.771423950055854e+34,6.792870488394884e+37,3.5387585710071584e+28,10
B11,5.0,6.809863857949312e+37,0.00039952025914020685,O_I_7774,6.766762766496273e+37,4.108866350392946e+34,6.805754985312215e+37,6.286703210181626e+28,10
B11,10.0,6.96350764857564e+37,0.0004175428304419449,O_I_7774,6.780781765980209e+37,5.41424309143257e+34,6.9580922847942135e+37,1.1206899955934107e+31,10
B11,20.0,1.163081479932316e+38,0.0009357496521964813,O_I_7774,4.429921506407291e+37,3.2662446736206596e+37,7.732338897845412e+37,6.322312278570858e+36,10
B11,30.0,2.0470587525960343e+38,0.0017558231663152286,O_III_5007,6.899883426351232e+37,1.0773729354915213e+38,7.206686333020478e+37,2.490171838024653e+37,10
B11,40.0,2.162132585076355e+38,0.002357452638705706,C_IV_5801,8.232118416952908e+37,1.4120887657591026e+38,5.51340585731123e+37,1.9870323358612954e+37,10
B11,50.0,2.5697138959248093e+38,0.0019002524580292348,C_IV_5801,1.2222294354519745e+38,1.885747740628353e+38,4.9847612355162595e+37,1.8549003174482962e+37,10
B11,60.0,3.4014260051039473e+38,0.001367099186618629,C_IV_5801,1.840302826866467e+38,2.648469917502434e+38,5.371121462151385e+37,2.1584394138637482e+37,10
B11,70.0,4.63123770736634e+39,0.007148965036738435,C_II_4267,1.465360902866125e+39,3.437350168764037e+39,1.144665604532981e+39,4.922193406932217e+37,10
B11,80.0,2.0278401062958805e+40,0.04840575789735329,C_IV_5801,7.679532659840705e+39,1.9655394356597136e+40,4.8016706706003406e+38,1.428396393016346e+38,6
B11,90.0,4.357637050138451e+40,0.12168928878736006,C_IV_5801,1.6174759098104406e+40,4.2660034046138916e+40,7.245291189149131e+38,1.9180733633068735e+38,5
B11,100.0,6.104807616760012e+40,0.10739854693681633,C_III_4647,2.266939875283334e+40,5.964317674547187e+40,1.2038193486633232e+39,2.0108007346493237e+38,5
B11,110.0,1.0472589456180731e+40,0.04036669113026923,C_III_4647,2.110409812924998e+39,9.084487208245952e+39,1.2690095362604236e+39,1.1909271167435434e+38,9
B11,120.0,3.8932234375260976e+39,0.001443438285084505,C_II_6580,5.99662864685e+38,2.725446691355824e+39,1.084815409248856e+39,8.296133692141805e+37,10
B11,130.0,1.016048775990524e+39,0.006503023130559153,C_III_5696,1.546841290791666e+38,6.442558482293279e+38,3.2428741322106718e+38,4.75055145401291e+37,10
B11,140.0,2.4998444680828082e+36,2.521054869337943e-05,O_I_7774,4.430311228433332e+35,1.0689196786076303e+36,1.3290933685299996e+36,1.0183142094517825e+35,10
B12,0.1,3.42313217482321e+38,0.012530878141539182,O_III_5007,1.4407943478610425e+38,9.236553134477396e+37,1.4410789767724941e+38,1.0583978846029757e+38,9
B12,0.2,3.3667448120752868e+38,0.01234629739854803,O_III_5007,1.4332990738575109e+38,8.821857305901514e+37,1.433574947987942e+38,1.0509841334971941e+38,9
B12,0.3,3.3409634552802365e+38,0.012275327798924103,O_III_5007,1.4248331055487278e+38,8.731223882415646e+37,1.4251111769933706e+38,1.0427298900453014e+38,9
B12,0.4,3.3040705447546764e+38,0.012163267619485855,O_III_5007,1.4164885097173788e+38,8.52694939263912e+37,1.4167647847119287e+38,1.0346108207788352e+38,9
B12,0.5,3.2569204192140485e+38,0.01201349091164702,O_III_5007,1.408261414164463e+38,8.21765876113881e+37,1.4085319744359438e+38,1.026622568664224e+38,9
B12,0.6,3.200757501071229e+38,0.01182956614982666,O_III_5007,1.4001436483619762e+38,7.815960497996338e+37,1.4004048163502547e+38,1.0187566349213398e+38,9
B12,0.7,3.1371452761922522e+38,0.011617851858456745,O_III_5007,1.3921233191861687e+38,7.337724965828678e+37,1.3923718066012327e+38,1.011000973008152e+38,9
B12,0.8,3.067881817815973e+38,0.011384368904523828,O_III_5007,1.3841856261793446e+38,6.801223544154571e+37,1.3844186560151589e+38,1.003340807385357e+38,9
B12,0.9,2.9949083447936734e+38,0.011135225932994298,O_III_5007,1.3763138407109228e+38,6.226195075304023e+37,1.3765292353182364e+38,9.957596019450349e+37,9
B12,1.0,3.050103981037071e+38,0.011355694694192342,O_III_5007,1.367145117854357e+38,6.957683174472696e+37,1.3673936845081358e+38,9.86941979081666e+37,9
B12,2.0,2.9161467156552683e+38,0.010611637049270109,O_III_5007,1.312581336237268e+38,6.708973190365114e+37,1.3128572940010353e+38,9.32392102617722e+37,9
B12,3.0,2.3512070757391852e+38,0.008723496041938408,O_III_5007,1.2230668931469203e+38,2.7661093726786076e+37,1.2231763871937836e+38,8.514197512775406e+37,9
B12,4.0,2.156452204325811e+38,0.008145954365710455,O_III_5007,1.130095951778747e+38,2.557519734394306e+37,1.1302164873797864e+38,7.704837435065942e+37,9
B12,5.0,1.996810065823376e+38,0.007350804686291988,O_III_5007,1.0726395925677044e+38,2.0457227102934134e+37,1.0727077387118032e+38,7.195300560822312e+37,9
B12,10.0,1.4113012674522996e+38,0.0054689618440237455,O_III_5007,7.412269917370794e+37,2.1505645253692663e+37,7.412699853219922e+37,4.549748295933809e+37,9
B12,20.0,1.8059913886476523e+38,0.0011909035245437887,O_III_5007,6.427760428583001e+37,7.40925046074197e+37,6.430762475679732e+37,4.219900950054824e+37,10
B12,30.0,8.457688004812292e+38,0.0010846905206122533,C_II_4267,2.224585691896167e+38,7.068419650506198e+38,1.0329446261544843e+38,3.563237281516083e+37,10
B12,40.0,1.249027778991554e+39,0.00274803973036027,C_IV_5801,3.680895174754706e+38,1.0780487824807896e+39,1.2570394609481991e+38,4.527505041594434e+37,10
B12,50.0,6.520621445541899e+39,0.030822331919629544,C_III_4647,1.7662937886558086e+39,5.98076517601377e+39,4.545758089275792e+38,8.528046060054946e+37,10
B12,60.0,1.2817451585333609e+40,0.061044598435508454,C_III_4647,3.634938563032582e+39,1.2216765468750854e+40,4.850567661233e+38,1.1562935045945514e+38,5
B12,70.0,1.9375900273225682e+40,0.11165300687714308,C_III_4647,6.132358398212452e+39,1.8649364130246425e+40,5.851316666874002e+38,1.4140447629185818e+38,5
B12,80.0,3.34048657699996e+40,0.37166207141783253,C_III_4647,9.810938919783525e+39,3.230960059100743e+40,9.146256979361717e+38,1.806394810559971e+38,3
B12,90.0,5.745796676906798e+40,0.20815456471402533,C_II_4267,1.512087097168001e+40,5.327334657614834e+40,4.0568530387961366e+39,1.2776715412351147e+38,5
B12,100.0,2.2151500179298505e+39,0.027660763108171213,C_III_5696,3.76681799411775e+38,1.557051618700762e+39,6.324556828306692e+38,2.5642716398419563e+37,10
B12,110.0,4.462230085408768e+36,5.559354466060355e-05,C_II_4267,1.10267666339875e+36,2.2217142292654114e+36,2.2347182833284818e+36,5.797572814873985e+33,10
B12,120.0,3.922851933335683e+36,4.619352421995538e-05,C_II_4267,9.756565322876001e+35,1.9566256578776273e+36,1.96401967615605e+36,2.206599302005052e+33,10
B12,130.0,3.2921354797118014e+36,3.745296911428059e-05,O_I_7774,8.690706653595e+35,1.5473156884714375e+36,1.743936029747232e+36,8.837614931316951e+32,10
B12,140.0,2.834924856626928e+36,1.9652700275483418e-05,O_I_7774,7.92405710697175e+35,1.2479737907206537e+36,1.5866983701787456e+36,2.526957275289566e+32,10
B12,150.0,2.5497056663484912e+36,1.6498987751908305e-05,O_I_7774,7.36543755054475e+35,1.0755548152165329e+36,1.474038804283752e+36,1.1204684820649464e+32,10
B13,0.1,2.2758769136633208e+39,0.044078634500510326,C_III_1909,2.1680042901458843e+39,2.1760123816013327e+39,6.711927222698283e+37,3.2745259835005234e+37,7
B13,0.2,2.480372481960902e+39,0.0477874877955235,C_III_1909,2.3166786136347e+39,2.3254929827175655e+39,9.973514800240238e+37,5.514435124093363e+37,7
B13,0.3,2.795833843749333e+39,0.05346843611000092,C_III_1909,2.5535305658546802e+39,2.563831941872071e+39,1.4371608779373936e+38,8.828581408352199e+37,7
B13,0.4,2.975939825885243e+39,0.056653807939723244,C_III_1909,2.669850796085002e+39,2.6815777013016896e+39,1.7776324255024043e+38,1.1659888203331228e+38,6
B13,0.5,2.775221140859441e+39,0.0530229627372618,C_III_1909,2.5189335510282935e+39,2.5294454029741118e+39,1.5139450927140458e+38,9.438122861392436e+37,7
B13,0.6,2.5922652131481783e+39,0.04969032833790376,C_III_1909,2.3666976955752403e+39,2.3764303079396746e+39,1.3474827601124227e+38,8.108662919726101e+37,7
B13,0.7,2.416420608619861e+39,0.04646188810809105,C_III_1909,2.2166387225376148e+39,2.2256993978735815e+39,1.205512116212492e+38,7.016999912503032e+37,7
B13,0.8,2.2594475049431387e+39,0.04355963895240193,C_III_1909,2.080211404587744e+39,2.088713112235466e+39,1.0910116305474753e+38,6.163322965292545e+37,7
B13,0.9,2.1253885033769718e+39,0.041066651559943566,C_III_1909,1.961680194444929e+39,1.9697293900109274e+39,1.0037902597920465e+38,5.528008738683984e+37,7
B13,1.0,2.0147941963134936e+39,0.038995561543931634,C_III_1909,1.8620330060217284e+39,1.8697270258886934e+39,9.421128446087108e+37,5.085588596392924e+37,7
B13,2.0,2.319079505654254e+39,0.04442588647964375,C_III_1909,2.0456105887650365e+39,2.0564467730460253e+39,1.6088250463189576e+38,1.0175022797633268e+38,7
B13,3.0,2.0096129640117265e+39,0.03870527469058744,C_III_1909,1.6776103648927688e+39,1.6907113757821984e+39,1.9042859338977705e+38,1.2847299483975073e+38,7
B13,4.0,1.3991767440175128e+39,0.027338706100308464,C_III_1909,1.0601554864978601e+39,1.0735665562538283e+39,1.9334535598332164e+38,1.3226483178036274e+38,7
B13,5.0,1.0212008624008559e+39,0.01941855879407566,C_III_1909,6.80988643875082e+38,6.94937331704516e+38,1.9383097012455748e+38,1.3243256057178255e+38,9
B13,10.0,3.0030318369407518e+38,0.005597906607285553,O_III_5007,1.4506322221295068e+38,6.346085673056022e+37,1.451549081207254e+38,9.168741884278953e+37,9
B13,20.0,1.64824572332072e+38,0.0032046594531953305,O_III_5007,8.171037240268816e+37,3.8605540316149797e+37,8.172993810408163e+37,4.448909391184057e+37,10
B13,30.0,1.3259725040516532e+38,0.0026216861051661677,O_III_5007,5.530087818615072e+37,4.949578853216584e+37,5.531357126911601e+37,2.778789060388349e+37,10
B13,40.0,3.431302420427307e+38,0.0006931130825852636,C_III_1909,1.0136274535609086e+38,2.2104809181758698e+38,7.744566430379487e+37,4.463648592134878e+37,10
B13,50.0,1.5432560994599525e+39,0.002014416026563359,C_III_4647,5.561967991805751e+38,1.3092399866084447e+39,1.723629241850597e+38,6.165318866644771e+37,10
B13,60.0,9.201566557542509e+39,0.023093983934134296,C_III_4647,2.7801454926900984e+39,8.643786593389706e+39,4.350347663601532e+38,1.227451977926499e+38,10
B13,70.0,2.27841047295197e+40,0.0759976723878818,C_III_4647,7.969678681551209e+39,2.1996787349136355e+40,6.18136111688822e+38,1.6918126869452771e+38,5
B13,80.0,3.87865011945821e+40,0.16449064905067357,C_III_4647,1.297026415241899e+40,3.7585399293427494e+40,9.878757327484448e+38,2.1322616840615857e+38,4
B13,90.0,3.484086454284062e+40,0.12887197671920655,C_III_4647,1.0907392883308e+40,3.290049341376202e+40,1.7998079922309478e+39,1.4056313684765567e+38,5
B13,100.0,2.5393789875821665e+39,0.026467811506009395,C_III_5696,4.167628479004001e+38,1.7381532579250847e+39,7.582809559182982e+38,4.294477373878404e+37,10
B13,110.0,4.502408730924275e+36,2.6726771118394014e-05,C_II_4267,1.1176028696700671e+36,2.2486684567691516e+36,2.250948207055874e+36,2.792067099249519e+33,10
B13,120.0,3.732969025588034e+36,3.440204883984423e-05,O_I_7774,9.282470550538e+35,1.863506086377274e+36,1.8677086940168318e+36,1.7542451939281428e+33,10
B13,130.0,2.296540645480356e+36,1.9759609808405817e-05,O_I_7774,5.9596243794753334e+35,1.1011133971937694e+36,1.1949797796369757e+36,4.4746864961079875e+32,10
B13,140.0,3.121629719882421e+36,2.5665326451881324e-05,O_I_7774,7.941304423014666e+35,1.5295943638531573e+36,1.5916003628489687e+36,4.349931802948045e+32,10
B13,150.0,2.6397298133569597e+36,2.0796941313621948e-05,O_I_7774,7.102608846029333e+35,1.2174353833810154e+36,1.42211151306405e+36,1.829169118945116e+32,10
B14,0.1,1.705279025661336e+39,0.02007962890333156,C_III_1909,1.6688678946705488e+39,1.6760487089179182e+39,2.9193355090988185e+37,3.6961652429362864e+34,8
B14,0.2,1.6820429943607378e+39,0.019786875701943984,C_III_1909,1.6456082173633784e+39,1.6527013992618094e+39,2.9262093758925767e+37,7.9501340002044745e+34,8
B14,0.3,1.6605788574240346e+39,0.01951516680958626,C_III_1909,1.6239319051236324e+39,1.630944227897325e+39,2.9444449365942856e+37,1.901801607669806e+35,8
B14,0.4,1.643953804451942e+39,0.019296611069425353,C_III_1909,1.6065295624819773e+39,1.6134799708636273e+39,2.996815449369953e+37,5.056790946152975e+35,8
B14,0.5,1.6426726031368015e+39,0.019255232358214632,C_III_1909,1.6026250359705457e+39,1.6095742829550853e+39,3.160669717175284e+37,1.491623009963236e+36,8
B14,0.6,1.606662361422986e+39,0.018820315995647343,C_III_1909,1.565986287542039e+39,1.572813825595653e+39,3.2075191998496974e+37,1.77334382883617e+36,8
B14,0.7,1.53794510019906e+39,0.018013499510765238,C_III_1909,1.499208276381796e+39,1.5057932100825608e+39,3.1015899479249846e+37,1.135990637249269e+36,8
B14,0.8,1.476762783617458e+39,0.017293779438463774,C_III_1909,1.4392141653946016e+39,1.4455835940703178e+39,3.0407768702749536e+37,7.714208443907425e+35,8
B14,0.9,1.420390958383003e+39,0.016629901770695125,C_III_1909,1.3836183772172736e+39,1.389788881873863e+39,3.0046471419484045e+37,5.556050896558912e+35,8
B14,1.0,1.367403245948404e+39,0.016005484658077367,C_III_1909,1.3311698889414152e+39,1.3371525738835662e+39,2.982613636249438e+37,4.2453570234312e+35,8
B14,2.0,9.609230784120605e+38,0.011206917102967675,C_III_1909,9.243999936571768e+38,9.288988279936834e+38,3.0940244828813627e+37,1.0840055895635625e+36,9
B14,3.0,8.199330653659233e+38,0.009508791877329364,C_III_1909,7.641059002046953e+38,7.68223408242734e+38,4.336796039063384e+37,8.341696732555363e+36,9
B14,4.0,7.847425653007035e+38,0.008682909441380053,C_III_1909,7.225798875712434e+38,7.267802115793187e+38,4.798554202440532e+37,9.976811696979534e+36,9
B14,5.0,1.0469762773180108e+39,0.011506002746324755,C_III_1909,9.343302427770782e+38,9.406479743853101e+38,7.837687032404092e+37,2.7951432608659764e+37,9
