# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 2.0 d   T_phot: 9111.437802323659 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 2.4498e+40 erg/s   peak F = 4.820 @ Δv = +28.7 km/s   EW = -46.98 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   7.33e+01       2.6909e+45       2.4498e+40  -4920960.88      -44.80        6.275       +60.0
  HI      Hbeta            4861.33   1.00e+04       1.8419e+41       8.4449e+39    -179.18       -8.21        2.104      -120.0
  HI      Hgamma           4340.47   4.30e+03       1.4451e+41       3.9742e+39    -123.67       -3.40        1.518       -80.0
  HI      Palpha          18751.01   5.24e+05       7.0282e+38       9.9625e+38     -19.75      -28.00        2.919      -260.0
  HI      Pbeta           12818.08   7.77e+04       1.7919e+39       7.4856e+38     -15.73       -6.57        1.720      -260.0
# --- He I ---
  HeI     He_I_5876        5875.62   5.23e+06       3.7076e+39       3.3754e+34      -4.07       -0.00        1.000      -280.0
  HeI     He_I_6678        6678.15   0.00e+00       1.3969e+38       1.3969e+38      -8.22       -8.22        1.677      -220.0
  HeI     He_I_7065        7065.19   7.02e+05       1.4305e+39       1.3023e+34      +4.95       +0.00        1.000      -260.0
  HeI     He_I_10830      10830.34   1.28e+07       3.6909e+39       3.3603e+34     -25.68       -0.00        1.000      -280.0
# --- He II ---
  HeII    He_II_1640       1640.42   2.45e-15       1.2077e+22       1.2077e+22      -0.77       -0.77        2.007     -1620.0
  HeII    He_II_3203       3203.10   1.33e-25       7.7558e+20       7.7558e+20      +5.02       +5.02        1.677     +1200.0
  HeII    He_II_4686       4685.71   1.78e-24       1.7892e+21       1.7892e+21      -0.62       -0.62        1.662     -1160.0
  HeII    He_II_10124     10123.60   1.00e-30       1.5289e+20       1.5289e+20      -7.05       -7.05        1.498       -40.0
