# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 4.0 d   T_phot: 8721.41424535593 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 2.5245e+40 erg/s   peak F = 4.806 @ Δv = +28.7 km/s   EW = -48.63 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   2.51e+05       9.1139e+40       2.5245e+40    -190.04      -52.64        5.754      -140.0
  HI      Hbeta            4861.33   5.38e+04       6.2237e+40       8.6787e+39     -69.10       -9.64        2.228      -140.0
  HI      Hgamma           4340.47   1.93e+04       5.6980e+40       4.0862e+39     -58.15       -4.17        1.577      -140.0
  HI      Palpha          18751.01   1.17e+06       8.0777e+38       1.0265e+39     -45.94      -58.39        3.507      -260.0
  HI      Pbeta           12818.08   1.72e+05       1.9115e+39       7.7100e+38     -12.08       -4.87        1.708      -260.0
# --- He I ---
  HeI     He_I_5876        5875.62   5.20e+06       3.2654e+39       9.0448e+38      -5.31       -1.47        1.769      -280.0
  HeI     He_I_6678        6678.15   0.00e+00       1.4260e+38       1.4260e+38      -8.20       -8.20        1.565     -2800.1
  HeI     He_I_7065        7065.19   6.98e+05       1.2792e+39       3.5433e+38      +3.98       +1.10        1.132     -1720.0
  HeI     He_I_10830      10830.34   1.33e+07       3.7441e+39       1.0371e+39     -40.94      -11.34        1.679      -280.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.93e-16       5.4552e+20       5.4552e+20      -1.38       -1.38        2.096     +1580.0
  HeII    He_II_3203       3203.10   6.23e-27       3.5037e+19       3.5037e+19      -1.87       -1.87        1.662     -2500.1
  HeII    He_II_4686       4685.71   8.37e-26       8.0826e+19       8.0826e+19      -2.95       -2.95        1.894     -1960.0
  HeII    He_II_10124     10123.60   1.00e-30       6.9070e+18       6.9070e+18      +0.31       +0.31        1.341     -3460.1
