# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 10.0 d   T_phot: 7847.733888526386 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 2.7556e+40 erg/s   peak F = 6.350 @ Δv = +28.7 km/s   EW = -66.37 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   2.15e+06       1.2092e+41       2.7556e+40    -305.63      -69.65        7.068      -280.0
  HI      Hbeta            4861.33   7.38e+05       2.0240e+40       9.4016e+39     -32.75      -15.21        3.547      -280.0
  HI      Hgamma           4340.47   2.65e+05       1.6517e+40       4.4325e+39     -14.12       -3.79        1.948      -280.0
  HI      Palpha          18751.01   2.68e+07       1.4686e+38       1.1203e+39      -3.37      -25.71        8.021      -280.0
  HI      Pbeta           12818.08   3.69e+06       3.3034e+38       8.4047e+38      +7.43      +18.92        1.741     +3340.1
# --- He I ---
  HeI     He_I_5876        5875.62   4.61e+06       2.1471e+39       4.8929e+38      -5.56       -1.27        1.350      -280.0
  HeI     He_I_6678        6678.15   0.00e+00       1.5825e+38       1.5825e+38      +2.85       +2.85        1.576       +20.0
  HeI     He_I_7065        7065.19   6.20e+05       8.9477e+38       2.0390e+38      -1.98       -0.45        1.199      -280.0
  HeI     He_I_10830      10830.34   1.48e+07       2.8648e+39       6.5282e+38     -23.91       -5.45        1.575      -280.0
# --- He II ---
  HeII    He_II_1640       1640.42   4.02e-20       7.0027e+16       7.0027e+16      -1.37       -1.37        1.960      -920.0
  HeII    He_II_3203       3203.10   2.30e-28       4.4961e+15       4.4961e+15      -7.24       -7.24        1.819     -1700.0
  HeII    He_II_4686       4685.71   2.17e-27       1.0372e+16       1.0372e+16      +3.94       +3.94        1.520      +340.0
  HeII    He_II_10124     10123.60   2.15e-27       8.8635e+14       8.8635e+14      +5.34       +5.34        1.541      +380.0
