# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 100.0 d   T_phot: 5858.456919019984 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 3.0359e+40 erg/s   peak F = 16.323 @ Δv = +28.7 km/s   EW = +185.84 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   7.69e+04       9.1612e+41       3.0359e+40  -14818.90     -491.08       31.345       +20.0
  HI      Hbeta            4861.33   1.23e+04       2.2227e+39       1.0208e+40     -15.96      -73.31       36.940       +80.0
  HI      Hgamma           4340.47   4.11e+03       3.2952e+38       4.8252e+39      +7.58     +111.00       82.624       +20.0
  HI      Palpha          18751.01   7.06e+04       1.5203e+38       1.2337e+39     +20.90     +169.57       47.676       +60.0
  HI      Pbeta           12818.08   8.63e+03       2.0909e+38       9.2360e+38     +25.84     +114.14       16.942       +20.0
# --- He I ---
  HeI     He_I_5876        5875.62   1.56e+04       1.7945e+39       5.9467e+37      -5.69       -0.19        1.207       +40.0
  HeI     He_I_6678        6678.15   2.49e+01       9.0368e+38       2.9947e+37      -1.85       -0.06        1.025      +180.0
  HeI     He_I_7065        7065.19   2.13e+03       8.1689e+38       2.7071e+37      +9.88       +0.33        1.112        +0.0
  HeI     He_I_10830      10830.34   2.59e+05       4.8996e+40       1.6237e+39   -1997.86      -66.21        3.635        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   3.28e-30       1.0561e+06       1.0561e+06      -0.34       -0.34        1.574     +1020.0
  HeII    He_II_3203       3203.10   1.22e-30       4.0899e+04       4.0899e+04      +0.45       +0.45        1.624     +1320.0
  HeII    He_II_4686       4685.71   1.14e-29       9.4506e+04       9.4506e+04      -0.14       -0.14        1.483     -4920.1
  HeII    He_II_10124     10123.60   2.86e-29       8.0627e+03       8.0627e+03      +2.09       +2.09        1.308     -2640.1
