# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 5.0 d   T_phot: 8531.536560347695 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 2.5656e+40 erg/s   peak F = 5.058 @ Δv = +28.7 km/s   EW = -56.86 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   4.76e+05       8.3118e+40       2.5656e+40    -176.31      -54.42        6.065      -140.0
  HI      Hbeta            4861.33   1.03e+05       4.2279e+40       8.8079e+39     -58.00      -12.08        2.376       -60.0
  HI      Hgamma           4340.47   3.69e+04       3.8388e+40       4.1480e+39     -39.54       -4.27        1.651       -40.0
  HI      Palpha          18751.01   2.40e+06       5.0689e+38       1.0432e+39      -0.02       -0.04        3.434      -280.0
  HI      Pbeta           12818.08   3.47e+05       1.2105e+39       7.8336e+38      -5.29       -3.42        1.801      -260.0
# --- He I ---
  HeI     He_I_5876        5875.62   5.19e+06       3.0554e+39       9.4308e+38     -12.70       -3.92        1.457      -280.0
  HeI     He_I_6678        6678.15   0.00e+00       1.4428e+38       1.4428e+38      +1.24       +1.24        1.673       +60.0
  HeI     He_I_7065        7065.19   6.96e+05       1.2070e+39       3.7256e+38      +5.01       +1.55        1.173       +80.0
  HeI     He_I_10830      10830.34   1.35e+07       3.6896e+39       1.1388e+39     -29.58       -9.13        2.026      -280.0
# --- He II ---
  HeII    He_II_1640       1640.42   4.98e-17       1.1445e+20       1.1445e+20      -5.09       -5.09        2.155      +620.0
  HeII    He_II_3203       3203.10   1.15e-27       7.3509e+18       7.3509e+18      -1.61       -1.61        1.682      +300.0
  HeII    He_II_4686       4685.71   1.54e-26       1.6958e+19       1.6958e+19      -0.67       -0.67        1.596     +3380.1
  HeII    He_II_10124     10123.60   1.00e-30       1.4491e+18       1.4491e+18      -7.56       -7.56        1.354      -120.0
