# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 20.0 d   T_phot: 7059.017653220786 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 2.4280e+40 erg/s   peak F = 6.458 @ Δv = +28.7 km/s   EW = -78.40 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   1.71e+06       5.9040e+40       2.4280e+40    -197.29      -81.14       10.811      -280.0
  HI      Hbeta            4861.33   4.02e+05       8.5974e+39       8.2211e+39     -25.55      -24.43        4.866      -280.0
  HI      Hgamma           4340.47   1.40e+05       1.7155e+39       3.8812e+39     -10.40      -23.54        3.242      -280.0
  HI      Palpha          18751.01   1.06e+07       8.6324e+37       9.8685e+38      +1.66      +18.96       15.004      -280.0
  HI      Pbeta           12818.08   1.31e+06       3.4264e+37       7.3955e+38      -5.70     -123.07       16.510      -280.0
# --- He I ---
  HeI     He_I_5876        5875.62   1.14e+06       1.1658e+39       4.7941e+38      -5.12       -2.11        1.488      -280.0
  HeI     He_I_6678        6678.15   2.22e+03       1.9434e+38       7.9919e+37      +9.57       +3.93        1.283      +840.0
  HeI     He_I_7065        7065.19   1.55e+05       5.1779e+38       2.1293e+38      -1.85       -0.76        1.630      -260.0
  HeI     He_I_10830      10830.34   7.26e+06       1.1061e+39       4.5485e+38     -15.85       -6.52        1.495      -280.0
# --- He II ---
  HeII    He_II_1640       1640.42   7.12e-28       3.4729e+12       3.4729e+12      +0.32       +0.32        2.170      -680.0
  HeII    He_II_3203       3203.10   1.68e-28       2.2101e+11       2.2101e+11      +2.90       +2.90        1.883     +2760.1
  HeII    He_II_4686       4685.71   1.56e-27       5.0989e+11       5.0989e+11      +3.13       +3.13        1.545     -2500.1
  HeII    He_II_10124     10123.60   3.92e-27       4.3569e+10       4.3569e+10      -5.14       -5.14        1.449      -620.0
