# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 0.4 d   T_phot: 9418.006154637806 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 2.4091e+40 erg/s   peak F = 4.655 @ Δv = +28.7 km/s   EW = -40.39 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   0.00e+00       8.1061e+45       2.4091e+40  -13432078.59      -39.92        4.113       +80.0
  HI      Hbeta            4861.33   0.00e+00       1.0533e+45       8.3199e+39  -936621.96       -7.40        1.859       -80.0
  HI      Hgamma           4340.47   2.72e+01       1.2846e+44       3.9141e+39  -96264.41       -2.93        1.449       -80.0
  HI      Palpha          18751.01   8.58e+05       4.7406e+39       9.7975e+38    -205.83      -42.54        3.346      -140.0
  HI      Pbeta           12818.08   1.25e+05       2.7223e+39       7.3636e+38     -30.17       -8.16        1.483       -80.0
# --- He I ---
  HeI     He_I_5876        5875.62   5.37e+06       4.0389e+39       1.2003e+34      +0.97       +0.00        1.000      -280.0
  HeI     He_I_6678        6678.15   0.00e+00       1.3837e+38       1.3837e+38      +1.16       +1.16        1.658     -2120.1
  HeI     He_I_7065        7065.19   7.20e+05       1.5441e+39       4.5888e+33      -0.81       -0.00        1.000      -280.0
  HeI     He_I_10830      10830.34   1.23e+07       3.4828e+39       1.0351e+34     -20.64       -0.00        1.000      -260.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.19e-14       1.1312e+23       1.1312e+23      +0.18       +0.18        2.287     -3440.1
  HeII    He_II_3203       3203.10   8.38e-25       7.2628e+21       7.2628e+21      +2.63       +2.63        1.683     +1040.0
  HeII    He_II_4686       4685.71   1.13e-23       1.6755e+22       1.6755e+22     +10.84      +10.84        1.524      +780.0
  HeII    He_II_10124     10123.60   1.00e-30       1.4318e+21       1.4318e+21      -5.59       -5.59        1.474      +260.0
