# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 150.0 d   T_phot: 3093.797799066176 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 9.3982e+40 erg/s   peak F = 0.993 @ Δv = +399.8 km/s   EW = +79.98 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   3.01e+05       5.6240e+42       9.3982e+40      +0.76       +0.01        1.027        +0.0
  HI      Hbeta            4861.33   6.64e+04       5.9849e+40       3.0236e+40      +0.42       +0.21        1.791        +0.0
  HI      Hgamma           4340.47   2.24e+04       1.4285e+40       1.4404e+40      +0.24       +0.24        2.541        +0.0
  HI      Palpha          18751.01   6.51e+05       1.1307e+39       3.8142e+39      +2.10       +7.07        6.403        +0.0
  HI      Pbeta           12818.08   8.66e+04       1.0344e+39       2.8369e+39      +0.88       +2.40        5.248        +0.0
# --- He I ---
  HeI     He_I_5876        5875.62   1.33e+04       5.9763e+39       9.9869e+37      +0.71       +0.01        1.027        +0.0
  HeI     He_I_6678        6678.15   7.44e+02       5.0746e+39       8.4801e+37      +0.20       +0.00        1.022      -100.0
  HeI     He_I_7065        7065.19   1.81e+03       4.5728e+39       7.6415e+37      +0.85       +0.01        1.027        +0.0
  HeI     He_I_10830      10830.34   8.59e+05       4.1014e+39       6.8537e+37      +1.14       +0.02        1.027        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   4.32e-30       1.0555e-22       1.0555e-22      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_3203       3203.10   1.64e-30       6.1249e-30       6.1249e-30      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_4686       4685.71   1.52e-29       1.2368e-27       1.2368e-27      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_10124     10123.60   3.84e-29       1.2074e-30       1.2074e-30      -0.00       -0.00        1.000     -5000.1
