# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 110.0 d   T_phot: 5725.809323580428 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 3.0321e+41 erg/s   peak F = 193.158 @ Δv = +57.2 km/s   EW = -3204.96 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   4.14e+04       3.5793e+42       3.0321e+41  -91867.52    -7782.29      437.836       +60.0
  HI      Hbeta            4861.33   7.57e+03       9.5361e+39       1.0184e+41    -204.47    -2183.71      227.611       +20.0
  HI      Hgamma           4340.47   2.53e+03       2.3305e+39       4.8148e+40     -47.50     -981.38      169.395       +60.0
  HI      Palpha          18751.01   1.16e+05       1.1448e+38       1.2321e+40     -12.78    -1375.45      750.395       +20.0
  HI      Pbeta           12818.08   1.41e+04       1.0081e+38       9.2225e+39      +9.90     +905.61      381.425       +40.0
# --- He I ---
  HeI     He_I_5876        5875.62   6.61e+03       1.3932e+39       1.1802e+38     -18.54       -1.57        1.569       +40.0
  HeI     He_I_6678        6678.15   3.03e+00       6.9237e+38       5.8652e+37      -9.19       -0.78        1.075      -140.0
  HeI     He_I_7065        7065.19   8.98e+02       6.3419e+38       5.3723e+37      +0.74       +0.06        1.308       +20.0
  HeI     He_I_10830      10830.34   1.54e+05       3.7893e+40       3.2100e+39   -2388.38     -202.32        9.383       +20.0
# --- He II ---
  HeII    He_II_1640       1640.42   3.49e-30       2.9844e+05       2.9844e+05      +1.25       +1.25        1.873     +1100.0
  HeII    He_II_3203       3203.10   1.31e-30       1.2544e+04       1.2544e+04      +0.27       +0.27        1.547      +560.0
  HeII    He_II_4686       4685.71   1.22e-29       2.8982e+04       2.8982e+04      -3.72       -3.72        1.412     +1260.0
  HeII    He_II_10124     10123.60   3.06e-29       2.4728e+03       2.4728e+03      -9.22       -9.22        1.392     -2920.1
