# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 90.0 d   T_phot: 5933.220379122056 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 5.7848e+40 erg/s   peak F = 37.529 @ Δv = +28.7 km/s   EW = -73.26 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   2.44e+04       7.9518e+41       5.7848e+40  -13845.84    -1007.26       65.428       +20.0
  HI      Hbeta            4861.33   4.29e+03       8.5250e+39       1.9486e+40    -125.31     -286.44       39.688       +20.0
  HI      Hgamma           4340.47   1.44e+03       3.2406e+39       9.2078e+39     -44.13     -125.38       25.214       +60.0
  HI      Palpha          18751.01   4.05e+04       9.8828e+37       2.3509e+39     -13.59     -323.29      149.898       -20.0
  HI      Pbeta           12818.08   4.95e+03       1.2077e+38       1.7604e+39     -13.20     -192.46       53.899       +20.0
# --- He I ---
  HeI     He_I_5876        5875.62   2.06e+03       7.4195e+38       5.3975e+37     -10.46       -0.76        1.362       +40.0
  HeI     He_I_6678        6678.15   4.52e-01       4.5039e+38       4.5039e+38      -7.93       -7.93        1.985      +200.0
  HeI     He_I_7065        7065.19   2.81e+02       3.5762e+38       2.6017e+37      -1.31       -0.10        1.131       -40.0
  HeI     He_I_10830      10830.34   1.39e+05       5.9812e+39       4.3512e+38    -262.70      -19.11        2.427       +20.0
# --- He II ---
  HeII    He_II_1640       1640.42   3.47e-30       4.6976e+07       4.6976e+07      +3.91       +3.91        1.957      +220.0
  HeII    He_II_3203       3203.10   1.12e-30       1.5105e+04       1.5105e+04      +0.52       +0.52        1.671      +940.0
  HeII    He_II_4686       4685.71   1.04e-29       6.9642e+04       6.9642e+04      +1.74       +1.74        1.502     -1160.0
  HeII    He_II_10124     10123.60   2.61e-29       2.9778e+03       2.9778e+03      -3.26       -3.26        1.358     +3480.1
