name,epoch_d,format,n_zones,n_zones_full,R_phot,T_phot,L_phot,T_color_thermalization,photoionized,photoeq_T_source,photoeq_converged,photoeq_iterations,photoeq_final_residual,X_HII_mean,tau_es_stella,tau_es_photoeq,tau_es_ratio,Gamma_BB_at_Rphot,Gamma_brems_at_Rphot,shock_R_s,shock_v_s_kms,shock_rho_csm,shock_T_shock,shock_L_shock,shock_eta_rad,shock_L_X_brems,shock_sanity_flag,shock_sanity_ratio_LXoverLphot,L_line,L_cont_band,red_peak_F,red_peak_dv,trough_F,trough_dv,global_peak_F,global_peak_dv,sigma_res2_vs_ref,he1_n_HeI_med,he1_n_HeII_med,he1_2_3S_frac,he1_NLTE_LTE_ratio,he1_tau_10830_med,he1_tau_5876_med,he1_tau_7065_med,he1_tau_6678_med,he1_iters,he2_X_HeIII_med,he2_X_HeII_med,he2_n_HeII_med,he2_n_HeIII_med,he2_tau_4686_med,he2_tau_1640_med,he2_tau_3203_med,he2_tau_10124_med,he2_iters,n_iter_used,runtime_min
day000.1,0.1,stella,56,400,1594124231919102.0,8542.203025734592,1.673957401274e+42,12348.39253824979,True,8542.203025734592,True,14,0.0008702234812463653,0.9818515234606211,0.6382817740603011,0.6577016841987718,1.030425293228937,0.26549680393044517,0.0,508253794667006.5,3961.580481528701,1.691106643813432e-14,214016296.64387643,1.706544327283895e+42,0.9599399489043025,1.636972619506597e+42,False,0.5734844161083356,1.0069427739916982e+40,1.063296112149356e+41,6.9640988142747124,28.665236385025892,1.4819586260406232,-371.0492151990056,7.158244530538555,0.114204128933304,,0.0,19830661.203814566,3.079216131715456e+33,1.177175225933863e+47,6430525.37660418,2106243.1349508,285543.89813221514,0.0,13,1.7501310380158412e-26,1.0,19830659.44630052,3.482575111956163e-19,2.2471626477391663e-27,6.41356044284737e-20,2.4091596176170294e-28,2.3500359058223834e-27,37,2,1.140538545449575
day000.2,0.2,stella,56,400,1594320369934283.0,8521.741062644072,1.664957401274e+42,12272.12520425818,True,8521.741062644072,True,14,0.0008701990972595449,0.9816076446036163,0.638089342578456,0.6574972960236364,1.0304157304473303,0.2544020076526344,0.0,511672111877192.6,3958.6304815287012,1.706988870389185e-14,213697679.86421221,1.741922965232081e+42,0.9606090671099018,1.6720718105471117e+42,False,0.5861215681774524,1.0065219745647584e+40,1.0606715836171124e+41,6.926314374956664,28.665236385025892,1.504951312151709,-371.0492151990056,7.044964891331465,0.114204128933304,,0.0,19828379.10689433,3.0814619016565434e+33,1.245430702115442e+47,6448340.070737701,2104996.266670678,285376.20280251955,0.0,13,1.4985592870232394e-26,1.0,19828377.349582538,2.981655854197232e-19,2.2472160097864177e-27,5.726154120724683e-20,2.3620145746698137e-28,2.478253769505251e-27,37,2,1.1370877822240193
day000.3,0.3,stella,56,400,1594516507949464.0,8501.279099553554,1.655957401274e+42,12195.85787026657,True,8501.279099553554,True,14,0.0008701740173404149,0.9813634703775483,0.6378969125878925,0.6572929089738108,1.0304061612514008,0.24371591262497658,0.0,515090429087378.8,3955.680481528701,1.722871096964939e-14,213379300.4316349,1.777719463855032e+42,0.9612626160559351,1.7075919562793008e+42,False,0.5987825572308813,1.0088528864494097e+40,1.0580166492461558e+41,6.898177818200859,28.665236385025892,1.6214816793243947,-371.0492151990056,7.091909605599916,0.114204128933304,,0.0,19826097.009974092,3.083713758709014e+33,1.317898116415038e+47,6474526.489852417,2103748.9949469725,285208.4550797554,0.0,13,1.2824695633483138e-26,1.0,19826095.252864555,2.551433870488504e-19,2.2386977854714758e-27,5.111203020783583e-20,2.346124661007048e-28,2.780601507878375e-27,37,3,1.3391875664393107
day000.4,0.4,stella,56,400,1594712645964644.0,8480.817136463034,1.646957401274e+42,12119.59053627496,True,8480.817136463034,True,14,0.000870149220431213,0.9811192601317985,0.6377044840886088,0.6570885230492944,1.030396585635412,0.23342565115290156,0.0,518508746297564.9,3952.730481528701,1.738753323540692e-14,213061158.34614453,1.8139345923232118e+42,0.9619010643259029,1.7435337916384353e+42,False,0.6116003499295181,1.0106424207951755e+40,1.055331131956072e+41,7.117896281778381,28.665236385025892,1.591650546241749,-399.6002474549983,7.238843248986569,0.114204128933304,,0.0,19823814.913053855,3.0859717293185e+33,1.3948527244635514e+47,6502241.493640026,2102501.375199279,285040.6623874454,0.0,13,1.096954948278216e-26,1.0,19823813.15614657,2.1821254185061565e-19,2.197773224838618e-27,4.561179499433643e-20,2.3552131257025346e-28,3.0398312133974623e-27,37,2,1.1184933662414551
day000.5,0.5,stella,56,400,1594908783979825.0,8460.355173372514,1.637957401274e+42,12212.03640116493,True,8460.355173372514,True,14,0.0008701231840438164,0.9808750138539258,0.6375120570806065,0.6568841382500881,1.0303870035936153,0.22351868387036034,0.0,521927063507751.1,3949.7804815287013,1.754635550116445e-14,212743253.6077411,1.8505690925004343e+42,0.9625248632342343,1.7798980248736632e+42,False,0.624575359871241,1.0122900177909375e+40,1.0526148548491163e+41,7.187439446664071,28.665236385025892,1.624249280902293,-399.6002474549983,7.217517027546447,0.114204128933304,,0.0,19821532.81613362,3.088235840090785e+33,1.476588754246616e+47,6530138.704852464,2101253.4637982105,284872.83227765723,0.0,13,9.377733957068556e-27,1.0,19821531.059428588,1.8652733901309607e-19,2.1932267338451634e-27,4.0693290523826097e-20,2.3624094241890836e-28,3.2119839414502937e-27,37,2,1.1162627299626668
day000.6,0.6,stella,56,400,1595104921995006.0,8439.893210281996,1.628957401274e+42,12131.89217933367,True,8439.893210281996,True,14,0.0008700958111525841,0.980630267126984,0.6373196315638852,0.6566797545761915,1.0303774151202585,0.21398279368141696,0.0,525345380717937.2,3946.830481528701,1.770517776692198e-14,212425586.21642464,1.887623679073526e+42,0.9631344475767513,1.816685337655852e+42,False,0.6377079919049371,1.0059530024822162e+40,1.0498676412423704e+41,6.918052111350119,28.665236385025892,1.4131679631400789,-399.6002474549983,6.949974367111139,0.114204128933304,,0.0,19819250.71921338,3.090506117793127e+33,1.5634207805568493e+47,6558219.761134662,2100005.318081746,284704.97243321966,0.0,13,8.012595367046949e-27,1.0,19819248.962710604,1.59357119841071e-19,2.1933289293962856e-27,3.629591544623884e-20,2.3625220997080387e-28,3.3077198131161945e-27,37,2,1.1612736105918884
day000.7,0.7,stella,56,400,1595301060010186.0,8419.431247191476,1.619957401274e+42,12219.40447214047,True,8419.431247191476,True,14,0.0008700670505265423,0.9803801335612226,0.6371272075384448,0.6564753720276046,1.030367820209581,0.20480607975515538,0.0,528763697928123.3,3943.8804815287012,1.786400003267952e-14,212108156.17219508,1.9250990396817945e+42,0.9637302363436998,1.853896385186216e+42,False,0.6509986421532863,1.013741683462313e+40,1.047089314700708e+41,7.01413264840488,28.665236385025892,1.4606936637139631,-399.6002474549983,7.154438918676579,0.114204128933304,,0.0,19816968.622293144,3.0927825893557744e+33,1.6556852037895701e+47,6586486.319258224,2098756.9963717028,284537.0906699562,0.0,13,6.842479273788774e-27,1.0,19816966.865992624,1.3607095334942336e-19,2.1934243054702925e-27,3.236530429898962e-20,2.3626271177473024e-28,3.3868811448322656e-27,37,3,1.304752031962077
day000.8,0.8,stella,56,400,1595497198025367.0,8398.969284100956,1.610957401274e+42,12138.14533312474,True,8398.969284100956,True,14,0.0008700368016676104,0.9801299625864875,0.6369347850042845,0.656270990604327,1.0303582188558167,0.19597695157466236,0.0,532182015138309.6,3940.930481528701,1.304089060504722e-14,211790963.47505248,1.4203776478016795e+42,0.9513425743935079,1.3502592883879231e+42,False,0.4743122360793213,1.0160093254823068e+40,1.0442796990705928e+41,7.06731337301188,28.665236385025892,1.6325679666578612,-371.0492151990056,7.069623020523313,0.114204128933304,,0.0,19814686.525372908,3.0950652818730255e+33,1.7537418413611801e+47,6614940.055399926,2097508.5579905873,284369.19493896817,0.0,13,5.840062891217457e-27,1.0,19814684.76927464,1.1612430854964283e-19,2.1935136657447215e-27,2.885269150412712e-20,2.3325328664420662e-28,3.451923891915377e-27,37,2,1.1138235529263814
day000.9,0.9,stella,56,400,1595693336040548.0,8378.507321010438,1.601957401274e+42,12196.4983563105,True,8378.507321010438,True,14,0.0008700049831191319,0.9798797541898517,0.6367423639614055,0.6560666103063594,1.0303486110531908,0.18748412304080908,0.0,535600332348495.6,3937.980481528701,1.305286577871025e-14,211474008.12499678,1.4367727878554885e+42,0.9517491468394904,1.3664272572044804e+42,False,0.4801603064601614,1.0178333218231765e+40,1.0414386185147238e+41,6.9952775627989725,28.665236385025892,1.4017785059261287,-371.0492151990056,7.00469776868013,0.114204128933304,,0.0,19812404.428452674,3.097354222604569e+33,1.8579756407149627e+47,6643582.6654244885,2095820.9160829724,284141.9396089232,0.0,13,4.981774699234359e-27,1.0,19812402.67255666,9.904746917619647e-20,2.1935977210626525e-27,2.571433989588878e-20,2.3369791858538307e-28,3.496570028589612e-27,37,2,1.114344851175944
day001,1.0,stella,56,400,1595889474055728.0,8358.04535791992,1.592957401274e+42,12275.38652712838,True,8358.04535791992,True,14,0.0008699714651027907,0.9796295083583827,0.6365499444098074,0.6558622311337016,1.0303389967959231,0.17931660663157148,0.0,539018649558681.8,3935.0304815287013,1.306484095237328e-14,211157290.12202808,1.4532351081897135e+42,0.9521506499147525,1.382665064918511e+42,False,0.48603703819182187,1.0195252981599611e+40,1.0385658975475378e+41,7.112675768466532,28.665236385025892,1.533015453459147,-399.6002474549983,7.1889824725421585,0.114204128933304,,0.0,19810122.331532437,3.099649438976742e+33,1.9687985236225144e+47,6666518.455698494,2090945.0649743523,283483.76656679955,0.0,13,4.247290133315453e-27,1.0,19810120.575838678,8.443546820788322e-20,2.1737618997315463e-27,2.291102724327158e-20,2.3414530867721854e-28,3.618066334294547e-27,37,2,1.118935751914978
