# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 40.0 d   T_phot: 5690.121936898563 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 5.4370e+40 erg/s   peak F = 35.203 @ Δv = +28.7 km/s   EW = -275.54 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   7.07e+04       6.6975e+41       5.4370e+40  -10316.31     -837.48       45.805       +40.0
  HI      Hbeta            4861.33   1.15e+04       8.9380e+39       1.8259e+40     -99.69     -203.66       26.937       +40.0
  HI      Hgamma           4340.47   3.85e+03       3.0186e+39       8.6324e+39     -33.55      -95.96       18.558       +20.0
  HI      Palpha          18751.01   1.17e+05       1.4751e+38       2.2093e+39     +38.82     +581.38       60.463        +0.0
  HI      Pbeta           12818.08   1.44e+04       1.8497e+38       1.6537e+39     +39.00     +348.70       28.406       +80.0
# --- He I ---
  HeI     He_I_5876        5875.62   8.25e+03       1.3097e+39       1.0633e+38      +2.87       +0.23        1.330       -20.0
  HeI     He_I_6678        6678.15   1.01e+01       6.5548e+38       5.3212e+37     +11.93       +0.97        1.114       -40.0
  HeI     He_I_7065        7065.19   1.12e+03       5.8889e+38       4.7806e+37     +15.95       +1.29        1.288        +0.0
  HeI     He_I_10830      10830.34   3.58e+05       3.0563e+40       2.4811e+39   -1127.31      -91.52        4.053       +60.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.29e-29       3.8595e+07       3.8595e+07      -5.31       -5.31        1.855     +1340.0
  HeII    He_II_3203       3203.10   3.20e-30       1.6030e+06       1.6030e+06      +0.72       +0.72        1.451      -140.0
  HeII    He_II_4686       4685.71   2.97e-29       3.7126e+06       3.7126e+06      +3.38       +3.38        1.381     -1100.0
  HeII    He_II_10124     10123.60   7.47e-29       3.1601e+05       3.1601e+05      -4.64       -4.64        1.346     -3200.1
