# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 50.0 d   T_phot: 5752.568163567002 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 5.9202e+40 erg/s   peak F = 39.893 @ Δv = +28.7 km/s   EW = -294.43 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   3.82e+04       7.6151e+41       5.9202e+40  -11456.25     -890.64       52.630       +40.0
  HI      Hbeta            4861.33   5.90e+03       8.5358e+39       1.9887e+40     -92.74     -216.07       30.593       +40.0
  HI      Hgamma           4340.47   1.97e+03       2.7814e+39       9.4019e+39     -20.63      -69.75       23.112       +40.0
  HI      Palpha          18751.01   3.09e+04       1.2768e+38       2.4057e+39     +45.01     +848.16       69.541       +60.0
  HI      Pbeta           12818.08   3.78e+03       1.6830e+38       1.8007e+39     +46.25     +494.86       33.487       +60.0
# --- He I ---
  HeI     He_I_5876        5875.62   4.58e+03       9.1665e+38       7.1263e+37     +11.03       +0.86        1.311        +0.0
  HeI     He_I_6678        6678.15   3.58e+00       5.2797e+38       4.1046e+37     +11.88       +0.92        1.070       -20.0
  HeI     He_I_7065        7065.19   6.23e+02       4.2987e+38       3.3419e+37     +19.75       +1.54        1.258       +40.0
  HeI     He_I_10830      10830.34   1.28e+05       2.2009e+40       1.7110e+39    -786.09      -61.11        3.726       +60.0
# --- He II ---
  HeII    He_II_1640       1640.42   2.60e-30       9.5382e+05       9.5382e+05      +0.87       +0.87        1.710      +800.0
  HeII    He_II_3203       3203.10   1.00e-30       3.7893e+04       3.7893e+04      +4.84       +4.84        1.422     +4060.1
  HeII    He_II_4686       4685.71   8.56e-30       8.7693e+04       8.7693e+04      +4.22       +4.22        1.283     +2120.1
  HeII    He_II_10124     10123.60   2.16e-29       7.4701e+03       7.4701e+03      +8.07       +8.07        1.222     +4160.1
