# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 5.0 d   T_phot: 7666.735548938615 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 1.0966e+40 erg/s   peak F = 8.234 @ Δv = +28.7 km/s   EW = -88.56 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   1.13e+06       6.3529e+40       1.0966e+40    -496.50      -85.70       10.956      -260.0
  HI      Hbeta            4861.33   2.80e+05       1.5217e+40       3.7352e+39     -76.75      -18.84        3.766      -260.0
  HI      Hgamma           4340.47   9.58e+04       1.2830e+40       1.7615e+39     -54.04       -7.42        2.286      -260.0
  HI      Palpha          18751.01   7.05e+06       1.4517e+38       4.4579e+38     -10.25      -31.48        4.526      -280.0
  HI      Pbeta           12818.08   9.75e+05       3.2766e+38       3.3437e+38     -12.28      -12.53        2.346      -280.0
# --- He I ---
  HeI     He_I_5876        5875.62   1.92e+06       1.1148e+39       1.9243e+38     -15.47       -2.67        1.193      -260.0
  HeI     He_I_6678        6678.15   0.00e+00       6.2962e+37       6.2962e+37      +1.95       +1.95        1.403      +360.0
  HeI     He_I_7065        7065.19   2.60e+05       4.3969e+38       7.5896e+37      -2.65       -0.46        1.169      -260.0
  HeI     He_I_10830      10830.34   7.21e+06       1.6221e+39       2.7999e+38     -47.49       -8.20        1.604      -260.0
# --- He II ---
  HeII    He_II_1640       1640.42   5.57e-23       4.4556e+15       4.4556e+15      +1.31       +1.31        1.990     -2440.1
  HeII    He_II_3203       3203.10   1.93e-28       2.8601e+14       2.8601e+14      -3.59       -3.59        1.843     -1600.0
  HeII    He_II_4686       4685.71   1.79e-27       6.5979e+14       6.5979e+14      -0.22       -0.22        1.726      +300.0
  HeII    He_II_10124     10123.60   4.38e-27       5.6382e+13       5.6382e+13      +5.92       +5.92        1.513     -2300.1
