 days post max Lbol   log_Lbol (erg/s)   log_Lnuc (erg/s)
      3.747328E+01       4.193100E+01       4.158749E+01
      3.848295E+01       4.193000E+01       4.158263E+01
      3.937130E+01       4.192900E+01       4.157830E+01
      3.943803E+01       4.192900E+01       4.157795E+01
      3.973765E+01       4.192700E+01       4.157657E+01
      4.079097E+01       4.192300E+01       4.157159E+01
      4.171200E+01       4.193500E+01       4.156738E+01
      4.253857E+01       4.193000E+01       4.156360E+01
      4.345737E+01       4.193100E+01       4.155943E+01
      4.450460E+01       4.193000E+01       4.155473E+01
      4.540128E+01       4.192900E+01       4.155084E+01
      4.639796E+01       4.192800E+01       4.154605E+01
      4.741428E+01       4.192200E+01       4.154208E+01
      4.844337E+01       4.192100E+01       4.153769E+01
      4.930000E+01       4.192200E+01       4.153403E+01
      5.031615E+01       4.192200E+01       4.152982E+01
      5.127623E+01       4.191900E+01       4.152582E+01
      5.232306E+01       4.192100E+01       4.152153E+01
      5.335821E+01       4.192100E+01       4.151720E+01
      5.424841E+01       4.191900E+01       4.151335E+01
      5.530519E+01       4.191900E+01       4.150920E+01
      5.635336E+01       4.191900E+01       4.150488E+01
      5.719288E+01       4.192000E+01       4.150147E+01
      5.824343E+01       4.192200E+01       4.149734E+01
      5.909161E+01       4.191500E+01       4.149388E+01
      6.007887E+01       4.191200E+01       4.148982E+01
      6.105800E+01       4.191200E+01       4.148601E+01
      6.211541E+01       4.190800E+01       4.148173E+01
      6.313342E+01       4.190700E+01       4.147770E+01
      6.417301E+01       4.190800E+01       4.147349E+01
      6.525662E+01       4.190800E+01       4.146909E+01
      6.627842E+01       4.190700E+01       4.146523E+01
      6.724750E+01       4.190800E+01       4.146090E+01
      6.824858E+01       4.190800E+01       4.145743E+01
      6.928531E+01       4.190400E+01       4.145317E+01
      7.032066E+01       4.190400E+01       4.144902E+01
      7.138573E+01       4.190300E+01       4.144498E+01
      7.240093E+01       4.190000E+01       4.144091E+01
      7.352561E+01       4.189800E+01       4.143648E+01
      7.455851E+01       4.189900E+01       4.143233E+01
      7.561076E+01       4.189400E+01       4.142830E+01
      7.666543E+01       4.189300E+01       4.142406E+01
      7.768023E+01       4.189000E+01       4.142029E+01
      7.870307E+01       4.189400E+01       4.141597E+01
      7.971721E+01       4.189400E+01       4.141212E+01
      8.072711E+01       4.189000E+01       4.140790E+01
      8.178421E+01       4.188900E+01       4.140398E+01
      8.281638E+01       4.188900E+01       4.139967E+01
      8.388917E+01       4.188600E+01       4.139568E+01
      8.493269E+01       4.188100E+01       4.139164E+01
      8.594474E+01       4.187900E+01       4.138757E+01
      8.700858E+01       4.187700E+01       4.138310E+01
      8.808280E+01       4.187600E+01       4.137912E+01
      8.915755E+01       4.187200E+01       4.137511E+01
      9.021090E+01       4.186900E+01       4.137088E+01
      9.135466E+01       4.186600E+01       4.136624E+01
      9.241908E+01       4.186400E+01       4.136173E+01
      9.344347E+01       4.186300E+01       4.135813E+01
      9.448265E+01       4.186200E+01       4.135411E+01
      9.556694E+01       4.185800E+01       4.134967E+01
      9.665124E+01       4.185300E+01       4.134557E+01
      9.765590E+01       4.185000E+01       4.134163E+01
      9.868945E+01       4.184700E+01       4.133726E+01
      9.974195E+01       4.184400E+01       4.133325E+01
      1.007540E+02       4.183900E+01       4.132960E+01
      1.017660E+02       4.183400E+01       4.132510E+01
      1.027780E+02       4.182900E+01       4.132160E+01
      1.038838E+02       4.182300E+01       4.131681E+01
      1.049320E+02       4.182300E+01       4.131281E+01
      1.060255E+02       4.182000E+01       4.130878E+01
      1.071098E+02       4.181000E+01       4.130449E+01
      1.081941E+02       4.180400E+01       4.129994E+01
      1.092784E+02       4.180000E+01       4.129579E+01
      1.102947E+02       4.179500E+01       4.129181E+01
      1.113790E+02       4.179000E+01       4.128735E+01
      1.124580E+02       4.178400E+01       4.128307E+01
      1.135076E+02       4.177600E+01       4.127921E+01
      1.145608E+02       4.176800E+01       4.127508E+01
      1.155877E+02       4.176100E+01       4.127091E+01
      1.166355E+02       4.175400E+01       4.126670E+01
      1.177638E+02       4.174600E+01       4.126245E+01
      1.187749E+02       4.173900E+01       4.125864E+01
      1.198025E+02       4.173000E+01       4.125406E+01
      1.208820E+02       4.172000E+01       4.124993E+01
      1.219003E+02       4.171200E+01       4.124601E+01
      1.229086E+02       4.170300E+01       4.124204E+01
      1.239148E+02       4.169100E+01       4.123830E+01
      1.249327E+02       4.168000E+01       4.123376E+01
      1.259372E+02       4.166900E+01       4.123019E+01
      1.269763E+02       4.165800E+01       4.122608E+01
      1.280051E+02       4.164800E+01       4.122220E+01
      1.290946E+02       4.163600E+01       4.121801E+01
      1.301546E+02       4.161800E+01       4.121272E+01
      1.311985E+02       4.160500E+01       4.120925E+01
      1.322531E+02       4.159400E+01       4.120520E+01
      1.333425E+02       4.157800E+01       4.120085E+01
      1.344047E+02       4.156400E+01       4.119673E+01
      1.354464E+02       4.154700E+01       4.119257E+01
      1.364475E+02       4.152900E+01       4.118837E+01
      1.374756E+02       4.151400E+01       4.118412E+01
      1.385578E+02       4.150200E+01       4.118013E+01
      1.398448E+02       4.148800E+01       4.117522E+01
      1.408520E+02       4.147900E+01       4.117085E+01
      1.420086E+02       4.147300E+01       4.116643E+01
      1.431652E+02       4.148500E+01       4.116227E+01
      1.442820E+02       4.147200E+01       4.115746E+01
      1.453611E+02       4.147200E+01       4.115320E+01
      1.466223E+02       4.147500E+01       4.114829E+01
      1.476974E+02       4.146400E+01       4.114426E+01
      1.488540E+02       4.145600E+01       4.113925E+01
      1.500105E+02       4.144500E+01       4.113481E+01
      1.511671E+02       4.143800E+01       4.113033E+01
      1.523237E+02       4.143800E+01       4.112548E+01
      1.534803E+02       4.143000E+01       4.112090E+01
      1.546369E+02       4.142500E+01       4.111628E+01
      1.557934E+02       4.141800E+01       4.111193E+01
      1.569500E+02       4.141500E+01       4.110755E+01
      1.575283E+02       4.141300E+01       4.110517E+01
