# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 0.4 d   T_phot: 8480.817136463034 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 1.0106e+40 erg/s   peak F = 7.118 @ Δv = +28.7 km/s   EW = -71.34 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   5.43e+05       6.2876e+40       1.0106e+40    -437.55      -70.33        8.367      -260.0
  HI      Hbeta            4861.33   1.22e+05       2.9445e+40       3.4626e+39    -117.76      -13.85        3.028      -260.0
  HI      Hgamma           4340.47   4.30e+04       2.6270e+40       1.6313e+39     -90.30       -5.61        1.778        +0.0
  HI      Palpha          18751.01   2.91e+06       3.3915e+38       4.1092e+38     -44.19      -53.54        4.430      -260.0
  HI      Pbeta           12818.08   4.06e+05       8.0796e+38       3.0848e+38     -22.07       -8.43        1.981      -260.0
# --- He I ---
  HeI     He_I_5876        5875.62   2.10e+06       1.5718e+39       2.5264e+38      -9.45       -1.52        1.247      -280.0
  HeI     He_I_6678        6678.15   0.00e+00       5.7777e+37       5.7777e+37      -0.03       -0.03        1.548     +1600.0
  HeI     He_I_7065        7065.19   2.85e+05       5.8895e+38       9.4666e+37      -9.97       -1.60        1.247      -260.0
  HeI     He_I_10830      10830.34   6.50e+06       2.0138e+39       3.2370e+38     -48.71       -7.83        1.693      -260.0
# --- He II ---
  HeII    He_II_1640       1640.42   4.56e-20       1.4785e+19       1.4785e+19      -2.51       -2.51        2.223      +320.0
  HeII    He_II_3203       3203.10   2.36e-28       9.4959e+17       9.4959e+17      +0.86       +0.86        2.104       -60.0
  HeII    He_II_4686       4685.71   2.20e-27       2.1906e+18       2.1906e+18      +3.59       +3.59        1.727      -160.0
  HeII    He_II_10124     10123.60   3.04e-27       1.8720e+17       1.8720e+17      +7.76       +7.76        1.381     -4560.1
