model,epoch_d,rank,line,species,L_line,EW,tau,frac_epoch
A8,60.0,18,C_III_1909,metal,2.0838157442742377e+38,,0.0,0.0008717379254686346
A8,60.0,19,Ne_III_3869,metal,9.539839323746858e+37,-0.972336464433863,0.0,0.00039908709607545516
A8,60.0,20,O_I_6300,metal,6.856089114460213e+34,-0.0006275085621903233,0.0,2.8681580499091753e-07
A8,60.0,21,He_II_1640,He,105302066295.09586,-0.36988429860567074,2.6264870138804867e-30,4.405178580298068e-31
A8,60.0,22,He_II_4686,He,15379563587.65872,-3.0032060739703326,8.885292127047097e-30,6.433845647513334e-32
A8,60.0,23,He_II_3203,He,6665619279.45317,-3.5354765539503274,1e-30,2.7884774066998965e-32
A8,60.0,24,He_II_10124,He,1314035350.816636,-12.505148124632314,2.2373857020454854e-29,5.497100469947273e-33
A8,70.0,1,Halpha,H,9.878419628940066e+40,-282.3414962084822,71518.59963151882,0.4150605281587996
A8,70.0,2,Hbeta,H,3.319912676033597e+40,-99.65072356091667,12571.880608490741,0.1394924249541575
A8,70.0,3,He_I_10830,He,3.3068448537420576e+40,-260.7181118433868,133728.2609396512,0.1389433556266791
A8,70.0,4,Hgamma,H,1.5693974792140026e+40,-48.02620014001779,4203.655507275847,0.0659412103435361
A8,70.0,5,C_II_4267,metal,1.5014124434934476e+40,,0.0,0.06308469018211266
A8,70.0,6,C_III_4647,metal,1.2487141523276062e+40,,0.0,0.05246709241486998
A8,70.0,7,C_IV_5801,metal,7.894111930398716e+39,-65.02321112528298,0.0,0.033168607836591146
A8,70.0,8,C_III_5696,metal,4.075407748571162e+39,-33.140016904685915,0.0,0.017123598268986573
A8,70.0,9,Palpha,H,4.014220263148648e+39,13.185558024011584,65143.81192992511,0.01686650744909697
A8,70.0,10,Pbeta,H,3.004966266861389e+39,54.14049575405062,7998.8055499326165,0.012625935449926733
A8,70.0,11,C_II_6580,metal,2.7818180184049244e+39,-25.82929319346669,0.0,0.011688335779725344
A8,70.0,12,He_I_5876,He,2.4107954026184425e+39,9.23503370967947,11280.103011165422,0.010129413921252725
A8,70.0,13,He_I_6678,He,1.7356093172323673e+39,-0.6496875519511391,14.993348792789488,0.0072924915821286655
A8,70.0,14,He_I_7065,He,1.207540964314716e+39,26.059584049488308,1534.1232926859677,0.005073712286462468
A8,70.0,15,C_IV_1549,metal,1.05247e+39,,0.0,0.00442215223163347
A8,70.0,16,O_I_7774,metal,6.52163885383152e+38,-7.716398902567775,0.0,0.0027401902012768632
A8,70.0,17,C_III_1909,metal,4.480178344348285e+38,,0.0,0.0018824318663311745
A8,70.0,18,O_III_5007,metal,3.470839423979613e+38,-2.6939901936391033,0.0,0.0014583389839513594
A8,70.0,19,Ne_III_3869,metal,1.282052178642639e+38,-1.1631358819847017,0.0,0.0005386785279252708
A8,70.0,20,O_I_6300,metal,7.233627104685823e+34,-0.0006400998368508232,0.0,3.039345562703998e-07
A8,70.0,21,He_II_1640,He,26403299.68778588,1.952471219202633,3.3743803105681616e-30,1.109384691600042e-34
A8,70.0,22,He_II_4686,He,3788361.9061303902,-6.521748231080052,1.189794377920505e-29,1.5917520743992448e-35
A8,70.0,23,He_II_3203,He,1641850.7127491843,-1.965997004618933,1.2815850889627314e-30,6.898547030692379e-36
A8,70.0,24,He_II_10124,He,323668.3325083204,1.8257968824629065,2.995994832212836e-29,1.3599538598827073e-36
A8,80.0,1,Halpha,H,6.830325036846882e+40,-275.0870390371626,25130.179522199047,0.346002593368926
A8,80.0,2,He_I_10830,He,2.3750094121459545e+40,-216.6627331998063,68430.50852799547,0.12031044078357093
A8,80.0,3,Hbeta,H,2.293266375281334e+40,-29.218780911618367,3561.190051992208,0.11616959791116979
A8,80.0,4,C_II_4267,metal,2.065934991514381e+40,,0.0,0.10465371134454408
A8,80.0,5,C_III_4647,metal,1.7776389081402605e+40,,0.0,0.09004954654017067
A8,80.0,6,C_IV_5801,metal,1.1613305855302148e+40,,0.0,0.058829322497015966
A8,80.0,7,Hgamma,H,1.0842663442662034e+40,-2.8518459149587727,1190.3466401949538,0.05492549256366541
A8,80.0,8,C_III_5696,metal,5.801650735592639e+39,-54.951899931090544,0.0,0.029389321730763057
A8,80.0,9,C_II_6580,metal,3.827765787577884e+39,-41.17349955074926,0.0,0.019390246908691695
A8,80.0,10,Palpha,H,2.775508537337117e+39,168.85760947988774,5535.927876517062,0.014059845565996092
A8,80.0,11,Pbeta,H,2.0773913172078568e+39,84.17113992798676,676.7412818404873,0.010523405245262282
A8,80.0,12,He_I_5876,He,1.765315479659702e+39,11.609712010169588,2864.1988928611972,0.008942528075626325
A8,80.0,13,C_IV_1549,metal,1.40003e+39,,0.0,0.007092107742765928
A8,80.0,14,He_I_6678,He,1.2563216310309404e+39,-2.288383300945064,1.1124511265014365,0.006364126745026073
A8,80.0,15,He_I_7065,He,8.840534634083933e+38,21.965552131857535,389.5486661347484,0.0044783343305912745
A8,80.0,16,O_I_7774,metal,7.05146248227582e+38,-9.615223311237042,0.0,0.003572047146730556
A8,80.0,17,C_III_1909,metal,5.2616591377709086e+38,,0.0,0.002665389563850786
A8,80.0,18,O_III_5007,metal,3.677799580217956e+38,-3.3440110254646664,0.0,0.0018630565687310307
A8,80.0,19,Ne_III_3869,metal,1.418369549807211e+38,-1.5288163232031624,0.0,0.0007185010082849043
A8,80.0,20,O_I_6300,metal,7.587498868724221e+34,-0.0007790189331928308,0.0,3.843586171375383e-07
A8,80.0,21,He_II_1640,He,3318257.857656474,0.5870348125861262,2.4929287347207003e-30,1.6809241405383718e-35
A8,80.0,22,He_II_4686,He,470584.4515259626,-1.7441255299667244,8.799957651026002e-30,2.3838315123908327e-36
A8,80.0,23,He_II_3203,He,203940.5663775119,-0.7014741191513948,1e-30,1.0330981978029191e-36
A8,80.0,24,He_II_10124,He,40204.08343928132,1.05135029703782,2.2158978169190206e-29,2.0366112972617337e-37
A8,90.0,1,C_III_4647,metal,2.8812719977170524e+40,,0.0,0.19528822678631214
A8,90.0,2,C_II_4267,metal,2.820690684529767e+40,,0.0,0.19118211766572052
A8,90.0,3,He_I_10830,He,1.9470332096402752e+40,-249.0564721302034,141204.8814397725,0.13196694491390779
A8,90.0,4,Halpha,H,1.8570835337961067e+40,-136.55922145069022,75886.03018151328,0.12587029291106683
A8,90.0,5,C_IV_5801,metal,1.8180296409601913e+40,,0.0,0.12322327954784684
A8,90.0,6,C_III_5696,metal,9.403559816591657e+39,,0.0,0.0637358959347212
A8,90.0,7,Hbeta,H,6.236843387616431e+39,-29.701398839868446,12486.330104029817,0.04227237438452895
A8,90.0,8,C_II_6580,metal,5.226177659960276e+39,-67.52427441957857,0.0,0.03542223604340554
A8,90.0,9,Hgamma,H,2.9486624782458006e+39,-10.96358215911657,4177.721821231695,0.019985585089648445
A8,90.0,10,C_IV_1549,metal,2.8933e+39,,0.0,0.019610346645805424
A8,90.0,11,He_I_5876,He,1.77259791868342e+39,6.695616124774993,6779.20897598154,0.012014398662086572
A8,90.0,12,He_I_6678,He,1.2584964970516939e+39,-3.1644503762112066,2.120324634359285,0.008529897542500107
A8,90.0,13,He_I_7065,He,8.840091949632761e+38,12.124019393044541,922.0140412249501,0.005991679656900161
A8,90.0,14,O_I_7774,metal,8.820269033729165e+38,-14.451999128416446,0.0,0.005978243986475381
A8,90.0,15,C_III_1909,metal,8.630162152072509e+38,,0.0,0.00584939243810362
A8,90.0,16,Palpha,H,7.546336515482499e+38,31.366512570197017,56570.66367452989,0.005114791932205828
A8,90.0,17,Pbeta,H,5.648453761845762e+38,20.84431528842522,6933.906094990514,0.003828435913406804
A8,90.0,18,O_III_5007,metal,4.379198139905065e+38,-4.778935872605317,0.0,0.002968153788207398
A8,90.0,19,Ne_III_3869,metal,1.721859230712171e+38,-2.2252639715554094,0.0,0.0011670499564354036
A8,90.0,20,O_I_6300,metal,9.68155006743654e+34,-0.0011938495568739808,0.0,6.562007150698214e-07
A8,90.0,21,He_II_1640,He,1364979.0757633075,0.3896606266266831,8.396358955887483e-30,9.251620239860908e-36
A8,90.0,22,He_II_4686,He,186527.18395958244,2.7541619769099555,2.7783146803309443e-29,1.2642528380442155e-36
A8,90.0,23,He_II_3203,He,80832.57813618799,-1.098874242988527,2.992657162308677e-30,5.4787090088300525e-37
A8,90.0,24,He_II_10124,He,15935.033297808268,1.9093766910543912,6.996012570744147e-29,1.0800522821085685e-37
A8,100.0,1,C_III_4647,metal,2.9606605219416477e+40,,0.0,0.22125210802377374
A8,100.0,2,Halpha,H,2.3115422148239026e+40,-219.8809907102658,14481.92808273881,0.1727430700093657
A8,100.0,3,C_II_4267,metal,1.8517147753364498e+40,,0.0,0.1383798630291031
A8,100.0,4,He_I_10830,He,1.430018051987306e+40,-358.6666094612044,38854.38517748048,0.10686618954433365
A8,100.0,5,C_IV_5801,metal,1.1304730189785586e+40,,0.0,0.08448099221756547
A8,100.0,6,C_III_5696,metal,9.662658831501882e+39,,0.0,0.07220968495848581
A8,100.0,7,Hbeta,H,7.757280995968822e+39,-51.844930181965566,2009.0925492829206,0.057970671077320096
A8,100.0,8,C_IV_1549,metal,5.849200000000001e+39,,0.0,0.04371145630043173
A8,100.0,9,Hgamma,H,3.667981245956788e+39,-27.052285520218277,671.5497341319152,0.027411065093250916
A8,100.0,10,C_II_6580,metal,3.430858422214777e+39,-63.272992015000085,0.0,0.025639030635917628
A8,100.0,11,He_I_5876,He,1.332556862953281e+39,-4.285971656883625,452.9681915555154,0.00995828507878389
A8,100.0,12,Palpha,H,9.392840653279615e+38,-92.56934369164784,1470.015467062134,0.007019331596675622
A8,100.0,13,He_I_6678,He,7.961646123170086e+38,-4.735021008300691,0.032031713617659836,0.005949790511393881
A8,100.0,14,O_I_7774,metal,7.745486744847332e+38,-17.915375791360265,0.0,0.005788253186298423
A8,100.0,15,Pbeta,H,7.029790311117628e+38,7.749197411457558,179.70514011828385,0.00525340853425454
A8,100.0,16,C_III_1909,metal,6.671151011011972e+38,,0.0,0.004985395026523811
A8,100.0,17,He_I_7065,He,6.391490278809486e+38,-9.77682864787294,61.6068923903709,0.004776402722027202
A8,100.0,18,O_III_5007,metal,5.714714479584608e+38,-9.113992527912966,0.0,0.004270643716128821
A8,100.0,19,Ne_III_3869,metal,1.7846638678090346e+38,-3.472830816044449,0.0,0.0013336910461036395
A8,100.0,20,O_I_6300,metal,8.93464988793827e+34,-0.0015777612577250774,0.0,6.676922624226748e-07
A8,100.0,21,He_II_1640,He,102222.52903169107,-0.1574760549740435,3.1985679363983854e-30,7.639156826041813e-37
A8,100.0,22,He_II_4686,He,7881.2053502102135,-4.701767904773103,1.1118430753095718e-29,5.889676592704002e-38
A8,100.0,23,He_II_3203,He,3402.8633761514543,-2.8973645706677678,1.1976199694888954e-30,2.5429821815459185e-38
A8,100.0,24,He_II_10124,He,670.8278080096244,9.291500406788543,2.799707386146068e-29,5.0131403294342995e-39
A8,110.0,1,Halpha,H,1.107863713608548e+41,0.09542748377073712,50071.33353878113,0.3338963903449588
A8,110.0,2,He_I_6678,He,5.312054010278779e+40,4.503815164965158,0.51743341607984,0.16009872311570778
A8,110.0,3,Hbeta,H,3.68062049961408e+40,1.888993357202995,7109.45925827535,0.11092933940835213
A8,110.0,4,C_III_5696,metal,1.9303983259125e+40,,0.0,0.05817981264596967
A8,110.0,5,C_II_4267,metal,1.9303983259125e+40,,0.0,0.05817981264596967
A8,110.0,6,C_III_4647,metal,1.9303983259125e+40,,0.0,0.05817981264596967
A8,110.0,7,Hgamma,H,1.7434453088387624e+40,2.9022728464659613,2376.47422693967,0.05254528045593199
A8,110.0,8,C_II_6580,metal,1.5571599366502036e+40,,0.0,0.04693087025512956
A8,110.0,9,He_I_10830,He,9.331544498433131e+39,7.74099046810283,58043.92895084262,0.028124118391976743
A8,110.0,10,C_IV_5801,metal,7.327748142746927e+39,,0.0,0.02208492456396757
A8,110.0,11,O_I_7774,metal,6.287887196950433e+39,,0.0,0.018950912573167535
A8,110.0,12,Palpha,H,4.5004138332295784e+39,41.90522554673888,24976.556473191846,0.013563689427820986
A8,110.0,13,He_I_5876,He,4.318755799170218e+39,4.1963419748649375,446.4889210439528,0.01301619463126324
A8,110.0,14,He_I_7065,He,3.4961148240759314e+39,5.032110424694589,60.72550809205206,0.01053685670585039
A8,110.0,15,Pbeta,H,3.3632036506531216e+39,19.67608777316843,3058.745109786898,0.010136278904652815
A8,110.0,16,O_III_5007,metal,7.816835107940145e+38,-39.82221809019862,0.0,0.0023558972050466325
A8,110.0,17,C_III_1909,metal,6.473853493406722e+38,,0.0,0.0019511391938542937
A8,110.0,18,Ne_III_3869,metal,1.1204004660442684e+38,-8.19635836452127,0.0,0.000337674812125108
A8,110.0,19,O_I_6300,metal,7.53868993503289e+35,-0.03804768600150001,0.0,2.2720676977843142e-06
A8,110.0,20,C_IV_1549,metal,1.5221406227419735e+30,-5.9612914075302115e-05,0.0,4.587543154342837e-12
A8,110.0,21,He_II_1640,He,71591.26557779116,-0.0,3.0538705633529263e-30,2.1576720008990223e-37
A8,110.0,22,He_II_4686,He,26.3839521956124,-0.0,1.060574973886441e-29,7.951796139666399e-41
A8,110.0,23,He_II_3203,He,0.6450662568534968,-0.0,1.1423966170251289e-30,1.9441497365696805e-42
A8,110.0,24,He_II_10124,He,0.12716595856851845,-0.0,2.67061031719015e-29,3.832624357962119e-43
A8,120.0,1,Halpha,H,4.660021737973103e+40,-0.017957253529278253,1381736.7903416161,0.5691430694904059
A8,120.0,2,Hbeta,H,1.512603828469393e+40,-0.49567746332012935,200957.30508773372,0.18473904935740854
A8,120.0,3,Hgamma,H,7.194393902590455e+39,-0.999057570230106,67451.91549584919,0.0878673890183262
A8,120.0,4,He_I_10830,He,4.528071231354767e+39,-1.9545761637910144,9207183.066703588,0.05530275402975661
A8,120.0,5,He_I_5876,He,2.198907013332988e+39,-1.0915094727918666,486146.0282276402,0.02685594096899342
A8,120.0,6,Palpha,H,1.8917207978701676e+39,-3.230081175890936,381311.2142991836,0.023104179380651662
A8,120.0,7,He_I_7065,He,1.6904795587082568e+39,-0.8550993014264929,65613.0215242595,0.020646357014044412
A8,120.0,8,Pbeta,H,1.4088757620385812e+39,-3.27754529764383,50775.80566591618,0.017207041529511014
A8,120.0,9,He_I_6678,He,1.2301916973706378e+39,-0.6164417758272681,49182.19140444831,0.01502471700931749
A8,120.0,10,C_II_4267,metal,2.1407169866425003e+36,-23.33968266285315,0.0,2.6145247923626688e-05
A8,120.0,11,C_II_6580,metal,2.1407169866425003e+36,-8.025297669929898,0.0,2.6145247923626688e-05
A8,120.0,12,O_I_7774,metal,2.1407169866425003e+36,-7.367592796647245,0.0,2.6145247923626688e-05
A8,120.0,13,O_I_6300,metal,2.1407169866425003e+36,-8.41994105977527,0.0,2.6145247923626688e-05
A8,120.0,14,O_III_5007,metal,2.1502712265848412e+35,-1.340623274499909,0.0,2.6261936852416896e-06
A8,120.0,15,C_III_4647,metal,1.0276674904448021e+35,-0.8092085503559281,0.0,1.255122535504861e-06
A8,120.0,16,C_III_5696,metal,3.353981410162349e+34,-0.15437568195916973,0.0,4.096322682871951e-07
A8,120.0,17,C_III_1909,metal,3.0546211637865607e+34,,0.0,3.730704625519654e-07
A8,120.0,18,Ne_III_3869,metal,2.0819260512303638e+34,-0.35821426350165003,0.0,2.5427215791587116e-07
A8,120.0,19,C_IV_5801,metal,2.3898246832050345e+32,-0.0010624978553451451,0.0,2.9187678346214207e-09
A8,120.0,20,C_IV_1549,metal,1.0575594724466383e+27,-0.0007327527366989273,0.0,1.2916305505878055e-14
A8,120.0,21,He_II_1640,He,1.2854249540307484e-11,-0.0,3.4509043611019985e-30,1.5699298095009158e-52
A8,120.0,22,He_II_4686,He,6.074712867502445e-16,-0.0,1.218158056926599e-29,7.419237338551579e-57
A8,120.0,23,He_II_3203,He,5.736940441153676e-18,-0.0,1.3121369799086846e-30,7.006705281126078e-59
A8,120.0,24,He_II_10124,He,1.130959064590314e-18,-0.0,3.0674167831833246e-29,1.3812757744106576e-59
A8,130.0,1,Halpha,H,5.108016451356109e+40,-0.00972143391125497,1227978.7020532922,0.5719368179663751
A8,130.0,2,Hbeta,H,1.65157812097551e+40,-0.33947500627458943,180979.78196702118,0.1849246853703535
A8,130.0,3,Hgamma,H,7.860801934232872e+39,-0.748583059579117,60758.01373814913,0.08801620135219963
A8,130.0,4,He_I_10830,He,4.42808214114444e+39,-1.1115772209924983,9255961.639569126,0.049580560940196604
A8,130.0,5,He_I_5876,He,2.5483238977110695e+39,-0.3218294128534119,381054.7819320701,0.028533194344305568
A8,130.0,6,Palpha,H,2.0733458184948956e+39,-2.1709000627120076,377046.39581406285,0.023214937173098575
A8,130.0,7,He_I_7065,He,1.9272388663196274e+39,-0.21774894214942722,51435.02877374479,0.02157899989478963
A8,130.0,8,Pbeta,H,1.543260145224304e+39,-2.2737279580362575,51145.80101133628,0.017279648669095093
A8,130.0,9,He_I_6678,He,1.3305406715731769e+39,-0.355296763327944,33716.67820289103,0.014897861138884453
A8,130.0,10,O_I_7774,metal,8.218884398931251e+35,-3.6391931680938088,0.0,9.202559614134084e-06
A8,130.0,11,C_II_6580,metal,8.218884398931251e+35,-4.244496512275502,0.0,9.202559614134084e-06
A8,130.0,12,O_I_6300,metal,8.218884398931251e+35,-4.542706603544195,0.0,9.202559614134084e-06
A8,130.0,13,C_II_4267,metal,8.218884398931251e+35,-15.761800718797739,0.0,9.202559614134084e-06
A8,130.0,14,O_III_5007,metal,1.6127425374075056e+34,-0.15955432434810918,0.0,1.805763242596811e-07
A8,130.0,15,C_III_4647,metal,5.079802742586151e+33,-0.06645484970355041,0.0,5.687777719901947e-08
A8,130.0,16,C_III_5696,metal,1.6578868286036133e+33,-0.011270957246463799,0.0,1.856310617496503e-08
A8,130.0,17,Ne_III_3869,metal,1.412563970283596e+33,-0.04593316411129527,0.0,1.5816263515037492e-08
A8,130.0,18,C_III_1909,metal,9.734660876044777e+32,,0.0,1.0899751436682803e-08
A8,130.0,19,C_IV_5801,metal,1.5988481317518253e+31,-0.00010397115275412539,0.0,1.7902058883206046e-10
A8,130.0,20,C_IV_1549,metal,2.04050754857458e+26,-0.0008460109907222346,0.0,2.284725206901556e-15
A8,130.0,21,He_II_1640,He,3.3099118551054167e-16,-0.0,3.720599529609445e-30,3.706057864507448e-57
A8,130.0,22,He_II_4686,He,8.753049325704959e-21,-0.0,1.313359577471379e-29,9.80065594251824e-62
A8,130.0,23,He_II_3203,He,6.318117693533841e-23,-0.0,1.4146831437172692e-30,7.074300099831208e-64
A8,130.0,24,He_II_10124,He,1.2455301828466617e-23,-0.0,3.3071416204022327e-29,1.3946011651338238e-64
A8,140.0,1,Halpha,H,5.525819233241615e+40,-0.004447148981778218,1122493.8933549956,0.5750379244668541
A8,140.0,2,Hbeta,H,1.7806914200975455e+40,-0.22515148831962503,168512.96112757522,0.18530557282239185
A8,140.0,3,Hgamma,H,8.480343458882582e+39,-0.5351965507451371,56476.33413483272,0.0882497037186138
A8,140.0,4,He_I_10830,He,4.286712354558246e+39,-0.541187486883516,8959978.787261333,0.04460917143873954
A8,140.0,5,He_I_5876,He,2.843841439654806e+39,-0.1329268932500598,288850.2066153469,0.029594103787079603
A8,140.0,6,Palpha,H,2.242711461149044e+39,-1.3418968917254446,338223.7723076973,0.023338514876474294
A8,140.0,7,He_I_7065,He,2.1241321734555453e+39,0.16942414892793978,39007.004123493054,0.022104533368902852
A8,140.0,8,Pbeta,H,1.668503405763531e+39,-1.121957825338634,45529.91432383521,0.017363085814395954
A8,140.0,9,He_I_6678,He,1.380623808127712e+39,-0.02436753345149541,27916.89029693643,0.01436730040532924
A8,140.0,10,O_I_7774,metal,7.200159330365001e+35,-3.954117129559828,0.0,7.492761710800444e-06
A8,140.0,11,C_II_6580,metal,7.200159330365001e+35,-4.9004971616088575,0.0,7.492761710800444e-06
A8,140.0,12,O_I_6300,metal,7.200159330365001e+35,-5.338176962909141,0.0,7.492761710800444e-06
A8,140.0,13,C_II_4267,metal,7.200159330365001e+35,-22.59501468146537,0.0,7.492761710800444e-06
A8,140.0,14,O_III_5007,metal,6.88220317905239e+33,-0.10171184640581146,0.0,7.161884355597829e-08
A8,140.0,15,C_III_4647,metal,2.8348539558685153e+33,-0.05769781877016568,0.0,2.950057658677674e-08
A8,140.0,16,C_III_5696,metal,9.252066020296952e+32,-0.008817987879607737,0.0,9.62805444184033e-09
A8,140.0,17,Ne_III_3869,metal,5.339545112624101e+32,-0.030275003940249127,0.0,5.556535256690406e-09
A8,140.0,18,C_III_1909,metal,1.782355102407655e+32,,0.0,1.854787019788475e-09
A8,140.0,19,C_IV_5801,metal,9.184577744380375e+30,-8.300984710110983e-05,0.0,9.557823555756588e-11
A8,140.0,20,C_IV_1549,metal,4.433108519216348e+25,-0.000888173524145941,0.0,4.613262602749051e-16
A8,140.0,21,He_II_1640,He,1.889082119328989e-20,-0.0,4.0001278874663055e-30,1.965851243398591e-61
A8,140.0,22,He_II_4686,He,2.9221329195892234e-25,-0.0,1.4120321819923744e-29,3.0408834928737225e-66
A8,140.0,23,He_II_3203,He,1.6457173822127768e-27,-0.0,1.5209681800142498e-30,1.7125965721674571e-68
A8,140.0,24,He_II_10124,He,3.2443059332041715e-28,-0.0,3.555606917189536e-29,3.376149076579202e-69
A8,150.0,1,Halpha,H,5.791056105557465e+40,0.007077260728869783,1076155.4140252448,0.5765777527786154
A8,150.0,2,Hbeta,H,1.8604925051871353e+40,0.11232994239805306,153213.98945542547,0.18523712568987308
A8,150.0,3,Hgamma,H,8.865152360668553e+39,0.12794163451188573,51480.55005021143,0.08826455024756262
A8,150.0,4,He_I_10830,He,4.119455813414125e+39,0.7844006251126213,8520559.120553885,0.0410147394926763
A8,150.0,5,He_I_5876,He,3.104348615591288e+39,0.3746689794033306,224829.1785796007,0.030907978026690687
A8,150.0,6,Palpha,H,2.3501504771533547e+39,0.4254126365211915,341457.3267277209,0.023398918195737826
A8,150.0,7,He_I_7065,He,2.295068539322278e+39,0.6028547568540403,30376.37788841462,0.022850503202782473
A8,150.0,8,Pbeta,H,1.7476528462322937e+39,0.10650591388338311,45872.26603154732,0.017400241550945342
A8,150.0,9,He_I_6678,He,1.438606454600534e+39,0.3043401508210138,22780.866493221838,0.014323267839356219
A8,150.0,10,O_I_7774,metal,6.244501948352501e+35,-4.295142491473698,0.0,6.2172440310974695e-06
A8,150.0,11,C_II_6580,metal,6.244501948352501e+35,-5.660404472294934,0.0,6.2172440310974695e-06
A8,150.0,12,O_I_6300,metal,6.244501948352501e+35,-6.276912427724297,0.0,6.2172440310974695e-06
A8,150.0,13,C_II_4267,metal,6.244501948352501e+35,-32.47126127591805,0.0,6.2172440310974695e-06
A8,150.0,14,O_III_5007,metal,3.0370952738678064e+33,-0.06784264712253638,0.0,3.0238380289577335e-08
A8,150.0,15,C_III_4647,metal,1.6107107230414717e+33,-0.05162430319406952,0.0,1.6036797988823336e-08
A8,150.0,16,C_III_5696,metal,5.256849975756258e+32,-0.007102679100341599,0.0,5.233903264738083e-09
A8,150.0,17,Ne_III_3869,metal,2.1038298385561705e+32,-0.021073988595123435,0.0,2.094646396844993e-09
A8,150.0,18,C_III_1909,metal,3.4592751664690288e+31,,0.0,3.4441750612837185e-10
A8,150.0,19,C_IV_5801,metal,5.171587847411558e+30,-6.568456882837414e-05,0.0,5.149013314680559e-11
A8,150.0,20,C_IV_1549,metal,1.0159017746223758e+25,-0.0010053467122617121,0.0,1.0114672549855932e-16
A8,150.0,21,He_II_1640,He,1.554418768666911e-24,-0.0,4.260148808284639e-30,1.547633564894628e-65
A8,150.0,22,He_II_4686,He,1.4363564410573172e-29,-0.0,1.50381872445198e-29,1.430086591941584e-70
A8,150.0,23,He_II_3203,He,6.373348052507179e-32,-0.0,1.619835905704188e-30,6.345527708260414e-73
A8,150.0,24,He_II_10124,He,1.2564180900442678e-32,-0.0,3.786732573839794e-29,1.250933691029037e-73
A9,0.1,1,Halpha,H,2.2586690690805107e+40,-29.74206370901476,2146644.0242633736,0.48326935281647343
A9,0.1,2,Hbeta,H,7.827277605808373e+39,-5.03519200732328,718831.6408158495,0.16747399761461265
A9,0.1,3,He_I_5876,He,4.7778333694546275e+39,-9.532861096762147,5566524.940730516,0.10222747864791273
A9,0.1,4,He_I_10830,He,4.131629034438227e+39,-17.780940776319554,11443044.426586943,0.08840116141332525
A9,0.1,5,Hgamma,H,3.6801485846904225e+39,-2.10457435674613,262327.11004959233,0.07874119538529024
A9,0.1,6,He_I_7065,He,1.7788333759290703e+39,3.7017930041669707,742923.5670673162,0.03806027479286926
A9,0.1,7,Palpha,H,9.186663651355659e+38,-20.270518057478444,25599457.382889777,0.019655969341009372
A9,0.1,8,Pbeta,H,6.90802439880113e+38,-2.688894159592378,3627819.813982612,0.014780547208751063
A9,0.1,9,C_III_1909,metal,1.879118934636957e+38,-0.051721129274978114,0.0,0.004020600467056793
A9,0.1,10,He_I_6678,He,1.3009334028816723e+38,-5.673732774001963,0.0,0.002783503135870623
A9,0.1,11,O_I_7774,metal,1.470980087343538e+37,-0.012279712911981374,0.0,0.0003147338423976495
A9,0.1,12,O_III_5007,metal,7.767221337615357e+36,-0.002256853398095274,0.0,0.00016618902168522487
A9,0.1,13,Ne_III_3869,metal,3.636938417966977e+36,-0.0007065109498785213,0.0,7.781666201325304e-05
A9,0.1,14,C_II_4267,metal,1.0637289730698546e+36,-0.00023513092722842109,0.0,2.2759757922256142e-05
A9,0.1,15,C_II_6580,metal,1.9708777803252585e+35,-0.00010562763335114583,0.0,4.216929529060659e-06
A9,0.1,16,O_I_6300,metal,4.3881717250975264e+33,-2.111747102528834e-06,0.0,9.389020014776843e-08
A9,0.1,17,C_III_4647,metal,2.7663800550317124e+33,-7.013428742606882e-07,0.0,5.91900211120269e-08
A9,0.1,18,C_IV_1549,metal,1.4110337743312632e+33,-8.01484039192335e-07,0.0,3.019076093342245e-08
A9,0.1,19,C_III_5696,metal,9.028588881413701e+32,-3.4324338899395113e-07,0.0,1.931774940072586e-08
A9,0.1,20,C_IV_5801,metal,1.7505426719615198e+31,-6.9457014250282475e-09,0.0,3.745496123081272e-10
A9,0.1,21,He_II_1640,He,2.634072253581884e+24,-0.8017868681371177,2.6333249065323933e-13,5.635913692210621e-17
A9,0.1,22,He_II_4686,He,3.900156709977909e+23,0.8710386613256133,3.1652292965474304e-22,8.344853324976691e-18
A9,0.1,23,He_II_3203,He,1.690646463749449e+23,2.6424020637923933,2.3537922231347716e-23,3.6173409976799586e-18
A9,0.1,24,He_II_10124,He,3.332877450633761e+22,-2.887433654709961,1e-30,7.131091272437232e-19
A9,0.2,1,Halpha,H,2.259962171786063e+40,-28.126187583426002,2133174.343218249,0.4835917529275236
A9,0.2,2,Hbeta,H,7.830977171218636e+39,-5.711405657584597,720762.9129004083,0.16756899848337514
A9,0.2,3,He_I_5876,He,4.7564846145238295e+39,-7.189281805160258,5579812.626537234,0.10178032009679677
A9,0.2,4,He_I_10830,He,4.151494074751493e+39,-25.55998763740058,11457632.747868963,0.08883459740791415
A9,0.2,5,Hgamma,H,3.681952917368854e+39,-1.851324564662742,260806.27915275274,0.07878725085472663
A9,0.2,6,He_I_7065,He,1.7716304613740558e+39,-9.635152689136223,746479.476644632,0.03790974428915264
A9,0.2,7,Palpha,H,9.191896124120815e+38,-36.282064691691104,25474147.517043874,0.019669024618577058
A9,0.2,8,Pbeta,H,6.911857667307258e+38,-4.669231765380288,3609657.1537601664,0.01479014740621542
A9,0.2,9,C_III_1909,metal,1.7397949878999785e+38,-0.04855202044983173,0.0,0.0037228521717606686
A9,0.2,10,He_I_6678,He,1.3010420506456962e+38,2.5275242012310715,0.0,0.002783998837497941
