# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 70.0 d   T_phot: 5027.171930328976 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 1.1440e+41 erg/s   peak F = 41.567 @ Δv = +28.7 km/s   EW = -531.85 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   3.87e+05       4.4494e+42       1.1440e+41  -39622.31    -1018.72       46.922       +20.0
  HI      Hbeta            4861.33   9.37e+04       1.1307e+41       3.8153e+40   -1043.25     -352.03       22.776        +0.0
  HI      Hgamma           4340.47   3.17e+04       2.1585e+40       1.8060e+40    -215.80     -180.56       14.630        +0.0
  HI      Palpha          18751.01   1.06e+06       2.4288e+39       4.6477e+39    -148.93     -284.98       12.632        +0.0
  HI      Pbeta           12818.08   1.35e+05       1.3939e+39       3.4752e+39     -16.45      -41.02       13.483       +60.0
# --- He I ---
  HeI     He_I_5876        5875.62   6.83e+04       1.2971e+40       3.3349e+38     -96.05       -2.47        1.220        +0.0
  HeI     He_I_6678        6678.15   1.30e+03       1.9891e+39       5.1142e+37      -2.21       -0.06        1.042       -20.0
  HeI     He_I_7065        7065.19   9.29e+03       4.7228e+39       1.2143e+38     -29.28       -0.75        1.107        +0.0
  HeI     He_I_10830      10830.34   8.73e+05       1.7003e+41       4.3716e+39   -3086.53      -79.36        3.220       +20.0
# --- He II ---
  HeII    He_II_1640       1640.42   8.95e-30       6.9172e+11       6.9172e+11      +2.13       +2.13        1.650     +4900.1
  HeII    He_II_3203       3203.10   1.78e-30       4.2587e+10       4.2587e+10      +0.37       +0.37        1.488     -3320.1
  HeII    He_II_4686       4685.71   1.65e-29       9.8289e+10       9.8289e+10      +2.01       +2.01        1.549       -40.0
  HeII    He_II_10124     10123.60   4.16e-29       8.3955e+09       8.3955e+09      -7.77       -7.77        1.349     +1660.0
