# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 50.0 d   T_phot: 7021.438071043672 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 7.2371e+40 erg/s   peak F = 3.532 @ Δv = +28.7 km/s   EW = +634.27 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   3.95e+04       1.9187e+42       7.2371e+40  -13866.27     -523.02       23.618        +0.0
  HI      Hbeta            4861.33   6.54e+03       1.2965e+42       2.4698e+40   -6474.76     -123.35        6.815        +0.0
  HI      Hgamma           4340.47   2.18e+03       1.2262e+42       1.1644e+40   -5821.91      -55.29        3.748      -980.0
  HI      Palpha          18751.01   6.68e+04       2.0897e+40       2.9422e+39   -2643.43     -372.18        5.884       -20.0
  HI      Pbeta           12818.08   8.72e+03       5.1516e+40       2.2075e+39   -1945.47      -83.36        2.506        +0.0
# --- He I ---
  HeI     He_I_5876        5875.62   4.35e+03       2.1327e+40       8.0444e+38    -126.22       -4.76        1.331        +0.0
  HeI     He_I_6678        6678.15   3.17e-03       4.7510e+38       4.7510e+38      +3.81       +3.81        1.562      +820.0
  HeI     He_I_7065        7065.19   5.92e+02       6.6991e+39       2.5268e+38     -49.69       -1.87        1.146       -20.0
  HeI     He_I_10830      10830.34   1.61e+05       1.0122e+41       3.8178e+39   -2317.40      -87.41        3.570        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   4.31e-28       5.2316e+17       5.2316e+17      +2.20       +2.20        2.038       +80.0
  HeII    He_II_3203       3203.10   1.07e-28       3.3607e+16       3.3607e+16      +3.40       +3.40        2.002      -120.0
  HeII    He_II_4686       4685.71   9.98e-28       7.7528e+16       7.7528e+16      -7.94       -7.94        1.911      -800.0
  HeII    He_II_10124     10123.60   2.40e-27       6.6252e+15       6.6252e+15     +10.31      +10.31        1.457      -220.0
