# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 40.0 d   T_phot: 8451.711348101739 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 4.4508e+40 erg/s   peak F = 13.072 @ Δv = +28.7 km/s   EW = -203.49 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   6.79e+04       1.4055e+41       4.4508e+40    -636.78     -201.65       26.177      -280.0
  HI      Hbeta            4861.33   1.11e+04       1.1721e+40       1.5075e+40     -36.87      -47.42        9.388      -280.0
  HI      Hgamma           4340.47   3.72e+03       1.8796e+38       7.1164e+39      +0.25       +9.39       34.024      -260.0
  HI      Palpha          18751.01   1.08e+05       1.3007e+38       1.8091e+39     -10.19     -141.78       17.407      -280.0
  HI      Pbeta           12818.08   1.32e+04       5.4851e+36       1.3558e+39      +5.23    +1291.58      158.133      -280.0
# --- He I ---
  HeI     He_I_5876        5875.62   3.25e+03       4.5477e+39       1.4401e+39     -12.54       -3.97        1.756      -300.0
  HeI     He_I_6678        6678.15   1.58e-02       3.9611e+38       3.9611e+38      -0.32       -0.32        1.696     +3560.1
  HeI     He_I_7065        7065.19   4.43e+02       1.6952e+39       5.3680e+38      +5.43       +1.72        1.362      -280.0
  HeI     He_I_10830      10830.34   3.17e+05       7.1081e+39       2.2509e+39    -118.16      -37.42        3.503      -280.0
# --- He II ---
  HeII    He_II_1640       1640.42   4.38e-28       5.4657e+13       5.4657e+13      -5.36       -5.36        2.161      +540.0
  HeII    He_II_3203       3203.10   1.05e-28       3.5078e+12       3.5078e+12      +2.89       +2.89        1.712      -340.0
  HeII    He_II_4686       4685.71   9.72e-28       8.0922e+12       8.0922e+12      +1.10       +1.10        1.895      +760.0
  HeII    He_II_10124     10123.60   2.45e-27       6.9152e+11       6.9152e+11     +10.15      +10.15        1.718      +160.0
