# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 160.0 d   T_phot: 2930.198842355554 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 2.6746e+38 erg/s   peak F = 2.256 @ Δv = +28.7 km/s   EW = +11.54 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   3.20e+04       9.7482e+39       2.6746e+38      +1.97       +0.05        1.042        +0.0
  HI      Hbeta            4861.33   4.44e+03       7.5862e+38       8.6032e+37      +1.30       +0.15        1.162        +0.0
  HI      Hgamma           4340.47   1.48e+03       3.3307e+38       4.0985e+37      +1.06       +0.13        1.168        +0.0
  HI      Palpha          18751.01   6.73e+02       2.1024e+38       1.0854e+37      +4.55       +0.23        1.064        +0.0
  HI      Pbeta           12818.08   8.23e+01       9.8565e+37       8.0732e+36      +2.66       +0.22        1.093        +0.0
# --- He I ---
  HeI     He_I_5876        5875.62   8.01e+03       2.2165e+37       6.0814e+35      +1.38       +0.04        1.030        +0.0
  HeI     He_I_6678        6678.15   8.06e+00       1.3158e+37       3.6102e+35      +0.70       +0.02        1.015       -20.0
  HeI     He_I_7065        7065.19   1.09e+03       1.5590e+37       4.2774e+35      +1.56       +0.04        1.027        +0.0
  HeI     He_I_10830      10830.34   4.51e+05       1.5055e+38       4.1305e+36      +0.95       +0.03        1.046        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   4.46e-30       5.2778e-27       5.2778e-27      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_3203       3203.10   1.70e-30       1.3769e-34       1.3769e-34      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_4686       4685.71   1.57e-29       3.5806e-32       3.5806e-32      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_10124     10123.60   3.96e-29       2.7144e-35       2.7144e-35      -0.00       -0.00        1.000     -5000.1
