# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 0.4 d   T_phot: 20443.31484775196 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 2.1492e+27 erg/s   peak F = 1.000 @ Δv = +257.1 km/s   EW = +0.00 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   2.00e-07       1.7180e+33       2.1492e+27      +0.00       +0.00        1.000        +0.0
  HI      Hbeta            4861.33   2.90e-08       5.0769e+32       7.7970e+26      +0.00       +0.00        1.000       -80.0
  HI      Hgamma           4340.47   9.87e-09       2.1804e+32       3.6364e+26      +0.00       +0.00        1.000       -60.0
  HI      Palpha          18751.01   8.63e-08       1.4048e+32       8.7534e+25      +0.00       +0.00        1.000      -100.0
  HI      Pbeta           12818.08   1.42e-08       6.4216e+31       6.6267e+25      +0.00       +0.00        1.000      -200.0
# --- He I ---
  HeI     He_I_5876        5875.62   7.01e+05       6.4684e+40       8.0922e+34      +2.20       +0.00        1.000        +0.0
  HeI     He_I_6678        6678.15   1.12e+05       3.1779e+40       3.9756e+34      +2.51       +0.00        1.000        +0.0
  HeI     He_I_7065        7065.19   9.54e+04       3.3207e+40       4.1543e+34      +2.65       +0.00        1.000        +0.0
  HeI     He_I_10830      10830.34   5.12e+05       2.8013e+40       3.5045e+34      +4.06       +0.00        1.000        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.01e+04       1.7112e+40       2.1407e+34      +0.58       +0.00        1.000        +0.0
  HeII    He_II_3203       3203.10   4.12e-01       6.1054e+38       6.1054e+38      +0.68       +0.68        1.090        +0.0
  HeII    He_II_4686       4685.71   3.82e+00       3.0924e+39       3.8686e+33      +1.19       +0.00        1.000        +0.0
  HeII    He_II_10124     10123.60   6.91e-03       4.6274e+38       4.6274e+38      +1.64       +1.64        1.064        +0.0
