# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 0.2 d   T_phot: 20632.67204649792 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 2.1183e+27 erg/s   peak F = 1.000 @ Δv = +257.1 km/s   EW = +0.00 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   2.20e-07       1.7465e+33       2.1183e+27      +0.00       +0.00        1.000       -60.0
  HI      Hbeta            4861.33   3.19e-08       5.2023e+32       7.6975e+26      +0.00       +0.00        1.000       -80.0
  HI      Hgamma           4340.47   1.08e-08       2.2419e+32       3.5890e+26      +0.00       +0.00        1.000       -60.0
  HI      Palpha          18751.01   9.51e-08       1.4395e+32       8.6280e+25      +0.00       +0.00        1.000      -100.0
  HI      Pbeta           12818.08   1.56e-08       6.6028e+31       6.5333e+25      +0.00       +0.00        1.000      -200.0
# --- He I ---
  HeI     He_I_5876        5875.62   9.15e+05       7.3251e+40       8.8847e+34      +2.11       +0.00        1.000        +0.0
  HeI     He_I_6678        6678.15   1.47e+05       3.7657e+40       4.5675e+34      +2.39       +0.00        1.000        +0.0
  HeI     He_I_7065        7065.19   1.24e+05       3.8285e+40       4.6436e+34      +2.53       +0.00        1.000        +0.0
  HeI     He_I_10830      10830.34   6.59e+05       3.0130e+40       3.6545e+34      +3.88       +0.00        1.000        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.87e+04       2.5870e+40       3.1378e+34      +0.56       +0.00        1.000        +0.0
  HeII    He_II_3203       3203.10   1.36e+00       1.1212e+39       1.3599e+33      +0.70       +0.00        1.000        +0.0
  HeII    He_II_4686       4685.71   1.26e+01       4.5458e+39       5.5136e+33      +1.20       +0.00        1.000        +0.0
  HeII    He_II_10124     10123.60   4.95e-02       7.0972e+38       7.0972e+38      +1.77       +1.77        1.078        +0.0
