# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 3.0 d   T_phot: 17970.08054330117 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 2.3408e+27 erg/s   peak F = 1.000 @ Δv = +257.1 km/s   EW = +0.00 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   1.32e-07       1.5438e+33       2.3408e+27      +0.00       +0.00        1.000       -60.0
  HI      Hbeta            4861.33   1.91e-08       4.2884e+32       8.4128e+26      +0.00       +0.00        1.000       -80.0
  HI      Hgamma           4340.47   6.47e-09       1.7896e+32       3.9301e+26      +0.00       +0.00        1.000      -200.0
  HI      Palpha          18751.01   5.32e-08       1.1866e+32       9.5308e+25      +0.00       +0.00        1.000       -80.0
  HI      Pbeta           12818.08   8.62e-09       5.2705e+31       7.2053e+25      +0.00       +0.00        1.000      -120.0
# --- He I ---
  HeI     He_I_5876        5875.62   4.69e+04       1.4061e+40       2.1320e+34      +2.28       +0.00        1.000        +0.0
  HeI     He_I_6678        6678.15   6.85e+03       6.1440e+39       9.3158e+33      +2.49       +0.00        1.000        +0.0
  HeI     He_I_7065        7065.19   6.39e+03       6.1313e+39       9.2967e+33      +2.64       +0.00        1.000        +0.0
  HeI     He_I_10830      10830.34   5.93e+04       1.5419e+40       2.3380e+34      +4.21       +0.00        1.000        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   2.21e+01       9.1761e+37       1.3913e+32      +0.48       +0.00        1.000        +0.0
  HeII    He_II_3203       3203.10   1.70e-06       1.2198e+36       1.2198e+36      +0.00       +0.00        1.000        +0.0
  HeII    He_II_4686       4685.71   1.56e-05       3.9846e+36       3.9846e+36      +0.02       +0.02        1.001        +0.0
  HeII    He_II_10124     10123.60   7.69e-07       2.4065e+35       2.4065e+35      +0.00       +0.00        1.000        +0.0
