 days post max Lbol   log_Lbol (erg/s)   log_Lnuc (erg/s)
      1.159934E+00       4.386700E+01       4.288672E+01
      1.159954E+00       4.386700E+01       4.288672E+01
      1.160012E+00       4.386700E+01       4.288672E+01
      1.160060E+00       4.386700E+01       4.288672E+01
      1.160105E+00       4.386700E+01       4.288672E+01
      1.160120E+00       4.386700E+01       4.288672E+01
      1.160149E+00       4.386700E+01       4.288672E+01
      1.160178E+00       4.386700E+01       4.288672E+01
      1.160220E+00       4.386700E+01       4.288672E+01
      1.160263E+00       4.386700E+01       4.288672E+01
      1.160290E+00       4.386700E+01       4.288672E+01
      1.160339E+00       4.386700E+01       4.288672E+01
      1.160373E+00       4.386700E+01       4.288672E+01
      1.160407E+00       4.386700E+01       4.288672E+01
      1.160427E+00       4.386700E+01       4.288672E+01
      1.160456E+00       4.386700E+01       4.288672E+01
      1.160500E+00       4.386700E+01       4.288672E+01
      1.160521E+00       4.386700E+01       4.288672E+01
      1.160526E+00       4.386700E+01       4.288672E+01
      1.160540E+00       4.386700E+01       4.288672E+01
      1.160545E+00       4.386700E+01       4.288672E+01
      1.160559E+00       4.386700E+01       4.288672E+01
      1.160585E+00       4.386700E+01       4.288672E+01
      1.160602E+00       4.386700E+01       4.288672E+01
      1.160619E+00       4.386700E+01       4.288672E+01
      1.160646E+00       4.386700E+01       4.288672E+01
      1.160650E+00       4.386700E+01       4.288672E+01
      1.160671E+00       4.386700E+01       4.288672E+01
      1.160688E+00       4.386700E+01       4.288672E+01
      1.160708E+00       4.386700E+01       4.288672E+01
      1.160730E+00       4.386700E+01       4.288672E+01
      1.160751E+00       4.386700E+01       4.288672E+01
      1.160774E+00       4.386700E+01       4.288672E+01
      1.160796E+00       4.386700E+01       4.288672E+01
      1.160816E+00       4.386700E+01       4.288672E+01
      1.160836E+00       4.386700E+01       4.288672E+01
      1.160862E+00       4.386700E+01       4.288672E+01
      1.160892E+00       4.386700E+01       4.288672E+01
      1.160905E+00       4.386700E+01       4.288672E+01
      1.160944E+00       4.386700E+01       4.288672E+01
      1.160974E+00       4.386700E+01       4.288672E+01
      1.161021E+00       4.386700E+01       4.288672E+01
      1.161068E+00       4.386700E+01       4.288672E+01
      1.161118E+00       4.386700E+01       4.288672E+01
      1.161150E+00       4.386700E+01       4.288672E+01
      1.161207E+00       4.386700E+01       4.288672E+01
      1.161228E+00       4.386700E+01       4.288672E+01
      1.161289E+00       4.386700E+01       4.288672E+01
      1.161318E+00       4.386700E+01       4.288672E+01
      1.161334E+00       4.386700E+01       4.288672E+01
      1.161396E+00       4.386700E+01       4.288672E+01
      1.161418E+00       4.386700E+01       4.288672E+01
      1.161510E+00       4.386700E+01       4.288672E+01
      1.161541E+00       4.386700E+01       4.288672E+01
      1.161695E+00       4.386600E+01       4.288672E+01
      1.161815E+00       4.386600E+01       4.288672E+01
      1.162186E+00       4.386600E+01       4.288672E+01
      1.162740E+00       4.386600E+01       4.288672E+01
      1.163686E+00       4.386600E+01       4.288666E+01
      1.165299E+00       4.386600E+01       4.288660E+01
      1.167572E+00       4.386600E+01       4.288649E+01
      1.170240E+00       4.386500E+01       4.288643E+01
      1.173411E+00       4.386500E+01       4.288632E+01
      1.178467E+00       4.386400E+01       4.288610E+01
      1.182727E+00       4.386400E+01       4.288593E+01
      1.188913E+00       4.386300E+01       4.288570E+01
      1.198264E+00       4.386100E+01       4.288530E+01
      1.208501E+00       4.386000E+01       4.288491E+01
      1.220715E+00       4.385800E+01       4.288440E+01
      1.234106E+00       4.385600E+01       4.288389E+01
      1.244706E+00       4.385500E+01       4.288343E+01
      1.244755E+00       4.385500E+01       4.288343E+01
      1.255541E+00       4.385300E+01       4.288298E+01
      1.270124E+00       4.385100E+01       4.288241E+01
      1.298393E+00       4.384700E+01       4.288133E+01
      1.333666E+00       4.384300E+01       4.287990E+01
      1.392354E+00       4.383500E+01       4.287760E+01
      1.434569E+00       4.383000E+01       4.287581E+01
      1.482308E+00       4.382400E+01       4.287402E+01
      1.530882E+00       4.381800E+01       4.287210E+01
      1.567300E+00       4.381300E+01       4.287070E+01
      1.618876E+00       4.380700E+01       4.286864E+01
      1.674698E+00       4.380100E+01       4.286646E+01
      1.736755E+00       4.379400E+01       4.286404E+01
      1.802796E+00       4.378600E+01       4.286141E+01
      1.881308E+00       4.377700E+01       4.285836E+01
      1.957408E+00       4.377000E+01       4.285534E+01
      2.074297E+00       4.375700E+01       4.285077E+01
      2.166338E+00       4.374800E+01       4.284714E+01
      2.244336E+00       4.374000E+01       4.284417E+01
      2.351892E+00       4.373000E+01       4.283998E+01
      2.468979E+00       4.371900E+01       4.283544E+01
      2.563216E+00       4.371000E+01       4.283181E+01
      2.734794E+00       4.369600E+01       4.282523E+01
      2.901736E+00       4.368200E+01       4.281856E+01
      3.004380E+00       4.367400E+01       4.281465E+01
      3.125182E+00       4.366500E+01       4.281030E+01
      3.313941E+00       4.365200E+01       4.280271E+01
      3.484085E+00       4.364000E+01       4.279637E+01
      3.694282E+00       4.362700E+01       4.278859E+01
      3.905537E+00       4.361400E+01       4.278068E+01
      3.977538E+00       4.361000E+01       4.277801E+01
      4.048351E+00       4.360600E+01       4.277517E+01
      4.302197E+00       4.359400E+01       4.276582E+01
      4.569175E+00       4.358400E+01       4.275610E+01
      4.870295E+00       4.357700E+01       4.274492E+01
      5.145885E+00       4.357800E+01       4.273512E+01
      5.309750E+00       4.358100E+01       4.272900E+01
      5.469172E+00       4.358700E+01       4.272296E+01
      5.635652E+00       4.359700E+01       4.271709E+01
      5.770277E+00       4.360800E+01       4.271248E+01
      5.916992E+00       4.362300E+01       4.270697E+01
      6.071189E+00       4.364000E+01       4.270140E+01
      6.199664E+00       4.365600E+01       4.269697E+01
      6.313799E+00       4.367200E+01       4.269285E+01
      6.408000E+00       4.368600E+01       4.268975E+01
      6.529193E+00       4.370500E+01       4.268485E+01
      6.653027E+00       4.372500E+01       4.268115E+01
      6.771970E+00       4.374500E+01       4.267642E+01
      6.873235E+00       4.376200E+01       4.267330E+01
      6.999107E+00       4.378300E+01       4.266922E+01
      7.122144E+00       4.380200E+01       4.266445E+01
      7.232875E+00       4.381900E+01       4.266106E+01
      7.357496E+00       4.383800E+01       4.265648E+01
      7.503516E+00       4.386000E+01       4.265196E+01
      7.616793E+00       4.387700E+01       4.264797E+01
      7.716577E+00       4.389100E+01       4.264464E+01
      7.844195E+00       4.390800E+01       4.263998E+01
      7.955535E+00       4.392200E+01       4.263609E+01
      8.093076E+00       4.393900E+01       4.263215E+01
      8.250289E+00       4.395700E+01       4.262624E+01
      8.373329E+00       4.396900E+01       4.262242E+01
      8.514596E+00       4.398200E+01       4.261711E+01
      8.657315E+00       4.399500E+01       4.261300E+01
      8.825483E+00       4.400800E+01       4.260703E+01
      9.014466E+00       4.402100E+01       4.260130E+01
      9.223263E+00       4.403400E+01       4.259450E+01
      9.486390E+00       4.404700E+01       4.258591E+01
      9.822706E+00       4.405900E+01       4.257507E+01
      1.027696E+01       4.406700E+01       4.256146E+01
      1.075121E+01       4.407100E+01       4.254630E+01
      1.183098E+01       4.405300E+01       4.251322E+01
      1.283333E+01       4.401700E+01       4.248530E+01
      1.353227E+01       4.398400E+01       4.246494E+01
      1.408524E+01       4.395500E+01       4.244948E+01
      1.470530E+01       4.392000E+01       4.243249E+01
      1.576501E+01       4.385400E+01       4.240637E+01
      1.638980E+01       4.381200E+01       4.239023E+01
      1.699200E+01       4.377000E+01       4.237493E+01
      1.749105E+01       4.373300E+01       4.236286E+01
      1.789028E+01       4.370300E+01       4.235353E+01
      1.829591E+01       4.367200E+01       4.234439E+01
      1.870154E+01       4.363900E+01       4.233706E+01
      1.906986E+01       4.360900E+01       4.232858E+01
      1.943567E+01       4.358000E+01       4.232056E+01
      1.970568E+01       4.356000E+01       4.231429E+01
      1.995792E+01       4.354000E+01       4.230942E+01
      2.033627E+01       4.351300E+01       4.230081E+01
      2.071461E+01       4.348700E+01       4.229336E+01
      2.101207E+01       4.346600E+01       4.228691E+01
      2.145826E+01       4.343600E+01       4.227967E+01
      2.190443E+01       4.340700E+01       4.227161E+01
      2.244708E+01       4.337400E+01       4.226174E+01
      2.302300E+01       4.333800E+01       4.225066E+01
      2.363218E+01       4.329900E+01       4.223955E+01
      2.399207E+01       4.327500E+01       4.223325E+01
      2.453189E+01       4.324100E+01       4.222479E+01
      2.546714E+01       4.319200E+01       4.221085E+01
      2.661787E+01       4.314500E+01       4.219257E+01
      2.762475E+01       4.311000E+01       4.217782E+01
      2.863162E+01       4.307500E+01       4.216524E+01
      2.978232E+01       4.303500E+01       4.214953E+01
      3.078917E+01       4.299300E+01       4.213609E+01
      3.179602E+01       4.295200E+01       4.212613E+01
      3.294669E+01       4.291100E+01       4.211193E+01
      3.395352E+01       4.287900E+01       4.209934E+01
      3.496035E+01       4.284600E+01       4.209096E+01
      3.594012E+01       4.280600E+01       4.207990E+01
      3.647918E+01       4.278000E+01       4.207445E+01
      3.703566E+01       4.274700E+01       4.206744E+01
      3.803892E+01       4.265700E+01       4.205918E+01
      3.832511E+01       4.262300E+01       4.205652E+01
      3.875393E+01       4.256800E+01       4.205269E+01
      3.903953E+01       4.252900E+01       4.204961E+01
      3.932491E+01       4.249100E+01       4.204650E+01
      3.961015E+01       4.245100E+01       4.204297E+01
      3.982397E+01       4.242200E+01       4.204100E+01
      4.003770E+01       4.239400E+01       4.203862E+01
      4.021571E+01       4.237100E+01       4.203663E+01
      4.035809E+01       4.234800E+01       4.203543E+01
      4.074565E+01       4.230300E+01       4.203181E+01
      4.099079E+01       4.228000E+01       4.202938E+01
      4.123582E+01       4.225800E+01       4.202735E+01
      4.132416E+01       4.225000E+01       4.202572E+01
      4.167738E+01       4.221900E+01       4.202284E+01
      4.185393E+01       4.220400E+01       4.202078E+01
      4.232933E+01       4.215900E+01       4.201745E+01
      4.262812E+01       4.213300E+01       4.201410E+01
      4.292682E+01       4.211400E+01       4.201115E+01
      4.324659E+01       4.209700E+01       4.200647E+01
      4.326774E+01       4.209600E+01       4.200604E+01
      4.328889E+01       4.209500E+01       4.200604E+01
      4.331004E+01       4.209300E+01       4.200561E+01
      4.333119E+01       4.209200E+01       4.200561E+01
      4.337349E+01       4.208800E+01       4.200518E+01
      4.337613E+01       4.208800E+01       4.200518E+01
      4.337877E+01       4.208800E+01       4.200518E+01
      4.338009E+01       4.208800E+01       4.200518E+01
      4.338142E+01       4.208800E+01       4.200518E+01
      4.338274E+01       4.208800E+01       4.200518E+01
      4.339092E+01       4.208700E+01       4.200475E+01
      4.339911E+01       4.208700E+01       4.200475E+01
      4.348916E+01       4.208300E+01       4.200432E+01
      4.357102E+01       4.208000E+01       4.200389E+01
      4.365288E+01       4.207700E+01       4.200303E+01
      4.373220E+01       4.207300E+01       4.200217E+01
      4.381152E+01       4.207200E+01       4.200130E+01
      4.389084E+01       4.207000E+01       4.200043E+01
      4.404945E+01       4.206700E+01       4.199961E+01
      4.408911E+01       4.206300E+01       4.199891E+01
      4.409902E+01       4.206200E+01       4.199808E+01
      4.411884E+01       4.206100E+01       4.199791E+01
      4.413867E+01       4.206000E+01       4.199778E+01
      4.477297E+01       4.203800E+01       4.199304E+01
      4.582497E+01       4.201500E+01       4.198547E+01
      4.687659E+01       4.200100E+01       4.197882E+01
      4.800904E+01       4.199000E+01       4.196609E+01
      4.914129E+01       4.197900E+01       4.195583E+01
      5.027337E+01       4.196800E+01       4.194557E+01
      5.140529E+01       4.195700E+01       4.193531E+01
      5.253706E+01       4.194700E+01       4.192500E+01
      5.366873E+01       4.193700E+01       4.191482E+01
      5.480029E+01       4.192700E+01       4.190671E+01
      5.593177E+01       4.191700E+01       4.189448E+01
      5.706317E+01       4.190500E+01       4.188195E+01
      5.847730E+01       4.189300E+01       4.187157E+01
      5.960854E+01       4.188500E+01       4.186159E+01
      6.073972E+01       4.187500E+01       4.185309E+01
      6.187086E+01       4.186600E+01       4.184155E+01
      6.300195E+01       4.185500E+01       4.183518E+01
      6.413300E+01       4.184600E+01       4.182132E+01
      6.526402E+01       4.183500E+01       4.181111E+01
      6.639499E+01       4.182500E+01       4.180106E+01
      6.752593E+01       4.181700E+01       4.179085E+01
      6.865685E+01       4.180700E+01       4.178140E+01
      6.978773E+01       4.179700E+01       4.176989E+01
      7.091858E+01       4.178500E+01       4.176238E+01
      7.204939E+01       4.177500E+01       4.174881E+01
      7.318018E+01       4.176500E+01       4.173823E+01
      7.431093E+01       4.175500E+01       4.172713E+01
      7.544165E+01       4.174600E+01       4.171634E+01
      7.657236E+01       4.173500E+01       4.170569E+01
      7.770303E+01       4.172400E+01       4.169452E+01
      7.883369E+01       4.171300E+01       4.168547E+01
      7.996432E+01       4.170100E+01       4.167228E+01
      8.109493E+01       4.168900E+01       4.166530E+01
      8.222553E+01       4.167900E+01       4.164914E+01
      8.335610E+01       4.167000E+01       4.163839E+01
      8.448667E+01       4.166000E+01       4.162788E+01
      8.561721E+01       4.164900E+01       4.161742E+01
      8.674774E+01       4.163800E+01       4.160863E+01
      8.787825E+01       4.162700E+01       4.159660E+01
      8.900874E+01       4.161700E+01       4.159006E+01
      9.013923E+01       4.160700E+01       4.157565E+01
      9.070447E+01       4.160100E+01       4.157171E+01
      9.126970E+01       4.159600E+01       4.156526E+01
      9.183493E+01       4.159100E+01       4.156003E+01
      9.310669E+01       4.157800E+01       4.154617E+01
      9.423712E+01       4.156700E+01       4.153820E+01
      9.536756E+01       4.155800E+01       4.152802E+01
      9.649796E+01       4.154800E+01       4.151772E+01
      9.762837E+01       4.153700E+01       4.150759E+01
      9.875875E+01       4.152700E+01       4.149927E+01
      9.988913E+01       4.151600E+01       4.148742E+01
      1.010195E+02       4.150500E+01       4.148101E+01
      1.021498E+02       4.149400E+01       4.146731E+01
      1.032802E+02       4.148300E+01       4.145728E+01
      1.044105E+02       4.147300E+01       4.144700E+01
      1.055408E+02       4.146200E+01       4.143696E+01
      1.066711E+02       4.145200E+01       4.142781E+01
      1.078014E+02       4.144300E+01       4.141647E+01
      1.089317E+02       4.143300E+01       4.140637E+01
      1.100620E+02       4.142300E+01       4.139585E+01
      1.111923E+02       4.141400E+01       4.138561E+01
      1.123226E+02       4.140500E+01       4.137511E+01
      1.134528E+02       4.139500E+01       4.136474E+01
      1.147244E+02       4.138300E+01       4.135102E+01
      1.158546E+02       4.137300E+01       4.134262E+01
      1.169848E+02       4.136300E+01       4.133586E+01
      1.175500E+02       4.135900E+01       4.132736E+01
