# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 80.0 d   T_phot: 4168.144857336923 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 1.0491e+27 erg/s   peak F = 1.000 @ Δv = +28.7 km/s   EW = +0.00 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   9.44e-09       2.2956e+33       1.0491e+27      -0.00       -0.00        1.000       -40.0
  HI      Hbeta            4861.33   1.31e-09       2.0789e+32       3.4188e+26      -0.00       -0.00        1.000       -80.0
  HI      Hgamma           4340.47   4.39e-10       4.5784e+31       1.6250e+26      -0.00       -0.00        1.000       -80.0
  HI      Palpha          18751.01   5.66e-10       5.7524e+31       4.2591e+25      -0.00       -0.00        1.000      -140.0
  HI      Pbeta           12818.08   7.91e-11       1.3484e+31       3.1739e+25      -0.00       -0.00        1.000      -260.0
# --- He I ---
  HeI     He_I_5876        5875.62   2.26e-04       1.3566e+35       1.3566e+35      +0.09       +0.09        1.138        +0.0
  HeI     He_I_6678        6678.15   1.66e-07       4.6819e+34       4.6819e+34      +0.00       +0.00        1.000        +0.0
  HeI     He_I_7065        7065.19   3.07e-05       5.2597e+34       5.2597e+34      -0.00       -0.00        1.013        +0.0
  HeI     He_I_10830      10830.34   1.24e+02       1.2125e+37       5.5409e+30     -46.68       -0.00        1.000        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.00e-30       6.2419e-08       6.2419e-08      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_3203       3203.10   1.00e-30       7.0758e-14       7.0758e-14      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_4686       4685.71   3.14e-30       5.5779e-12       5.5779e-12      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_10124     10123.60   7.92e-30       1.3949e-14       1.3949e-14      -0.00       -0.00        1.000     -5000.1
