# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 2.0 d   T_phot: 18901.92912145446 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 2.2705e+27 erg/s   peak F = 1.000 @ Δv = +257.1 km/s   EW = +0.00 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   1.41e-07       1.6077e+33       2.2705e+27      +0.00       +0.00        1.000       -40.0
  HI      Hbeta            4861.33   2.04e-08       4.5687e+32       8.1857e+26      +0.00       +0.00        1.000      -100.0
  HI      Hgamma           4340.47   6.93e-09       1.9270e+32       3.8219e+26      +0.00       +0.00        1.000      -160.0
  HI      Palpha          18751.01   5.84e-08       1.2642e+32       9.2455e+25      +0.00       +0.00        1.000       -20.0
  HI      Pbeta           12818.08   9.50e-09       5.6752e+31       6.9928e+25      +0.00       +0.00        1.000       -80.0
# --- He I ---
  HeI     He_I_5876        5875.62   1.24e+05       2.6168e+40       3.6956e+34      +2.25       +0.00        1.000        +0.0
  HeI     He_I_6678        6678.15   1.84e+04       1.0906e+40       1.5402e+34      +2.52       +0.00        1.000        +0.0
  HeI     He_I_7065        7065.19   1.69e+04       1.2046e+40       1.7012e+34      +2.66       +0.00        1.000        +0.0
  HeI     He_I_10830      10830.34   1.18e+05       1.9511e+40       2.7555e+34      +4.14       +0.00        1.000        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.85e+02       6.8523e+38       9.6773e+32      +0.53       +0.00        1.000        +0.0
  HeII    He_II_3203       3203.10   1.42e-04       8.6889e+36       8.6889e+36      +0.05       +0.05        1.006        +0.0
  HeII    He_II_4686       4685.71   1.32e-03       5.7765e+37       5.7765e+37      +0.46       +0.46        1.037        +0.0
  HeII    He_II_10124     10123.60   1.05e-05       1.7760e+36       1.7760e+36      +0.00       +0.00        1.000        +0.0
