# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 120.0 d   T_phot: 5532.285239404103 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 2.4238e+41 erg/s   peak F = 401.560 @ Δv = +28.7 km/s   EW = -5286.84 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   4.68e+04       2.7147e+42       2.4238e+41  -134185.01   -11980.88      860.547       +20.0
  HI      Hbeta            4861.33   9.18e+03       5.5281e+39       8.1238e+40    -243.99    -3585.46      366.097        +0.0
  HI      Hgamma           4340.47   3.07e+03       1.1544e+39       3.8421e+40     -45.52    -1514.91      277.367       +20.0
  HI      Palpha          18751.01   1.39e+05       5.8471e+37       9.8487e+39      -4.69     -790.19      777.649       +80.0
  HI      Pbeta           12818.08   1.70e+04       3.5968e+37       7.3696e+39     +20.59    +4219.32      923.840        +0.0
# --- He I ---
  HeI     He_I_5876        5875.62   6.24e+03       7.3380e+38       6.5519e+37     -17.69       -1.58        1.472       +60.0
  HeI     He_I_6678        6678.15   5.68e+00       3.8541e+38       3.4412e+37     -14.63       -1.31        1.107      -240.0
  HeI     He_I_7065        7065.19   8.49e+02       3.3877e+38       3.0247e+37      -6.15       -0.55        1.288       +40.0
  HeI     He_I_10830      10830.34   1.76e+05       1.9931e+40       1.7795e+39   -2316.36     -206.82       11.886       +20.0
# --- He II ---
  HeII    He_II_1640       1640.42   3.99e-30       1.7440e+04       1.7440e+04      +0.87       +0.87        1.691      -320.0
  HeII    He_II_3203       3203.10   1.51e-30       1.6382e+01       1.6382e+01      -4.70       -4.70        1.563     +1280.0
  HeII    He_II_4686       4685.71   1.41e-29       4.6562e+01       4.6562e+01      +1.93       +1.93        1.457       +40.0
  HeII    He_II_10124     10123.60   3.54e-29       3.2295e+00       3.2295e+00      -1.29       -1.29        1.352     +1280.0
