# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 20.0 d   T_phot: 6721.687723397421 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 3.7353e+40 erg/s   peak F = 12.672 @ Δv = +28.7 km/s   EW = -187.78 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   1.12e+04       3.6382e+40       3.7353e+40    -192.42     -197.56       30.447      -260.0
  HI      Hbeta            4861.33   1.63e+03       6.4367e+39       1.2622e+40     -17.61      -34.54        8.932      -260.0
  HI      Hgamma           4340.47   5.45e+02       2.4184e+39       5.9610e+39     -10.72      -26.42        6.080      -260.0
  HI      Palpha          18751.01   4.86e+03       6.2289e+37       1.5181e+39     -15.99     -389.81       22.691      -280.0
  HI      Pbeta           12818.08   5.94e+02       6.2297e+37       1.1374e+39      -1.20      -21.82       25.979      -280.0
# --- He I ---
  HeI     He_I_5876        5875.62   1.57e+01       4.8244e+38       4.9531e+38      -4.49       -4.61        2.353      -260.0
  HeI     He_I_6678        6678.15   2.19e-05       2.9205e+38       2.9205e+38     -10.39      -10.39        1.767       +60.0
  HeI     He_I_7065        7065.19   2.13e+00       2.3789e+38       2.4424e+38      -0.81       -0.83        1.603     -1440.0
  HeI     He_I_10830      10830.34   5.90e+04       4.5084e+38       4.6287e+38      -1.97       -2.02        2.572      -280.0
# --- He II ---
  HeII    He_II_1640       1640.42   3.86e-28       1.2851e+10       1.2851e+10      +3.71       +3.71        2.329     -4440.1
  HeII    He_II_3203       3203.10   1.31e-28       3.2487e+08       3.2487e+08      -1.00       -1.00        1.959      +100.0
  HeII    He_II_4686       4685.71   1.22e-27       7.5947e+08       7.5947e+08      -2.64       -2.64        1.629     -4180.1
  HeII    He_II_10124     10123.60   3.07e-27       6.4044e+07       6.4044e+07      +2.10       +2.10        1.472      +760.0
