# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 100.0 d   T_phot: 3386.511912184116 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 3.4167e+25 erg/s   peak F = 1.000 @ Δv = +28.7 km/s   EW = +0.00 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   4.44e-10       3.5513e+33       3.4167e+25      -0.00       -0.00        1.000     -5000.1
  HI      Hbeta            4861.33   6.38e-11       1.4581e+32       1.1028e+25      -0.00       -0.00        1.000     -5000.1
  HI      Hgamma           4340.47   2.14e-11       2.4628e+31       5.2506e+24      -0.00       -0.00        1.000     -5000.1
  HI      Palpha          18751.01   1.52e-10       4.0346e+31       1.3868e+24      -0.00       -0.00        1.000     -5000.1
  HI      Pbeta           12818.08   1.93e-11       7.2533e+30       1.0320e+24      -0.00       -0.00        1.000     -5000.1
# --- He I ---
  HeI     He_I_5876        5875.62   8.60e-14       8.3737e+32       8.3737e+32      +0.00       +0.00        1.000        +0.0
  HeI     He_I_6678        6678.15   1.55e-13       2.6850e+32       2.6850e+32      +0.00       +0.00        1.000        +0.0
  HeI     He_I_7065        7065.19   1.06e-14       3.0150e+32       3.0150e+32      +0.00       +0.00        1.000        +0.0
  HeI     He_I_10830      10830.34   1.72e-02       6.6425e+34       6.6425e+34     -74.89      -74.89        2.542        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.64e-30       1.4292e-21       1.4292e-21      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_3203       3203.10   1.00e-30       1.3585e-28       1.3585e-28      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_4686       4685.71   5.78e-30       2.3457e-26       2.3457e-26      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_10124     10123.60   1.46e-29       2.6780e-29       2.6780e-29      -0.00       -0.00        1.000     -5000.1
