# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 0.8 d   T_phot: 11532.29018643411 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 4.1599e+26 erg/s   peak F = 1.000 @ Δv = +28.7 km/s   EW = +0.00 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   4.12e-11       1.3443e+31       4.1599e+26      -0.00       -0.00        1.000      -900.0
  HI      Hbeta            4861.33   5.79e-12       2.9340e+30       1.4607e+26      -0.00       -0.00        1.000     -1700.0
  HI      Hgamma           4340.47   1.94e-12       1.0924e+30       6.8517e+25      -0.00       -0.00        1.000     -1480.0
  HI      Palpha          18751.01   6.67e-12       8.1186e+29       1.6926e+25      -0.00       -0.00        1.000      -780.0
  HI      Pbeta           12818.08   9.97e-13       3.2174e+29       1.2752e+25      -0.00       -0.00        1.000     -2380.1
# --- He I ---
  HeI     He_I_5876        5875.62   1.65e-07       2.3606e+37       2.3606e+37     -24.85      -24.85        1.141        +0.0
  HeI     He_I_6678        6678.15   7.87e-09       3.2252e+36       3.2252e+36     -19.94      -19.94        1.104        +0.0
  HeI     He_I_7065        7065.19   2.24e-08       1.0715e+37       1.0715e+37     -21.58      -21.58        1.106        +0.0
  HeI     He_I_10830      10830.34   7.64e-02       4.5311e+38       4.5311e+38    -103.56     -103.56        1.300        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.09e-25       2.5165e+26       2.5165e+26      -0.00       -0.00        1.000        +0.0
  HeII    He_II_3203       3203.10   1.00e-30       1.6105e+25       1.6105e+25      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_4686       4685.71   1.00e-30       3.7154e+25       3.7154e+25      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_10124     10123.60   1.00e-30       3.1749e+24       3.1749e+24      -0.00       -0.00        1.000     -5000.1
