# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 3.0 d   T_phot: 10960.30116612197 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 3.8353e+27 erg/s   peak F = 1.000 @ Δv = +28.7 km/s   EW = +0.00 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   5.57e-10       1.8840e+32       3.8353e+27      -0.00       -0.00        1.000      -120.0
  HI      Hbeta            4861.33   7.78e-11       3.8188e+31       1.3449e+27      -0.00       -0.00        1.000       -80.0
  HI      Hgamma           4340.47   2.61e-11       1.3754e+31       6.3103e+26      -0.00       -0.00        1.000      -320.0
  HI      Palpha          18751.01   5.89e-11       1.0567e+31       1.5605e+26      -0.00       -0.00        1.000      -520.0
  HI      Pbeta           12818.08   8.59e-12       4.0508e+30       1.1755e+26      -0.00       -0.00        1.000      -180.0
# --- He I ---
  HeI     He_I_5876        5875.62   2.03e-06       6.2423e+38       6.2423e+38     -28.60      -28.60        1.198        +0.0
  HeI     He_I_6678        6678.15   1.60e-08       6.9868e+37       6.9868e+37     -15.49      -15.49        1.122        +0.0
  HeI     He_I_7065        7065.19   2.76e-07       3.0551e+38       3.0551e+38     -24.82      -24.82        1.158        +0.0
  HeI     He_I_10830      10830.34   2.98e+00       2.1620e+39       4.4012e+34    -131.13       -0.00        1.000        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.00e-30       1.6482e+26       1.6482e+26      +0.00       +0.00        1.000        +0.0
  HeII    He_II_3203       3203.10   1.00e-30       1.0525e+25       1.0525e+25      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_4686       4685.71   1.00e-30       2.4282e+25       2.4282e+25      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_10124     10123.60   1.00e-30       2.0749e+24       2.0749e+24      -0.00       -0.00        1.000     -5000.1
