# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 5.0 d   T_phot: 10761.86761874936 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 6.1753e+27 erg/s   peak F = 1.000 @ Δv = +314.2 km/s   EW = +0.00 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   6.93e-10       4.2288e+32       6.1753e+27      -0.00       -0.00        1.000       -60.0
  HI      Hbeta            4861.33   9.67e-11       8.4146e+31       2.1628e+27      -0.00       -0.00        1.000      -460.0
  HI      Hgamma           4340.47   3.24e-11       3.0060e+31       1.0150e+27      -0.00       -0.00        1.000      -520.0
  HI      Palpha          18751.01   6.55e-11       2.3284e+31       2.5125e+26      -0.00       -0.00        1.000      -380.0
  HI      Pbeta           12818.08   9.50e-12       8.8530e+30       1.8922e+26      -0.00       -0.00        1.000      -520.0
# --- He I ---
  HeI     He_I_5876        5875.62   1.36e-06       6.6462e+38       6.6462e+38     -21.95      -21.95        1.189        +0.0
  HeI     He_I_6678        6678.15   1.13e-08       6.6998e+37       6.6998e+37      -7.87       -7.87        1.113        +0.0
  HeI     He_I_7065        7065.19   1.85e-07       3.2020e+38       3.2020e+38     -17.29      -17.29        1.150        +0.0
  HeI     He_I_10830      10830.34   3.01e+00       3.2910e+39       4.8058e+34    -131.19       -0.00        1.000        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.00e-30       1.2586e+26       1.2586e+26      +0.00       +0.00        1.000        +0.0
  HeII    He_II_3203       3203.10   1.00e-30       8.0474e+24       8.0474e+24      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_4686       4685.71   1.00e-30       1.8565e+25       1.8565e+25      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_10124     10123.60   1.58e-30       1.5864e+24       1.5864e+24      -0.00       -0.00        1.000     -5000.1
