# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 7.0 d   T_phot: 10663.73388166647 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 1.2470e+28 erg/s   peak F = 1.000 @ Δv = +28.7 km/s   EW = +0.00 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   6.46e-10       6.5830e+32       1.2470e+28      -0.00       -0.00        1.000       -80.0
  HI      Hbeta            4861.33   9.00e-11       1.2853e+32       4.3623e+27      -0.00       -0.00        1.000      -180.0
  HI      Hgamma           4340.47   3.02e-11       4.5525e+31       2.0476e+27      -0.00       -0.00        1.000      -200.0
  HI      Palpha          18751.01   5.57e-11       3.5566e+31       5.0733e+26      -0.00       -0.00        1.000      -180.0
  HI      Pbeta           12818.08   8.04e-12       1.3408e+31       3.8202e+26      -0.00       -0.00        1.000      -260.0
# --- He I ---
  HeI     He_I_5876        5875.62   3.09e-07       1.7999e+39       1.7999e+39     -22.06      -22.06        1.205        +0.0
  HeI     He_I_6678        6678.15   3.81e-09       2.9302e+38       2.9302e+38      -3.98       -3.98        1.104        +0.0
  HeI     He_I_7065        7065.19   4.21e-08       9.9733e+38       9.9733e+38     -15.31      -15.31        1.158        +0.0
  HeI     He_I_10830      10830.34   1.85e+00       2.9272e+39       5.5449e+34    -139.73       -0.00        1.000        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.00e-30       5.3000e+25       5.3000e+25      +0.00       +0.00        1.000        +0.0
  HeII    He_II_3203       3203.10   1.00e-30       3.3861e+24       3.3861e+24      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_4686       4685.71   1.00e-30       7.8118e+24       7.8118e+24      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_10124     10123.60   2.22e-30       6.6752e+23       6.6752e+23      -0.00       -0.00        1.000     -5000.1
