# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 6.0 d   T_phot: 10762.20182061966 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 6.0626e+27 erg/s   peak F = 1.000 @ Δv = +399.8 km/s   EW = +0.00 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   7.50e-10       5.1789e+32       6.0626e+27      -0.00       -0.00        1.000      -140.0
  HI      Hbeta            4861.33   1.05e-10       1.0152e+32       2.1218e+27      -0.00       -0.00        1.000      -140.0
  HI      Hgamma           4340.47   3.50e-11       3.6016e+31       9.9588e+26      -0.00       -0.00        1.000      -140.0
  HI      Palpha          18751.01   6.98e-11       2.8091e+31       2.4665e+26      -0.00       -0.00        1.000      -140.0
  HI      Pbeta           12818.08   1.01e-11       1.0607e+31       1.8574e+26      -0.00       -0.00        1.000      -140.0
# --- He I ---
  HeI     He_I_5876        5875.62   1.16e-06       5.2540e+38       5.2540e+38     -20.17      -20.17        1.193        +0.0
  HeI     He_I_6678        6678.15   9.68e-09       5.2480e+37       5.2480e+37      -4.36       -4.36        1.109        +0.0
  HeI     He_I_7065        7065.19   1.57e-07       2.5441e+38       2.5441e+38     -15.58      -15.58        1.156        +0.0
  HeI     He_I_10830      10830.34   2.94e+00       3.2977e+39       3.8604e+34    -130.77       -0.00        1.000        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.00e-30       7.7739e+25       7.7739e+25      +0.00       +0.00        1.000        +0.0
  HeII    He_II_3203       3203.10   1.00e-30       4.9725e+24       4.9725e+24      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_4686       4685.71   1.00e-30       1.1472e+25       1.1472e+25      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_10124     10123.60   1.90e-30       9.8026e+23       9.8026e+23      -0.00       -0.00        1.000     -5000.1
