# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 10.0 d   T_phot: 10349.61174691527 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 1.7690e+28 erg/s   peak F = 1.000 @ Δv = +85.8 km/s   EW = +0.00 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   3.66e-10       1.3558e+33       1.7690e+28      -0.00       -0.00        1.000       -40.0
  HI      Hbeta            4861.33   5.10e-11       2.6153e+32       6.1734e+27      -0.00       -0.00        1.000      -260.0
  HI      Hgamma           4340.47   1.71e-11       9.2049e+31       2.8990e+27      -0.00       -0.00        1.000       -80.0
  HI      Palpha          18751.01   2.77e-11       7.2368e+31       7.1966e+26      -0.00       -0.00        1.000      -300.0
  HI      Pbeta           12818.08   3.97e-12       2.7110e+31       5.4171e+26      -0.00       -0.00        1.000      -560.0
# --- He I ---
  HeI     He_I_5876        5875.62   9.90e-09       2.7732e+39       2.7732e+39     -10.23      -10.23        1.174        +0.0
  HeI     He_I_6678        6678.15   2.48e-10       3.0124e+38       3.0124e+38      -1.32       -1.32        1.122        +0.0
  HeI     He_I_7065        7065.19   1.34e-09       1.4410e+39       1.4410e+39      -3.64       -3.64        1.132        +0.0
  HeI     He_I_10830      10830.34   4.24e-01       7.2583e+39       7.2583e+39    -129.49     -129.49        1.480        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.00e-30       1.8341e+25       1.8341e+25      +0.00       +0.00        1.000        +0.0
  HeII    He_II_3203       3203.10   1.00e-30       1.1737e+24       1.1737e+24      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_4686       4685.71   1.32e-30       2.7077e+24       2.7077e+24      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_10124     10123.60   3.15e-30       2.3138e+23       2.3138e+23      -0.00       -0.00        1.000     -5000.1
