# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 60.0 d   T_phot: 4571.918132560993 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 3.7511e+26 erg/s   peak F = 1.000 @ Δv = +28.7 km/s   EW = +0.00 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   1.85e-09       1.7327e+33       3.7511e+26      -0.00       -0.00        1.000      -100.0
  HI      Hbeta            4861.33   2.56e-10       1.5102e+32       1.2317e+26      -0.00       -0.00        1.000      -100.0
  HI      Hgamma           4340.47   8.58e-11       3.2493e+31       5.8464e+25      -0.00       -0.00        1.000      -100.0
  HI      Palpha          18751.01   1.13e-10       4.1788e+31       1.5233e+25      -0.00       -0.00        1.000      -180.0
  HI      Pbeta           12818.08   1.56e-11       9.5695e+30       1.1364e+25      -0.00       -0.00        1.000      -220.0
# --- He I ---
  HeI     He_I_5876        5875.62   5.32e-08       3.3465e+34       3.3465e+34      +2.14       +2.14        1.461        +0.0
  HeI     He_I_6678        6678.15   1.43e-09       1.0636e+34       1.0636e+34      +0.01       +0.01        1.001        +0.0
  HeI     He_I_7065        7065.19   7.23e-09       1.2142e+34       1.2142e+34      +1.00       +1.00        1.123        +0.0
  HeI     He_I_10830      10830.34   5.46e+00       6.1533e+36       1.3321e+30    -111.36       -0.00        1.000        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.00e-30       1.6488e-03       1.6488e-03      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_3203       3203.10   1.00e-30       4.3226e-09       4.3226e-09      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_4686       4685.71   2.49e-30       2.6125e-07       2.6125e-07      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_10124     10123.60   6.26e-30       8.5214e-10       8.5214e-10      -0.00       -0.00        1.000     -5000.1
