# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 100.0 d   T_phot: 3517.777050694765 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 6.1193e+25 erg/s   peak F = 1.000 @ Δv = +28.7 km/s   EW = +0.00 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   6.07e-10       2.6476e+33       6.1193e+25      -0.00       -0.00        1.000      -220.0
  HI      Hbeta            4861.33   8.58e-11       1.4147e+32       1.9787e+25      -0.00       -0.00        1.000      -180.0
  HI      Hgamma           4340.47   2.87e-11       2.5214e+31       9.4176e+24      -0.00       -0.00        1.000      -160.0
  HI      Palpha          18751.01   1.17e-10       3.9147e+31       2.4838e+24      -0.00       -0.00        1.000     -5000.1
  HI      Pbeta           12818.08   1.51e-11       7.4260e+30       1.8488e+24      -0.00       -0.00        1.000     -5000.1
# --- He I ---
  HeI     He_I_5876        5875.62   5.40e-13       1.7047e+33       1.7047e+33      +0.01       +0.01        1.002        +0.0
  HeI     He_I_6678        6678.15   6.64e-13       5.4572e+32       5.4572e+32      +0.00       +0.00        1.000        +0.0
  HeI     He_I_7065        7065.19   6.88e-14       6.1185e+32       6.1185e+32      +0.00       +0.00        1.000        +0.0
  HeI     He_I_10830      10830.34   6.42e-02       1.5648e+35       1.5648e+35     -82.34      -82.34        2.582        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.59e-30       4.9650e-19       4.9650e-19      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_3203       3203.10   1.00e-30       7.4652e-26       7.4652e-26      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_4686       4685.71   5.60e-30       1.1151e-23       1.1151e-23      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_10124     10123.60   1.41e-29       1.4717e-26       1.4717e-26      -0.00       -0.00        1.000     -5000.1
