# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 70.0 d   T_phot: 4182.094817145256 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 2.4291e+26 erg/s   peak F = 1.000 @ Δv = +28.7 km/s   EW = +0.00 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   1.30e-09       1.7597e+33       2.4291e+26      -0.00       -0.00        1.000      -100.0
  HI      Hbeta            4861.33   1.81e-10       1.4374e+32       7.9320e+25      -0.00       -0.00        1.000      -100.0
  HI      Hgamma           4340.47   6.07e-11       2.9564e+31       3.7687e+25      -0.00       -0.00        1.000      -100.0
  HI      Palpha          18751.01   8.29e-11       3.9773e+31       9.8626e+24      -0.00       -0.00        1.000      -240.0
  HI      Pbeta           12818.08   1.14e-11       8.7069e+30       7.3517e+24      -0.00       -0.00        1.000     -5000.1
# --- He I ---
  HeI     He_I_5876        5875.62   2.51e-09       1.3660e+34       1.3660e+34      +1.12       +1.12        1.174        +0.0
  HeI     He_I_6678        6678.15   2.20e-10       4.3403e+33       4.3403e+33      +0.00       +0.00        1.000        +0.0
  HeI     He_I_7065        7065.19   3.39e-10       4.8474e+33       4.8474e+33      +0.14       +0.14        1.017        +0.0
  HeI     He_I_10830      10830.34   2.03e+00       2.0297e+36       2.8018e+29    -114.42       -0.00        1.000        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.00e-30       7.0832e-08       7.0832e-08      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_3203       3203.10   1.00e-30       8.1455e-14       8.1455e-14      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_4686       4685.71   3.22e-30       6.3910e-12       6.3910e-12      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_10124     10123.60   8.11e-30       1.6058e-14       1.6058e-14      -0.00       -0.00        1.000     -5000.1
