# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 110.0 d   T_phot: 3143.391770527545 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 7.5070e+26 erg/s   peak F = 1.000 @ Δv = +28.7 km/s   EW = +0.00 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   8.24e-09       3.3315e+33       7.5070e+26      -0.00       -0.00        1.000       -80.0
  HI      Hbeta            4861.33   1.14e-09       2.7409e+32       2.4149e+26      -0.00       -0.00        1.000      -340.0
  HI      Hgamma           4340.47   3.83e-10       5.6224e+31       1.1504e+26      -0.00       -0.00        1.000     -3540.1
  HI      Palpha          18751.01   4.95e-10       7.5844e+31       3.0466e+25      -0.00       -0.00        1.000     -5000.1
  HI      Pbeta           12818.08   6.87e-11       1.6559e+31       2.2660e+25      -0.00       -0.00        1.000     -5000.1
# --- He I ---
  HeI     He_I_5876        5875.62   2.37e-05       4.2599e+34       4.2599e+34      -0.02       -0.02        1.000      +340.0
  HeI     He_I_6678        6678.15   4.64e-08       1.3673e+34       1.3673e+34      -0.00       -0.00        1.000        +0.0
  HeI     He_I_7065        7065.19   3.22e-06       1.5383e+34       1.5383e+34      -0.00       -0.00        1.000      +340.0
  HeI     He_I_10830      10830.34   6.57e+01       2.2764e+36       5.1293e+29     -33.04       -0.00        1.000        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.34e-30       5.5322e-27       5.5322e-27      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_3203       3203.10   1.00e-30       1.7273e-34       1.7273e-34      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_4686       4685.71   4.74e-30       4.2310e-32       4.2310e-32      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_10124     10123.60   1.19e-29       3.4052e-35       3.4052e-35      -0.00       -0.00        1.000     -5000.1
