name,epoch_d,format,n_zones,n_zones_full,R_phot,T_phot,L_phot,T_color_thermalization,photoionized,photoeq_T_source,photoeq_converged,photoeq_iterations,photoeq_final_residual,X_HII_mean,tau_es_stella,tau_es_photoeq,tau_es_ratio,Gamma_BB_at_Rphot,Gamma_brems_at_Rphot,shock_R_s,shock_v_s_kms,shock_rho_csm,shock_T_shock,shock_L_shock,shock_eta_rad,shock_L_X_brems,shock_sanity_flag,shock_sanity_ratio_LXoverLphot,L_line,L_cont_band,red_peak_F,red_peak_dv,trough_F,trough_dv,global_peak_F,global_peak_dv,sigma_res2_vs_ref,he1_n_HeI_med,he1_n_HeII_med,he1_2_3S_frac,he1_NLTE_LTE_ratio,he1_tau_10830_med,he1_tau_5876_med,he1_tau_7065_med,he1_tau_6678_med,he1_iters,he2_X_HeIII_med,he2_X_HeII_med,he2_n_HeII_med,he2_n_HeIII_med,he2_tau_4686_med,he2_tau_1640_med,he2_tau_3203_med,he2_tau_10124_med,he2_iters,n_iter_used,runtime_min
day000.1,0.1,stella,54,648,968621134699410.1,20882.20774050794,2.560922231675e+43,17458.84880682255,True,20882.20774050794,True,13,0.0008707129343999999,1.0,0.6449144012281771,0.6664767135194594,1.0334343786558633,38977.248166860314,0.0,851848778923937.8,9662.513876421166,1.724841849538377e-14,1273180972.1977415,7.094545061013686e+43,0.8731885165404527,6.194107506337974e+43,False,1.1100081040198402,4.122141729659107e+26,2.9478598123753273e+41,1.1785412998449432,399.8286557130313,0.9145928802469253,-85.5388926390449,1.2774046123700682,15874.488138465022,,136883533.96117106,0.0,4.4564156363852575e-06,0.9968865105251796,29764.505442632435,5233.433403590012,711.3273382052248,152.04667126731601,12,0.0010490717560540644,0.9989509282439459,136883521.8297181,144090.95949418755,1.8798593676652166e-05,13.366131872535789,2.051968868535476e-06,1.1254911344771196e-06,30,1,0.27267798185348513
day000.2,0.2,stella,55,648,952787272267914.2,20972.07493939047,2.423038084031e+43,17320.82564359815,True,20972.07493939047,True,13,0.0008707129343999999,1.0,0.6627556158843838,0.6848027038403894,1.033265788214538,38849.05146930382,0.0,859743656888726.5,10156.99162737834,1.867492030394217e-14,1406824966.7826884,9.088074310541542e+43,0.8719508887832986,7.923465648615194e+43,False,1.4234949189855293,4.20714037508923e+26,2.7607057163236006e+41,1.1554209891427132,371.2776234570053,0.9548493282061778,-399.6002474549983,1.2787704698715976,770.9920750409702,,139566731.22284696,0.0,4.410795636433737e-06,0.9949723344775047,29127.225144604665,5262.4341448614905,715.3096469944996,157.31084542159772,12,0.000999078566843434,0.9990009214331566,139566718.8535927,139577.56640629657,1.754741437939871e-05,13.166019160408572,1.915853378481602e-06,1.0695970605994982e-06,30,1,0.2594354867935181
day000.3,0.3,stella,55,648,954687409236577.2,20948.04857322186,2.344038084031e+43,17185.96002321941,True,20948.04857322186,True,13,0.0008707129343999999,1.0,0.659623274871915,0.6816712942309109,1.0334251688788227,37243.2504741456,0.0,869075044020868.2,9925.703176354926,1.467340078598846e-14,1343483835.7260265,6.809403309886414e+43,0.8499282740061972,5.78682465160863e+43,False,1.0458357920646222,4.2144201214844324e+26,2.678015533697518e+41,1.0086984215836239,314.17555894495325,0.9412605133545651,-342.49818294297955,1.2258136957060686,6481.198526240982,,139427902.45143294,0.0,4.1626034994864805e-06,0.9949512396323276,27472.306505077744,4718.394113235795,641.334444526005,140.41888497456526,12,0.0008481328160950193,0.999151867183905,139427890.09448257,118353.74876625686,1.2208192156429492e-05,11.113177089737516,1.333530477743065e-06,7.69975683414128e-07,30,1,0.2590172489484151
day000.4,0.4,stella,55,648,956587546205240.1,20924.02220705324,2.265038084031e+43,17051.09440284068,True,20924.02220705324,True,13,0.0008707129343999999,1.0,0.6564951151149835,0.67854240305636,1.033583323674107,35662.987829010046,0.0,877958358187373.5,9966.378176354925,1.336000186353177e-14,1354517446.676487,6.405400805736924e+43,0.837841959685463,5.366088369772698e+43,False,0.9756159282976737,4.2217131031668155e+26,2.5948571541113616e+41,1.142253752271599,28.665236385025892,0.9820821468518289,-114.08992489500436,1.2585050651326595,-5938.50050511902,,139285989.4627055,0.0,3.92640663222599e-06,0.994929963498774,25892.196866830705,4224.009065775686,574.1134059853633,125.18383013642311,12,0.0007189675480455406,0.9992810324519544,139285977.11833227,100214.14816628123,8.455825312998889e-06,9.367074128019762,9.239347401205438e-07,5.451321434876319e-07,30,1,0.2579761544863383
day000.5,0.5,stella,55,648,958487683173903.0,20899.99584088463,2.186038084031e+43,16916.22878246195,True,20899.99584088463,True,13,0.0008707129343999999,1.0,0.6533711366135898,0.6754160303167366,1.033740231956687,34107.96204334544,0.0,886841672353878.8,10007.05317635493,1.39619959788738e-14,1365596180.318481,6.914140241378294e+43,0.8439943140598541,5.834820760645221e+43,False,1.0670130115885974,4.22901900725858e+26,2.5112280506691705e+41,1.050285598030806,228.52246217694176,0.9817660657120528,-313.94715068705335,1.2736154571314735,12962.28284835303,,139141418.51047516,0.0,3.701730374971363e-06,0.994908503719187,22450.630721172707,3775.5145631293226,513.1341734877348,111.46476613452604,12,0.0006085962853744783,0.9993914037146255,139141406.17891473,84732.51083361277,5.827882799624459e-06,7.883995228717684,6.368714528010168e-07,3.7910643629593595e-07,31,1,0.26027671496073407
day000.6,0.6,stella,55,648,960387820142566.0,20875.96947471602,2.107038084031e+43,16781.36316208321,True,20875.96947471602,True,13,0.0008707129343999999,1.0,0.6502513393677338,0.6722921760120416,1.0338958727339784,32577.874939442234,0.0,895724986520384.0,10047.72817635493,1.456399009421584e-14,1376720036.6520064,7.447547023000807e+43,0.8497089919806405,6.327522354489504e+43,False,1.1634963496165056,4.2363375048456565e+26,2.427125681945776e+41,1.02983120074825,285.6245266889938,0.9387777590222367,-342.49818294297955,1.3431032256503685,14932.304074016962,,138994560.19790953,0.0,3.488114051697693e-06,0.9948868578948484,21167.431188857518,3369.348029375307,457.911916930823,99.13007098725039,12,0.0005144189761364187,0.9994855810238635,138994547.87936458,71538.23363354753,3.995136263707636e-06,6.626123752808169,4.365530332925073e-07,2.5839985575128094e-07,31,1,0.25688000122706095
day000.7,0.7,stella,55,648,962287957111228.9,20851.94310854741,2.028038084030999e+43,16646.49754170448,True,20851.94310854741,True,13,0.0008707129343999999,1.0,0.6471357233774149,0.6691708401422736,1.0340502246574443,31072.43161124405,0.0,904608300686889.2,10088.40317635493,1.242372200696596e-14,1387889015.6770644,6.558734050008025e+43,0.8285186323157151,5.433415548946548e+43,False,1.0046310924372215,4.2436682504227706e+26,2.342547491897922e+41,1.105987798027055,142.86936540899683,0.7837490622393631,-256.8450861750013,1.3068276447181968,-570.906440990988,,138845736.2697689,0.0,3.2851107388325977e-06,0.9948650235851044,19165.586598698676,3002.1467720974742,407.9890531636369,88.05712157013444,12,0.00043417532197048936,0.9995658246780295,138845723.9644136,60309.571834244016,2.723780944237323e-06,5.560800731117276,2.975292062062648e-07,1.7195616755415752e-07,31,1,0.2568236788113912
day000.8,0.8,stella,55,648,964188094079891.8,20827.91674237879,1.949038084031e+43,16599.66205733615,True,20827.91674237879,True,13,0.0008707129343999999,1.0,0.6440242886426342,0.666052022707434,1.0342032660153644,29591.340383760617,0.0,913491614853394.5,10129.078176354931,1.262957145097712e-14,1399103117.3936553,6.881567626813733e+43,0.8310830652989456,5.718509296435359e+43,False,1.063242297163537,4.251010881318457e+26,2.257490909774832e+41,1.1734202326419192,371.2776234570053,0.8653574549699306,-56.9878603829856,1.3126245879570682,-15274.688052831008,,138695225.64429328,0.0,3.0922870324642706e-06,0.9948429983063083,16758.45197870873,2776.9669971840244,377.3291149141691,78.13196721403055,12,0.0003659032634270839,0.9996340967365729,138695213.3522772,50767.607220472244,1.847676255996845e-06,4.659862392890313,2.0169284117815804e-07,1.1099283168082967e-07,31,1,0.2561161001523336
day000.9,0.9,stella,56,648,953815587204468.9,21123.81260969703,1.524359718323999e+43,16471.91994205871,True,21123.81260969703,True,13,0.0008707129343999999,1.0,0.663704395291131,0.6890697249837612,1.0382178118339924,25173.890286335052,0.0,922692259145448.8,10029.17415461438,1.283542089498829e-14,1371640259.6727037,6.926267422157411e+43,0.8374445587354342,5.799697687786829e+43,False,1.0843862501211128,4.399390349826095e+26,1.7071169088256485e+41,1.1434160399955269,399.8286557130313,0.8093506579729888,-399.6002474549983,1.2744831992426202,11820.241558112988,,141468316.6016785,0.0,3.0699499255077266e-06,0.9970232747750735,14731.683485103602,2102.5277808942496,285.6873048379075,67.1788792505885,12,0.0003518664860322291,0.9996481335139678,141468304.06389415,49924.43847449789,1.724344984450577e-06,3.574634488822618,1.8819032974902011e-07,1.0193685625782788e-07,31,1,0.2594456473986308
day001,1.0,stella,56,648,956350236235121.6,21128.67349960038,1.408359718323999e+43,16344.17782678127,True,21128.67349960038,True,13,0.0008707129343999999,1.0,0.6605368789392324,0.6861740331321615,1.0388126007954321,23158.388882932573,0.0,931497192314825.6,10124.79915461438,1.304127033899945e-14,1397921266.884798,7.379418100004049e+43,0.8383178138076017,6.185599352391722e+43,False,1.1630632393546403,4.4143480536401094e+26,1.5763413778854893e+41,1.1461441089124316,28.665236385025892,0.9601015588784577,-142.64095715099708,1.3191107795181143,3112.17672003304,,141313093.63114852,0.0,2.8822942410726175e-06,0.9969118861709135,13336.221421719856,1863.4158083511406,253.18340399749644,55.67759847776149,12,0.00029432306366522336,0.9997056769363348,141313081.107121,41708.31168954214,1.1490721624187906e-06,2.8107898721263718,1.2524930420380404e-07,6.139106134161557e-08,31,1,0.25889614820480344
