# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 2.0 d   T_phot: 18305.67600671133 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 5.8722e+26 erg/s   peak F = 1.165 @ Δv = +57.2 km/s   EW = -1.49 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   1.56e-08       1.1522e+33       5.8722e+26      +0.93       +0.00        1.000      +440.0
  HI      Hbeta            4861.33   2.25e-09       3.1848e+32       2.1237e+26      +2.70       +0.00        1.000     +4660.1
  HI      Hgamma           4340.47   7.63e-10       1.3261e+32       9.9101e+25      -1.86       -0.00        1.000     +1560.0
  HI      Palpha          18751.01   6.41e-09       8.8126e+31       2.3914e+25      +9.37       +0.00        1.000     +1940.0
  HI      Pbeta           12818.08   1.04e-09       3.9057e+31       1.8096e+25     -16.26       -0.00        1.000      -500.0
# --- He I ---
  HeI     He_I_5876        5875.62   2.72e+02       2.1294e+40       1.0853e+34    -181.81       -0.00        1.000      +140.0
  HeI     He_I_6678        6678.15   7.40e+00       6.0702e+40       3.0938e+34    -655.09       -0.00        1.000       -60.0
  HeI     He_I_7065        7065.19   3.69e+01       6.2622e+39       3.1917e+33    -118.53       -0.00        1.000      +180.0
  HeI     He_I_10830      10830.34   6.12e+03       2.3612e+40       1.2034e+34   -1394.91       -0.00        1.000      -100.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.63e-01       5.9165e+37       5.9165e+37      +2.71       +2.71        2.165     +2380.1
  HeII    He_II_3203       3203.10   1.78e-09       3.7854e+36       3.7854e+36      +0.69       +0.69        1.987     +1500.0
  HeII    He_II_4686       4685.71   1.79e-08       9.0409e+36       9.0409e+36      -4.64       -4.64        1.637     +2340.1
  HeII    He_II_10124     10123.60   1.00e-30       7.4624e+35       7.4624e+35      -2.85       -2.85        1.538      -180.0
