# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 70.0 d   T_phot: 4546.971076879165 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 1.6581e+41 erg/s   peak F = 67.519 @ Δv = +28.7 km/s   EW = -1294.86 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   3.19e+05       1.8765e+42       1.6581e+41  -27892.84    -2464.68      103.711       +20.0
  HI      Hbeta            4861.33   5.98e+04       3.4158e+40       5.5043e+40    -623.50    -1004.70       46.494       -20.0
  HI      Hgamma           4340.47   2.02e+04       3.1585e+38       2.6077e+40      -4.19     -345.99      192.322       +40.0
  HI      Palpha          18751.01   8.53e+05       5.0573e+38       6.7356e+39     -52.35     -697.17       38.529       +40.0
  HI      Pbeta           12818.08   1.09e+05       1.5833e+37       5.0330e+39      +7.18    +2282.48      740.571        +0.0
# --- He I ---
  HeI     He_I_5876        5875.62   8.52e+04       1.8421e+40       1.6277e+39    -276.30      -24.41        2.099       +20.0
  HeI     He_I_6678        6678.15   1.41e+03       3.9483e+39       3.4888e+38     -54.84       -4.85        1.318       -40.0
  HeI     He_I_7065        7065.19   1.16e+04       6.9632e+39       6.1528e+38    -105.16       -9.29        1.468       -20.0
  HeI     He_I_10830      10830.34   1.09e+06       6.3942e+40       5.6501e+39   -1646.77     -145.51        4.566        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   3.31e-30       1.4482e+10       1.4482e+10      -5.41       -5.41        2.450      -400.0
  HeII    He_II_3203       3203.10   1.12e-30       2.9984e+07       2.9984e+07      -0.96       -0.96        1.503     +4120.1
  HeII    He_II_4686       4685.71   1.04e-29       8.4511e+07       8.4511e+07      -2.27       -2.27        1.555      -620.0
  HeII    He_II_10124     10123.60   2.62e-29       5.9110e+06       5.9110e+06      +3.18       +3.18        1.277     +2340.1
