# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 0.1 d   T_phot: 6901.817466626962 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 8.9494e+40 erg/s   peak F = 7.442 @ Δv = +28.7 km/s   EW = -103.20 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   8.63e+06       3.3231e+40       8.9494e+40     -40.08     -107.95       15.872      -240.0
  HI      Hbeta            4861.33   2.18e+06       1.1321e+40       3.0288e+40     -12.44      -33.29        8.026      -240.0
  HI      Hgamma           4340.47   7.71e+05       3.0034e+39       1.4300e+40      +0.55       +2.64       15.639      -240.0
  HI      Palpha          18751.01   5.78e+07       1.2159e+38       3.6374e+39     +19.00     +568.54       24.851      -240.0
  HI      Pbeta           12818.08   8.35e+06       8.3914e+37       2.7257e+39      +2.75      +89.31       25.153      -240.0
# --- He I ---
  HeI     He_I_5876        5875.62   4.79e+06       1.0000e+39       2.6932e+39      +0.46       +1.25        2.543     +2160.1
  HeI     He_I_6678        6678.15   7.38e+04       6.4907e+38       1.7480e+39      +4.78      +12.86        2.656      -240.0
  HeI     He_I_7065        7065.19   6.45e+05       4.9972e+38       1.3458e+39      +2.46       +6.64        3.216      -240.0
  HeI     He_I_10830      10830.34   2.66e+07       7.4148e+38       1.9969e+39      +1.08       +2.91        2.845      -240.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.26e-26       8.3396e+11       8.3396e+11      +2.10       +2.10        1.967      -940.0
  HeII    He_II_3203       3203.10   2.58e-28       4.9460e+10       4.9460e+10      +7.41       +7.41        1.678      -500.0
  HeII    He_II_4686       4685.71   2.39e-27       1.1419e+11       1.1419e+11      +2.06       +2.06        1.787     +3460.1
  HeII    He_II_10124     10123.60   6.03e-27       9.7504e+09       9.7504e+09      +5.68       +5.68        1.443      +900.0
