# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 150.0 d   T_phot: 4295.322476397053 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 2.5019e+40 erg/s   peak F = 1164.623 @ Δv = +28.7 km/s   EW = -17044.75 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   3.84e+04       5.8250e+41       2.5019e+40  -2442298.62  -104901.20     7398.466        +0.0
  HI      Hbeta            4861.33   5.85e+03       2.5268e+37       8.2517e+39    -138.64   -45275.10     4006.654       -20.0
  HI      Hgamma           4340.47   1.96e+03       1.3684e+37       3.9137e+39     -95.47   -27304.55     1995.743       +20.0
  HI      Palpha          18751.01   4.90e+04       1.1246e+37       1.0161e+39    -248.89   -22489.25      592.882       +40.0
  HI      Pbeta           12818.08   5.99e+03       1.6122e+37       7.5856e+38    -126.52    -5952.87      176.182       +20.0
# --- He I ---
  HeI     He_I_5876        5875.62   2.84e+03       2.4444e+38       1.0499e+37   -1072.67      -46.07        3.558       -20.0
  HeI     He_I_6678        6678.15   1.80e+00       1.2611e+38       5.4167e+36    -520.32      -22.35        2.056      -100.0
  HeI     He_I_7065        7065.19   3.86e+02       1.0671e+38       4.5835e+36    -446.85      -19.19        1.856       -80.0
  HeI     He_I_10830      10830.34   1.62e+05       2.6435e+39       1.1354e+38  -17272.25     -741.87       36.605       +40.0
# --- He II ---
  HeII    He_II_1640       1640.42   4.67e-30       3.3089e+03       3.3089e+03      -2.65       -2.65        1.766     -1240.0
  HeII    He_II_3203       3203.10   1.77e-30       3.3681e-02       3.3681e-02      -1.40       -1.40        1.678      -600.0
  HeII    He_II_4686       4685.71   1.65e-29       1.3120e+00       1.3120e+00      -0.56       -0.56        1.546      -680.0
  HeII    He_II_10124     10123.60   4.15e-29       6.6398e-03       6.6398e-03     +12.39      +12.39        1.263     +1560.0
