# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 5.0 d   T_phot: 6610.897784815658 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 8.1318e+40 erg/s   peak F = 8.008 @ Δv = +28.7 km/s   EW = -115.93 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   3.36e+06       5.2424e+40       8.1318e+40     -60.48      -93.82       19.270      -240.0
  HI      Hbeta            4861.33   8.54e+05       1.4386e+40       2.7471e+40     -23.21      -44.33        9.752      -240.0
  HI      Hgamma           4340.47   2.98e+05       3.5446e+39       1.2974e+40      +0.33       +1.21        6.726      -240.0
  HI      Palpha          18751.01   2.38e+07       1.4790e+38       3.3049e+39     -21.98     -491.23       14.137      -240.0
  HI      Pbeta           12818.08   3.18e+06       9.6096e+37       2.4759e+39      +8.02     +206.51       15.490      -260.0
# --- He I ---
  HeI     He_I_5876        5875.62   2.54e+06       1.0656e+39       1.6530e+39      -7.87      -12.21        4.529      -220.0
  HeI     He_I_6678        6678.15   2.44e+04       5.8920e+38       9.1395e+38      +2.03       +3.16        2.297      -240.0
  HeI     He_I_7065        7065.19   3.43e+05       5.2661e+38       8.1685e+38      -2.23       -3.46        2.619      -240.0
  HeI     He_I_10830      10830.34   1.55e+07       8.7145e+38       1.3518e+39      -7.49      -11.61        3.585      -240.0
# --- He II ---
  HeII    He_II_1640       1640.42   7.91e-28       6.1194e+10       6.1194e+10      -3.79       -3.79        2.228      +100.0
  HeII    He_II_3203       3203.10   1.54e-28       1.1265e+09       1.1265e+09      +4.39       +4.39        1.938       -80.0
  HeII    He_II_4686       4685.71   1.43e-27       2.6560e+09       2.6560e+09      +4.88       +4.88        1.627      -200.0
  HeII    He_II_10124     10123.60   3.61e-27       2.2208e+08       2.2208e+08      -9.28       -9.28        1.498     -1280.0
