# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 0.6 d   T_phot: 6856.055376972758 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 8.7853e+40 erg/s   peak F = 7.453 @ Δv = +28.7 km/s   EW = -100.35 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   7.91e+06       3.5132e+40       8.7853e+40     -38.44      -96.13       18.523      -240.0
  HI      Hbeta            4861.33   1.96e+06       1.1699e+40       2.9724e+40     -12.16      -30.90        8.535      -240.0
  HI      Hgamma           4340.47   7.15e+05       3.0177e+39       1.4035e+40      -6.95      -32.34       11.168      -240.0
  HI      Palpha          18751.01   5.31e+07       1.2497e+38       3.5707e+39     -24.14     -689.68       25.896      -240.0
  HI      Pbeta           12818.08   7.81e+06       8.4244e+37       2.6756e+39     -10.11     -321.21       22.830      -240.0
# --- He I ---
  HeI     He_I_5876        5875.62   4.62e+06       1.0069e+39       2.5178e+39      -3.28       -8.19        4.326      -240.0
  HeI     He_I_6678        6678.15   6.94e+04       6.4140e+38       1.6039e+39      +2.01       +5.02        5.019      -240.0
  HeI     He_I_7065        7065.19   6.23e+05       5.0321e+38       1.2584e+39      +4.03      +10.07        3.354      -220.0
  HeI     He_I_10830      10830.34   2.58e+07       7.5137e+38       1.8789e+39      -9.10      -22.76        3.188      -240.0
# --- He II ---
  HeII    He_II_1640       1640.42   9.99e-27       4.4959e+11       4.4959e+11      -6.88       -6.88        2.819      +280.0
  HeII    He_II_3203       3203.10   2.57e-28       2.5244e+10       2.5244e+10      +7.56       +7.56        1.656     -2780.1
  HeII    He_II_4686       4685.71   2.38e-27       5.8317e+10       5.8317e+10      -0.76       -0.76        1.713      +340.0
  HeII    He_II_10124     10123.60   6.00e-27       4.9766e+09       4.9766e+09     -11.38      -11.38        1.545      -600.0
