# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 70.0 d   T_phot: 6015.14210451247 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 1.1798e+41 erg/s   peak F = 1.288 @ Δv = +114.3 km/s   EW = +51.17 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   2.37e+03       4.8922e+41       1.1798e+41      -2.76       -0.66        1.139        +0.0
  HI      Hbeta            4861.33   3.39e+02       2.3406e+40       3.9693e+40      +1.78       +3.01        1.937        +0.0
  HI      Hgamma           4340.47   1.13e+02       1.0331e+40       1.8760e+40      +4.01       +7.27        1.953        +0.0
  HI      Palpha          18751.01   7.66e+02       1.7292e+38       4.7946e+39     +24.60     +682.15       15.068        +0.0
  HI      Pbeta           12818.08   9.36e+01       1.9272e+38       3.5897e+39     +19.03     +354.53        9.537        +0.0
# --- He I ---
  HeI     He_I_5876        5875.62   3.58e+00       1.4639e+39       3.5303e+38      +7.60       +1.83        1.083        +0.0
  HeI     He_I_6678        6678.15   1.09e-04       8.8618e+38       8.8618e+38      +4.05       +4.05        1.121        +0.0
  HeI     He_I_7065        7065.19   4.88e-01       1.2674e+39       1.2674e+39      +7.87       +7.87        1.273        +0.0
  HeI     He_I_10830      10830.34   6.74e+03       2.8483e+39       6.8691e+38     -64.81      -15.63        1.179        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.97e-30       3.8694e+08       3.8694e+08      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_3203       3203.10   1.00e-30       9.8842e+04       9.8842e+04      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_4686       4685.71   6.94e-30       5.4669e+05       5.4669e+05      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_10124     10123.60   1.75e-29       1.9485e+04       1.9485e+04      -0.00       -0.00        1.000     -5000.1
