 days post max Lbol   log_Lbol (erg/s)   log_Lnuc (erg/s)
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396900E-02       4.113400E+01       4.251851E+01
     -5.396899E-02       4.113400E+01       4.251851E+01
     -5.396899E-02       4.113400E+01       4.251851E+01
     -5.396898E-02       4.113400E+01       4.251851E+01
     -5.396897E-02       4.113400E+01       4.251851E+01
     -5.396895E-02       4.113400E+01       4.251851E+01
     -5.396892E-02       4.113400E+01       4.251851E+01
     -5.396886E-02       4.113400E+01       4.251851E+01
     -5.396877E-02       4.113400E+01       4.251851E+01
     -5.396866E-02       4.113400E+01       4.251851E+01
     -5.396855E-02       4.113400E+01       4.251851E+01
     -5.396845E-02       4.113400E+01       4.251851E+01
     -5.396834E-02       4.113400E+01       4.251851E+01
     -5.396812E-02       4.113400E+01       4.251851E+01
     -5.396790E-02       4.113400E+01       4.251851E+01
     -5.396768E-02       4.113400E+01       4.251851E+01
     -5.396705E-02       4.113400E+01       4.251851E+01
     -5.396643E-02       4.113400E+01       4.251851E+01
     -5.396581E-02       4.113400E+01       4.251851E+01
     -5.396434E-02       4.113400E+01       4.251851E+01
     -5.396287E-02       4.113400E+01       4.251851E+01
     -5.396140E-02       4.113400E+01       4.251851E+01
     -5.395993E-02       4.113400E+01       4.251851E+01
     -5.395626E-02       4.113400E+01       4.251851E+01
     -5.395260E-02       4.113400E+01       4.251851E+01
     -5.395077E-02       4.113400E+01       4.251851E+01
     -5.394894E-02       4.113400E+01       4.251851E+01
     -5.394527E-02       4.113400E+01       4.251851E+01
     -5.394161E-02       4.113400E+01       4.251851E+01
     -5.393402E-02       4.113400E+01       4.251851E+01
     -5.392644E-02       4.113400E+01       4.251851E+01
     -5.391885E-02       4.113400E+01       4.251851E+01
     -5.391127E-02       4.113400E+01       4.251851E+01
     -5.390589E-02       4.113400E+01       4.251851E+01
     -5.390052E-02       4.113400E+01       4.251851E+01
     -5.389245E-02       4.113400E+01       4.251851E+01
     -5.388170E-02       4.113400E+01       4.251851E+01
     -5.386482E-02       4.113400E+01       4.251851E+01
     -5.385908E-02       4.113400E+01       4.251851E+01
     -5.385333E-02       4.113400E+01       4.251851E+01
     -5.384183E-02       4.113400E+01       4.251851E+01
     -5.383752E-02       4.113400E+01       4.251851E+01
     -5.383033E-02       4.113400E+01       4.251851E+01
     -5.381980E-02       4.113400E+01       4.251851E+01
     -5.381024E-02       4.113400E+01       4.251851E+01
     -5.379589E-02       4.113400E+01       4.251851E+01
     -5.378872E-02       4.113400E+01       4.251851E+01
     -5.377437E-02       4.113400E+01       4.251851E+01
     -5.375141E-02       4.113400E+01       4.251851E+01
     -5.371518E-02       4.113400E+01       4.251851E+01
     -5.366830E-02       4.113400E+01       4.251851E+01
     -5.366560E-02       4.113400E+01       4.251851E+01
     -5.366021E-02       4.113400E+01       4.251851E+01
     -5.364284E-02       4.113400E+01       4.251851E+01
     -5.363790E-02       4.113400E+01       4.251851E+01
     -5.362804E-02       4.113400E+01       4.251851E+01
