  days post max Lbol                      0.4
               zones                      800
 inner boundary mass    3.136481938661432E+33    1.577382000000000E+00
          total mass    3.537251913330236E+34    1.778935000000000E+01

                                  mass of cell (g)        cell center m (g)       cell center R (cm)     cell center v (cm/s)              avg density       radiation pressure          avg temperature    radiation temperature              avg opacity                      tau         outer edge m (g)        outer edge r (cm)                       h1                      he3                      he4                      c12                      n14                      o16                     ne20                     na23                     mg24                     si28                      s32                     ar36                     ca40                     ti44                     cr48                     cr60                     fe52                     fe54                     fe56                     co56                     ni56               luminosity                    n_bar                      n_e

                        1    1.865506654272178E+29    3.136481938661432E+33    8.750713012649965E+12    4.439154865574001E+07    1.859295699988789E-10    4.659916671801741E+04    6.471388052686345E+04    6.471388052686345E+04    1.824502316940000E-01    5.916073768327876E+05    3.136865701766477E+33    8.824145908596980E+12    7.561381000000000E-02    0.000000000000000E+00    4.957808000000000E-01    7.485408000000000E-02    3.088363000000000E-03    2.005033000000000E-01    8.457200000000000E-03    1.565210000000000E-04    4.909981000000000E-03    7.633629000000000E-02    4.083688000000000E-02    8.189178000000000E-03    3.016506000000000E-03    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    3.421583000000000E-04    0.000000000000000E+00    7.641848000000000E-03   -4.084230169080000E+39    1.119041061654000E+14    4.883756417880000E+13
                        2    7.678260622979487E+29    3.137249464871522E+33    8.897578804543996E+12    4.691715499068000E+07    6.846872384722213E-09    6.627803670697394E+04    7.001826256813946E+04    7.001826256813946E+04    2.696427650788000E-01    5.913897991822555E+05    3.137802242815576E+33    8.956173266764361E+12    7.561381000000000E-02    0.000000000000000E+00    4.957808000000000E-01    7.485408000000000E-02    3.088363000000000E-03    2.005033000000000E-01    8.457200000000000E-03    1.565210000000000E-04    4.909981000000000E-03    7.633629000000000E-02    4.083688000000000E-02    8.189178000000000E-03    3.016506000000000E-03    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    3.421583000000000E-04    0.000000000000000E+00    7.641848000000000E-03   -4.364989695920000E+39    4.119945918360000E+15    1.778907048540000E+15
                        3    1.105192207942765E+30    3.138355020759630E+33    9.014767728984725E+12    4.835842751977000E+07    1.046737835518909E-08    1.131876603295625E+05    7.922506990725349E+04    7.922506990725349E+04    2.764168511090000E-01    5.910811212906034E+05    3.138795453545990E+33    9.054422584957227E+12    7.561381000000000E-02    0.000000000000000E+00    4.957808000000000E-01    7.485408000000000E-02    3.088363000000000E-03    2.005033000000000E-01    8.457200000000000E-03    1.565210000000000E-04    4.909981000000000E-03    7.633629000000000E-02    4.083688000000000E-02    8.189178000000000E-03    3.016506000000000E-03    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    3.421583000000000E-04    0.000000000000000E+00    7.641848000000000E-03   -4.160233004180000E+39    6.293330315660000E+15    2.753204164580000E+15
                        4    8.806597722976190E+29    3.139235886332349E+33    9.094077440929725E+12    4.921665872517000E+07    1.176258408949900E-08    1.560230696064940E+05    8.575835385838483E+04    8.575835385838483E+04    2.747655508840000E-01    5.908395980789891E+05    3.139592805904140E+33    9.123768766096000E+12    7.561381000000000E-02    0.000000000000000E+00    4.957808000000000E-01    7.485408000000000E-02    3.088363000000000E-03    2.005033000000000E-01    8.457200000000000E-03    1.565210000000000E-04    4.909981000000000E-03    7.633629000000000E-02    4.083688000000000E-02    8.189178000000000E-03    3.016506000000000E-03    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    3.421583000000000E-04    0.000000000000000E+00    7.641848000000000E-03   -3.867301749920000E+39    7.080325681780000E+15    3.112937686920000E+15
                        5    7.145694865261075E+29    3.139949725475930E+33    9.153460091262273E+12    4.992722837030000E+07    1.238095847060664E-08    1.854034009321303E+05    8.967188409683120E+04    8.967188409683120E+04    2.748423660174000E-01    5.906463077055644E+05    3.140380216212936E+33    9.187157443104352E+12    7.561381000000000E-02    0.000000000000000E+00    4.957808000000000E-01    7.485408000000000E-02    3.088363000000000E-03    2.005033000000000E-01    8.457200000000000E-03    1.565210000000000E-04    4.909981000000000E-03    7.633629000000000E-02    4.083688000000000E-02    8.189178000000000E-03    3.016506000000000E-03    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    3.421583000000000E-04    0.000000000000000E+00    7.641848000000000E-03   -3.593610968820000E+39    7.450438967540000E+15    3.292671209260000E+15
                        6    8.618406659173845E+29    3.140810706949942E+33    9.220854794946434E+12    5.068078269624000E+07    1.283644583334531E-08    2.099990163719164E+05    9.277397667453765E+04    9.277397667453765E+04    2.771020596336000E-01    5.904148970282603E+05    3.141347577615030E+33    9.260662939559932E+12    7.561381000000000E-02    0.000000000000000E+00    4.957808000000000E-01    7.485408000000000E-02    3.088363000000000E-03    2.005033000000000E-01    8.457200000000000E-03    1.565210000000000E-04    4.909981000000000E-03    7.633629000000000E-02    4.083688000000000E-02    8.189178000000000E-03    3.016506000000000E-03    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    3.421583000000000E-04    0.000000000000000E+00    7.641848000000000E-03   -3.226156027000000E+39    7.736141851500000E+15    3.423963691420000E+15
                        7    1.073152164332259E+30    3.141884448280119E+33    9.300471084173432E+12    5.143589598200000E+07    1.324092847754937E-08    2.363270900751009E+05    9.589741959835087E+04    9.589741959835087E+04    2.783773428480000E-01    5.901293639921006E+05    3.142461087142621E+33    9.341363224624412E+12    7.561381000000000E-02    0.000000000000000E+00    4.957808000000000E-01    7.485408000000000E-02    3.088363000000000E-03    2.005033000000000E-01    8.457200000000000E-03    1.565210000000000E-04    4.909981000000000E-03    7.633629000000000E-02    4.083688000000000E-02    8.189178000000000E-03    3.016506000000000E-03    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    3.421583000000000E-04    0.000000000000000E+00    7.641848000000000E-03   -2.792663752104000E+39    7.980932016720000E+15    3.542138253940000E+15
                        8    1.152244348395068E+30    3.143037726005123E+33    9.382255365075395E+12    5.209880406686000E+07    1.354177752597326E-08    2.587962961182402E+05    9.854146846857289E+04    9.854146846857289E+04    2.784305740534000E-01    5.898274542583254E+05    3.143562666210988E+33    9.418152481747936E+12    7.561381000000000E-02    0.000000000000000E+00    4.957808000000000E-01    7.485408000000000E-02    3.088363000000000E-03    2.005033000000000E-01    8.457200000000000E-03    1.565210000000000E-04    4.909981000000000E-03    7.633629000000000E-02    4.083688000000000E-02    8.189178000000000E-03    3.016506000000000E-03    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    3.421583000000000E-04    0.000000000000000E+00    7.641848000000000E-03   -2.371172763740000E+39    8.151045302480000E+15    3.631871776280000E+15
                        9    1.051301130581184E+30    3.144087606416853E+33    9.454049598420480E+12    5.261496331019000E+07    1.370281804646409E-08    2.755381453468965E+05    1.004296005817852E+05    1.004296005817852E+05    2.777993948570000E-01    5.895584958160117E+05    3.144511137719311E+33    9.482580803154150E+12    7.561381000000000E-02    0.000000000000000E+00    4.957808000000000E-01    7.485408000000000E-02    3.088363000000000E-03    2.005033000000000E-01    8.457200000000000E-03    1.565210000000000E-04    4.909981000000000E-03    7.633629000000000E-02    4.083688000000000E-02    8.189178000000000E-03    3.016506000000000E-03    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    3.421583000000000E-04    0.000000000000000E+00    7.641848000000000E-03   -2.031181285784400E+39    8.262071306980000E+15    3.688487378980000E+15
                       10    8.473779667228621E+29    3.144934669021770E+33    9.511112007887820E+12    5.300781475217000E+07    1.375469690361967E-08    2.875490210630695E+05    1.017454748589125E+05    1.017454748589125E+05    2.767241116426000E-01    5.893442778949138E+05    3.145298548028107E+33    9.535009510324969E+12    7.561381000000000E-02    0.000000000000000E+00    4.957808000000000E-01    7.485408000000000E-02    3.088363000000000E-03    2.005033000000000E-01    8.457200000000000E-03    1.565210000000000E-04    4.909981000000000E-03    7.633629000000000E-02    4.083688000000000E-02    8.189178000000000E-03    3.016506000000000E-03    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    3.421583000000000E-04    0.000000000000000E+00    7.641848000000000E-03   -1.764870407494600E+39    8.288686909680000E+15    3.707574660240000E+15
