# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 20.0 d   T_phot: 6669.759881741158 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 4.3494e+40 erg/s   peak F = 1.125 @ Δv = +114.3 km/s   EW = +48.83 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   3.16e+04       3.9296e+41       4.3494e+40     -22.31       -2.47        1.028        +0.0
  HI      Hbeta            4861.33   7.14e+03       2.6291e+40       1.4743e+40     -16.53       -9.27        1.141        +0.0
  HI      Hgamma           4340.47   2.39e+03       9.4876e+38       6.9586e+39     -14.74     -108.09        2.839        +0.0
  HI      Palpha          18751.01   1.70e+05       2.8836e+38       1.7679e+39     -63.49     -389.27        2.531        +0.0
  HI      Pbeta           12818.08   2.10e+04       2.9127e+37       1.3251e+39     -42.10    -1915.25       12.232        +0.0
# --- He I ---
  HeI     He_I_5876        5875.62   2.52e+04       3.5424e+39       3.9208e+38     -18.75       -2.08        1.027        +0.0
  HeI     He_I_6678        6678.15   6.61e+02       8.1837e+38       9.0578e+37      -1.83       -0.20        1.017        +0.0
  HeI     He_I_7065        7065.19   3.43e+03       2.5173e+39       2.7863e+38     -12.78       -1.41        1.022        +0.0
  HeI     He_I_10830      10830.34   1.22e+05       8.9393e+39       9.8941e+38     -36.82       -4.08        1.028        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   3.34e-27       9.9689e+09       9.9689e+09      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_3203       3203.10   1.00e-30       5.8746e+08       5.8746e+08      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_4686       4685.71   1.94e-30       1.3558e+09       1.3558e+09      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_10124     10123.60   4.88e-30       1.1581e+08       1.1581e+08      -0.00       -0.00        1.000     -5000.1
