name,epoch_d,format,n_zones,n_zones_full,R_phot,T_phot,L_phot,T_color_thermalization,photoionized,photoeq_T_source,photoeq_converged,photoeq_iterations,photoeq_final_residual,X_HII_mean,tau_es_stella,tau_es_photoeq,tau_es_ratio,Gamma_BB_at_Rphot,Gamma_brems_at_Rphot,shock_R_s,shock_v_s_kms,shock_rho_csm,shock_T_shock,shock_L_shock,shock_eta_rad,shock_L_X_brems,shock_sanity_flag,shock_sanity_ratio_LXoverLphot,L_line,L_cont_band,red_peak_F,red_peak_dv,trough_F,trough_dv,global_peak_F,global_peak_dv,sigma_res2_vs_ref,he1_n_HeI_med,he1_n_HeII_med,he1_2_3S_frac,he1_NLTE_LTE_ratio,he1_tau_10830_med,he1_tau_5876_med,he1_tau_7065_med,he1_tau_6678_med,he1_iters,he2_X_HeIII_med,he2_X_HeII_med,he2_n_HeII_med,he2_n_HeIII_med,he2_tau_4686_med,he2_tau_1640_med,he2_tau_3203_med,he2_tau_10124_med,he2_iters,n_iter_used,runtime_min
day010,10.0,stella,9,800,672208656923007.8,9059.975570727702,1.308682543748e+42,15190.6284416446,True,9059.975570727702,True,14,0.0008706363438538201,1.0,0.6429455389498069,0.8275922330258427,1.2871887008931417,2.8040529767110174,0.0,61553666547690.09,337.8341851109,3.793819445546506e-10,1556385.1011581428,3.482371994148976e+41,0.9999998882985928,3.1466003643789694e+41,False,0.23861697262144727,2.327610671624696e+40,7.708325766724549e+40,1.0603273395203265,257.07349443303434,1.0556190608272045,-399.6002474549983,1.0603273395203265,257.07349443303434,,0.0,1279973118.8422718,1.822706377627322e+35,3.672577473083203e+46,167544.81706104806,77865.50303994946,10495.831782711193,0.0,13,6.115952469623773e-22,1.0,1279973005.4032538,7.828254063447792e-13,9.882133624046704e-25,1.789207571924386e-16,7.39527724228413e-26,1e-30,37,2,0.5735591133435567
day020,20.0,stella,37,800,1103474285994670.0,6669.759881741158,1.139811791964e+42,10280.00834904789,True,6669.759881741158,True,13,0.0006842931406379385,0.4900761998716846,0.6479833872343237,0.68772019538443,1.0613238069570088,0.00447986557634839,0.0,87065149166865.95,280.59541966956,1.355638493840933e-10,1073670.5309294902,1.426442237501227e+41,0.9999998475403423,1.2314688835566903e+41,False,0.10711931285795682,4.3493682323026853e+40,9.088774029578127e+40,1.1251336208228406,114.31833315303739,1.121801314481843,-399.6002474549983,1.1251336208228406,114.31833315303739,,277482504.11436206,328741278.75226456,0.00020080081057502255,4132789222131.0356,121770.47536065041,25207.925526697145,3426.312280620316,660.6356146362898,13,2.4642736592683646e-35,1.0,655471585.5519722,1.6152613626745952e-26,1.9399606504909017e-30,3.34216261212803e-27,1e-30,4.8808332242537384e-30,31,3,1.0139561494191487
day030,30.0,stella,62,800,1230581082098624.0,6240.635187584639,1.070564624108e+42,8892.897135008732,True,6240.635187584639,True,11,0.0006265761184248183,0.033590960723015824,0.6166408504566674,0.7008967783188612,1.1366369545575778,0.0008137605876248987,0.0,109827751069640.7,271.1717687946,4.661490021874772e-11,1002764.2123948387,7.044695574081025e+40,0.9999996717278438,6.018910486537505e+40,False,0.05424281327214521,7.005555424815352e+40,8.815640677629329e+40,1.1542336090319971,171.42039766502285,1.1437699274949138,-399.6002474549983,1.1542336090319971,171.42039766502285,,388723937.46545637,4000558.0343753546,2.0003691572825424e-06,1.1698362046317212e+16,2903.6776862680235,1.3933472510424496,0.1895051662573624,4.004020698811292e-05,13,1.399176172779593e-48,1.0,392724460.6941937,5.524081505849024e-40,2.9463126446686743e-30,1e-30,1e-30,7.419044511949768e-30,19,6,1.618411080042521
day040,40.0,stella,89,800,1316842793221863.0,6042.906738961647,1.110188208036e+42,8490.709908070736,True,6042.906738961647,True,9,0.0008058009931202943,0.012036732962248753,0.5619559902277372,0.6220918796907198,1.107011742038041,0.00035525481063991115,0.0,132271773779833.9,266.58023815622,2.097336056916857e-11,969093.7248701425,4.367833767136434e+40,0.9999994145328389,3.7114795502679145e+40,False,0.03284495177228243,8.054594034314353e+40,9.238506279092451e+40,1.195990729338347,85.7673008969448,1.1845214898962217,-399.6002474549983,1.195990729338347,85.7673008969448,,306218624.72170633,308909.1301789008,2.0920185519615052e-07,1.0049504112010488e+19,410.3723496168347,0.0016388085760479548,0.00022288846704248381,2.0593824698707208e-07,13,2.3138511027210928e-58,1.0,306527506.68554723,7.635213762859786e-50,3.955213655894677e-30,1.1227220629916331e-30,1e-30,9.95953577631531e-30,15,6,1.8376790324846903
day050,50.0,stella,120,800,1370571448381295.0,6015.14210451247,1.1e+42,8296.811307653446,True,6015.14210451247,True,9,0.0006718464,0.007058635328435964,0.5824228663400359,0.6408412160474946,1.1003022942326448,0.0002920931232801238,0.0,154818348080359.6,263.3858843973,1.185110615546014e-11,946008.1338582202,3.2610773765532236e+40,0.9999991358574467,2.7600451802516264e+40,False,0.02464740235866669,9.96656280401694e+40,9.164914759905588e+40,1.2272463315674558,114.31833315303739,1.2091752830419038,-399.6002474549983,1.2272463315674558,114.31833315303739,,1007032534.3696928,1015880.5478821183,2.1042635734250614e-07,5.413955376419226e+18,1442.5739880406447,0.061042401291801336,0.008302192695562554,2.490210953874309e-06,13,6.156303053969416e-58,1.0,1008048325.5781814,6.376156352822344e-49,4.9472593700853106e-30,1.4039554438413925e-30,1e-30,1.2457584084653019e-29,15,6,1.811106232802073
day060,60.0,stella,156,800,1401362341637864.0,5987.269340029258,1.070188208036e+42,8033.921604913759,True,5987.269340029258,True,9,0.0006718464,0.005558298467687854,0.5742503384609766,0.6279263778073741,1.0934714979711677,0.00024398967229169287,0.0,176997352571859.1,261.3405895981999,6.913889257006871e-12,931372.9302647455,2.429161715957178e+40,0.9999987244247561,2.0505623253303254e+40,False,0.01864147568482114,1.0558850283614477e+41,8.926876768436815e+40,1.2627376530848344,114.31833315303739,1.2340451595712472,-399.6002474549983,1.2627376530848344,114.31833315303739,,2228755789.3131967,2248338.1371189533,2.1333347971241936e-07,2.02919735654683e+19,3854.8127801312767,0.9020294993044349,0.12268243117149205,2.3559080718603685e-05,13,5.480663233533136e-60,1.0,2231003929.7251344,1.2347712763057278e-50,5.9367616328316784e-30,1.6860511250440576e-30,1e-30,1.4949227784863622e-29,15,6,1.995298930009206
day070,70.0,stella,192,800,1394120471743197.0,6015.14210451247,1.01e+42,8053.663268528265,True,6015.14210451247,True,9,0.0006718464,0.004730573151140511,0.6141703214840878,0.6800261731897026,1.1072273429730046,0.00025921060923172855,0.0,199117828264870.4,259.69341271874,4.392423900801821e-12,919669.4188820597,1.916404619302375e+40,0.9999982376636415,1.6142364280845105e+40,False,0.015379193577602012,1.1798444350246852e+41,8.415058097731493e+40,1.2882116478443864,114.31833315303739,1.252298212907563,-399.6002474549983,1.2882116478443864,114.31833315303739,,3184729711.158572,3212711.4600654156,2.1666565124741125e-07,1.313741742613558e+20,6743.446790022833,3.584694993060711,0.48754415543443036,0.00010869136192836909,13,2.2819857011126117e-62,1.0,3187942140.0837536,7.332355928597008e-53,6.935487887735165e-30,1.969162841992969e-30,1e-30,1.7464098214050882e-29,16,6,2.182717001438141
day080,80.0,stella,230,800,1365234604164074.0,5959.994950220465,9.111317456252e+41,8073.154591923691,True,5959.994950220465,True,9,0.0006718464,0.004084826076094112,0.5991874584266269,0.6691888210913957,1.1168271493007904,0.00019670406318539476,0.0,221630013765447.2,258.19435375892,3.264341023428721e-12,909082.6301868499,1.7340944989204028e+40,0.9999978940378429,1.4577556253013822e+40,False,0.015093578660258468,1.0180777001734707e+41,7.608247795741126e+40,1.3273978342671358,114.31833315303739,1.279040519560473,-399.6002474549983,1.3273978342671358,114.31833315303739,,4088953180.6527095,4124879.639589545,2.2070685223341204e-07,1.4013434733054342e+21,9724.959316884482,8.459661191983924,1.1505745525236026,0.0003643826151161552,13,2.6797867416765054e-65,1.0,4093077697.5387783,1.103505092215281e-55,7.925073967193435e-30,2.2485180699198962e-30,1e-30,1.9955952970726178e-29,15,6,2.1126807848612468
day090,90.0,stella,272,800,1310929033552330.0,5960.702042295274,8.098682543748e+41,7982.5912605404,True,5960.702042295274,True,9,0.0006718464,0.003836538394507011,0.6183138821369998,0.6961096290577482,1.1258191820825256,0.00019015619481207777,0.0,243416532009958.7,257.14623583928,2.171495272970186e-12,901716.9242848074,1.374609725446448e+40,0.9999971408809818,1.153918797999423e+40,False,0.013072900002505702,9.342826511331594e+40,6.762482867093046e+40,1.3566922233198806,114.31833315303739,1.294383556206706,-399.6002474549983,1.3566922233198806,114.31833315303739,,4865564895.863401,4908314.839360637,2.2314454356267508e-07,5.972809340944231e+21,13376.858616177582,17.768559930886234,2.4166516485595637,0.0010206131136486546,13,4.006785148179186e-67,1.0,4870472779.051745,1.9495505495775125e-57,8.91618776747998e-30,2.5288671088216577e-30,1e-30,2.245165464733278e-29,15,6,2.2010813474655153
day100,100.0,stella,309,800,1225200183508566.0,5920.102655401047,6.857616031544e+41,8038.149458199942,True,5920.102655401047,True,9,0.0006718464,0.0034947767132976447,0.5946747206324953,0.6718921462847484,1.1298481724094893,0.00015695328246334523,0.0,265477254778987.5,256.14498111904,1.617255773928432e-12,894708.5338583089,1.2035683735776522e+40,0.9999965074209182,1.0089531149664326e+40,False,0.012843524503708088,6.580061160137663e+40,5.734598969062222e+40,1.3931537764097397,142.86936540899683,1.2974822789953817,-399.6002474549983,1.3931537764097397,142.86936540899683,,4939465518.795018,4982864.769725687,2.2659314286181514e-07,4.969197952431346e+22,15692.277469852217,21.606329918777142,2.938615883567496,0.001370147877703374,13,1.15687506886448e-69,1.0,4944447945.357596,5.720108557282407e-60,9.898661421364211e-30,2.8068517851862375e-30,1.0662327132931377e-30,2.4925599762930802e-29,13,6,2.409889312585195
