# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 60.0 d   T_phot: 5766.369022010605 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 7.4491e+40 erg/s   peak F = 24.694 @ Δv = +28.7 km/s   EW = -28.16 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   6.18e+04       1.1778e+42       7.4491e+40   -9786.81     -618.99       33.520       +40.0
  HI      Hbeta            4861.33   1.23e+04       1.7127e+40       2.5035e+40    -116.33     -170.04       22.188       +40.0
  HI      Hgamma           4340.47   4.12e+03       5.4909e+39       1.1835e+40     -35.22      -75.91       13.323       +60.0
  HI      Palpha          18751.01   7.27e+04       3.1869e+38       3.0270e+39      -4.77      -45.26       51.666       +40.0
  HI      Pbeta           12818.08   8.89e+03       4.4036e+38       2.2660e+39      +0.65       +3.36       18.564       +60.0
# --- He I ---
  HeI     He_I_5876        5875.62   1.81e+04       1.9347e+39       1.2236e+38      -3.95       -0.25        1.344       +40.0
  HeI     He_I_6678        6678.15   3.32e+01       1.2073e+39       7.6357e+37      +3.55       +0.22        1.036      +760.0
  HeI     He_I_7065        7065.19   2.46e+03       9.3049e+38       5.8851e+37      -5.03       -0.32        1.230       +60.0
  HeI     He_I_10830      10830.34   2.59e+05       3.7961e+40       2.4009e+39    -778.88      -49.26        2.871       +60.0
# --- He II ---
  HeII    He_II_1640       1640.42   4.34e-30       4.7096e+07       4.7096e+07      +4.99       +4.99        1.548     +4340.1
  HeII    He_II_3203       3203.10   1.60e-30       2.8259e+06       2.8259e+06      +2.68       +2.68        1.554     +4000.1
  HeII    He_II_4686       4685.71   1.48e-29       6.5223e+06       6.5223e+06      -1.32       -1.32        1.383      -360.0
  HeII    He_II_10124     10123.60   3.73e-29       5.5708e+05       5.5708e+05      -2.49       -2.49        1.359      -660.0
