# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 2.0 d   T_phot: 9503.77633750981 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 9.2622e+39 erg/s   peak F = 4.426 @ Δv = +28.7 km/s   EW = -33.94 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   0.00e+00       4.9542e+45       9.2622e+39  -19641597.64      -36.72        4.227      +140.0
  HI      Hbeta            4861.33   0.00e+00       5.1640e+44       3.2001e+39  -1091533.15       -6.76        1.836      -180.0
  HI      Hgamma           4340.47   1.67e+01       6.7095e+43       1.5054e+39  -119153.01       -2.67        1.431       -80.0
  HI      Palpha          18751.01   3.60e+05       3.9125e+42       3.7669e+38  -407484.24      -39.23        3.749      -100.0
  HI      Pbeta           12818.08   4.90e+04       3.1352e+39       2.8313e+38     -79.10       -7.14        1.564      -160.0
# --- He I ---
  HeI     He_I_5876        5875.62   1.98e+06       3.0573e+39       5.7159e+33     -12.14       -0.00        1.000      -280.0
  HeI     He_I_6678        6678.15   0.00e+00       5.2669e+37       5.2669e+37      +6.02       +6.02        1.577     -1360.0
  HeI     He_I_7065        7065.19   2.67e+05       1.0422e+39       1.9484e+33      +2.22       +0.00        1.000      -280.0
  HeI     He_I_10830      10830.34   5.10e+06       3.7289e+39       6.9715e+33     -65.90       -0.00        1.000      -280.0
# --- He II ---
  HeII    He_II_1640       1640.42   4.99e-16       5.7970e+22       5.7970e+22      +1.26       +1.26        1.923     +1660.0
  HeII    He_II_3203       3203.10   5.67e-26       3.7239e+21       3.7239e+21      +2.20       +2.20        1.702     -1200.0
  HeII    He_II_4686       4685.71   7.62e-25       8.5905e+21       8.5905e+21      -3.48       -3.48        1.631      -980.0
  HeII    He_II_10124     10123.60   1.00e-30       7.3411e+20       7.3411e+20      +9.52       +9.52        1.296     -3600.1
